万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600000.SH,600000,20240102,104327400,0,5185086,D,S,66400,9400,
600000.SH,600000,20240102,104327400,0,5185095,D,S,66400,14600,
600000.SH,600000,20240102,104331390,0,5364350,A,B,66100,1500,
600000.SH,600000,20240102,104331640,0,5348082,D,B,60900,100,
600000.SH,600000,20240102,104331690,0,5189184,D,S,66400,2300,
600000.SH,600000,20240102,104331940,0,5364670,A,S,66300,1700,
600000.SH,600000,20240102,104333200,0,5365233,A,S,66300,3900,
600000.SH,600000,20240102,104338960,0,5353096,D,B,59700,100,
600000.SH,600000,20240102,104339440,0,5369564,A,B,66200,3000,
600000.SH,600000,20240102,104345480,0,5372977,A,S,67000,2417,
600000.SH,600000,20240102,104346020,0,5271347,D,S,66400,2300,
600000.SH,600000,20240102,104346020,0,5271348,D,S,66400,1500,
600000.SH,600000,20240102,104346240,0,5373338,A,B,59600,100,
600000.SH,600000,20240102,104346260,0,5373338,D,B,59600,100,
600000.SH,600000,20240102,104346260,0,5373351,A,B,59600,100,
600000.SH,600000,20240102,104346260,0,5373352,A,B,59600,100,
600000.SH,600000,20240102,104346290,0,5373352,D,B,59600,100,
600000.SH,600000,20240102,104351050,0,5221870,D,S,66300,300,
600000.SH,600000,20240102,104352900,0,5376368,A,B,66200,100,
600000.SH,600000,20240102,104356280,0,5373351,D,B,59600,100,
600000.SH,600000,20240102,104356700,0,5202847,D,S,66400,1300,
600000.SH,600000,20240102,104358900,0,5379021,A,S,66300,7900,
600000.SH,600000,20240102,104359210,0,5379203,A,S,66300,500,
600000.SH,600000,20240102,104401640,0,5380644,A,B,60900,100,
600000.SH,600000,20240102,104403840,0,5381940,A,S,66300,1700,
600000.SH,600000,20240102,104404030,0,5382058,A,B,66200,11800,
600000.SH,600000,20240102,104404250,0,5382219,A,S,66300,1400,
600000.SH,600000,20240102,104406200,0,5383465,A,S,66300,1000,
600000.SH,600000,20240102,104408970,0,5384999,A,B,59700,100,
600000.SH,600000,20240102,104410990,0,5386518,A,S,66300,1800,
600000.SH,600000,20240102,104412240,0,5387063,A,B,66100,800,
600000.SH,600000,20240102,104412890,0,5387396,A,S,66300,50000,
600000.SH,600000,20240102,104412910,0,5387408,A,S,66300,1700,
600000.SH,600000,20240102,104413800,0,5387959,A,B,59700,100,
600000.SH,600000,20240102,104413920,0,5388026,A,B,66200,11800,
600000.SH,600000,20240102,104414220,0,5388165,A,S,66300,3000,
600000.SH,600000,20240102,104414540,0,5241177,D,B,66200,4500,
600000.SH,600000,20240102,104419860,0,5391383,A,B,66100,2600,
600000.SH,600000,20240102,104420780,0,5308701,D,B,66200,400,
600000.SH,600000,20240102,104427100,0,5394784,A,B,66200,3000,
600000.SH,600000,20240102,104427360,0,5294817,D,S,66400,600,
600000.SH,600000,20240102,104429170,0,5395862,A,B,65900,2000,
600000.SH,600000,20240102,104431480,0,5339904,D,S,66500,11400,
600000.SH,600000,20240102,104431480,0,4017131,D,S,66500,13200,
600000.SH,600000,20240102,104431610,0,5397033,A,S,66500,7800,
600000.SH,600000,20240102,104431640,0,5380644,D,B,60900,100,
600000.SH,600000,20240102,104432160,0,5397334,A,S,66500,700,
600000.SH,600000,20240102,104435450,0,5399228,A,B,65800,100,
600000.SH,600000,20240102,104436010,0,5399492,A,S,66300,900,
600000.SH,600000,20240102,104436800,0,5399869,A,B,66000,1500,
600000.SH,600000,20240102,104437130,0,5400050,A,S,66300,800,
600000.SH,600000,20240102,104437190,0,3580639,D,B,66200,5000,
600000.SH,600000,20240102,104438900,0,5325553,D,S,66400,3900,
600000.SH,600000,20240102,104438970,0,5384999,D,B,59700,100,
600000.SH,600000,20240102,104439360,0,5401409,A,S,66300,4100,
600000.SH,600000,20240102,104442100,0,5403185,A,B,66200,700,
600000.SH,600000,20240102,104444230,0,5404428,A,B,66200,500,
600000.SH,600000,20240102,104444310,0,5404482,A,B,66200,13500,
600000.SH,600000,20240102,104445620,0,5405116,A,B,66200,100,
600000.SH,600000,20240102,104446260,0,5405494,A,B,59600,100,
600000.SH,600000,20240102,104446260,0,5405496,A,B,59600,100,
600000.SH,600000,20240102,104446270,0,5405496,D,B,59600,100,
600000.SH,600000,20240102,104446290,0,5405517,A,B,59600,100,
600000.SH,600000,20240102,104446310,0,5405494,D,B,59600,100,
600000.SH,600000,20240102,104449200,0,5407016,A,S,66400,4800,
600000.SH,600000,20240102,104453130,0,5409381,A,B,65200,1000,
600000.SH,600000,20240102,104454180,0,5409907,A,B,66200,1500,
600000.SH,600000,20240102,104455310,0,5387959,D,B,59700,100,
600000.SH,600000,20240102,104456300,0,5405517,D,B,59600,100,
600000.SH,600000,20240102,104456750,0,5411199,A,B,66200,11800,
600000.SH,600000,20240102,104457150,0,5411362,A,S,72800,100,
600000.SH,600000,20240102,104501490,0,5397033,D,S,66500,7800,
600000.SH,600000,20240102,104501610,0,5414045,A,S,66500,7400,
600000.SH,600000,20240102,104501630,0,5414052,A,S,66300,500,
600000.SH,600000,20240102,104501630,0,5414057,A,B,60900,100,
600000.SH,600000,20240102,104501890,0,5414209,A,S,66300,300,
600000.SH,600000,20240102,104502430,0,5414536,A,B,66200,46000,
600000.SH,600000,20240102,104508210,0,5418519,A,S,66300,1800,
600000.SH,600000,20240102,104508980,0,5418986,A,B,59700,100,
600000.SH,600000,20240102,104516470,0,5414045,D,S,66500,7400,
600000.SH,600000,20240102,104516590,0,5424581,A,S,66500,7200,
600000.SH,600000,20240102,104518500,0,4921001,D,B,66200,200,
600000.SH,600000,20240102,104518780,0,5426061,A,S,66300,7600,
600000.SH,600000,20240102,104518890,0,5426141,A,B,66200,22200,
600000.SH,600000,20240102,104520090,0,5256257,D,S,66400,100,
600000.SH,600000,20240102,104523980,0,5411362,D,S,72800,100,
600000.SH,600000,20240102,104524190,0,5061790,D,S,66400,1100,
600000.SH,600000,20240102,104524210,0,5061794,D,S,66400,900,
600000.SH,600000,20240102,104524220,0,5061894,D,S,66400,700,
600000.SH,600000,20240102,104527290,0,5431789,A,S,66300,11500,
600000.SH,600000,20240102,104527810,0,5432260,A,S,66300,1700,
600000.SH,600000,20240102,104531470,0,5424581,D,S,66500,7200,
600000.SH,600000,20240102,104531580,0,5434426,A,S,66500,6200,
600000.SH,600000,20240102,104531630,0,5414057,D,B,60900,100,
600000.SH,600000,20240102,104533520,0,5435354,A,S,66300,2100,
600000.SH,600000,20240102,104533690,0,5435511,A,S,66300,1100,
600000.SH,600000,20240102,104533710,0,5435525,A,S,66300,1300,
600000.SH,600000,20240102,104533850,0,5435608,A,S,66300,1000,
600000.SH,600000,20240102,104533860,0,5435621,A,S,66300,1700,
600000.SH,600000,20240102,104533880,0,5431789,D,S,66300,11500,
600000.SH,600000,20240102,104534020,0,5435696,A,S,66300,11100,
600000.SH,600000,20240102,104536780,0,5300429,D,S,66300,1400,
600000.SH,600000,20240102,104538970,0,5418986,D,B,59700,100,
600000.SH,600000,20240102,104541620,0,5435696,D,S,66300,11100,
600000.SH,600000,20240102,104541780,0,5440054,A,S,66300,10800,
600000.SH,600000,20240102,104541930,0,5440118,A,S,66300,500,
600000.SH,600000,20240102,104546280,0,5442510,A,B,59600,100,
600000.SH,600000,20240102,104546280,0,5442512,A,B,59600,100,
600000.SH,600000,20240102,104546300,0,5442510,D,B,59600,100,
600000.SH,600000,20240102,104546320,0,5442530,A,B,59600,100,
600000.SH,600000,20240102,104546320,0,5442512,D,B,59600,100,
600000.SH,600000,20240102,104546480,0,5434426,D,S,66500,6200,
600000.SH,600000,20240102,104546600,0,5442683,A,S,66500,5700,
600000.SH,600000,20240102,104547620,0,5440054,D,S,66300,10800,
600000.SH,600000,20240102,104547780,0,5443371,A,S,66300,10000,
600000.SH,600000,20240102,104548390,0,5405116,D,B,66200,100,
600000.SH,600000,20240102,104549710,0,5444466,A,S,66300,3900,
600000.SH,600000,20240102,104549920,0,5444598,A,S,66400,100,
600000.SH,600000,20240102,104556010,0,5443371,D,S,66300,10000,
600000.SH,600000,20240102,104556130,0,5447649,A,S,66300,8100,
600000.SH,600000,20240102,104556320,0,5442530,D,B,59600,100,
600000.SH,600000,20240102,104559120,0,5449177,A,S,66300,100,
600000.SH,600000,20240102,104559290,0,5447649,D,S,66300,8100,
600000.SH,600000,20240102,104559380,0,5449304,A,S,66300,7000,
600000.SH,600000,20240102,104559420,0,5449315,A,S,66500,20000,
600000.SH,600000,20240102,104559900,0,5449585,A,B,66100,200,
600000.SH,600000,20240102,104601360,0,5450491,A,B,66100,800,
600000.SH,600000,20240102,104601480,0,5442683,D,S,66500,5700,
600000.SH,600000,20240102,104601610,0,5450592,A,S,66500,5600,
600000.SH,600000,20240102,104601610,0,5450602,A,S,66300,500,
600000.SH,600000,20240102,104601630,0,5450617,A,B,60900,100,
600000.SH,600000,20240102,104602020,0,5449304,D,S,66300,7000,
600000.SH,600000,20240102,104602180,0,5450941,A,S,66300,5900,
600000.SH,600000,20240102,104606170,0,5450941,D,S,66300,5900,
600000.SH,600000,20240102,104606300,0,5453845,A,S,66300,4900,
600000.SH,600000,20240102,104606700,0,5414536,D,B,66200,46000,
600000.SH,600000,20240102,104607330,0,5454404,A,S,66300,800,
600000.SH,600000,20240102,104608980,0,5455357,A,B,59700,100,
600000.SH,600000,20240102,104610980,0,5456636,A,B,66200,100,
600000.SH,600000,20240102,104612120,0,5457256,A,S,66300,1200,
600000.SH,600000,20240102,104613030,0,5457872,A,B,66100,16300,
600000.SH,600000,20240102,104614450,0,5399869,D,B,66000,1500,
600000.SH,600000,20240102,104616250,0,5459598,A,S,66300,1700,
600000.SH,600000,20240102,104616480,0,5459710,A,S,66300,11500,
600000.SH,600000,20240102,104616480,0,5459711,A,S,66600,7500,
600000.SH,600000,20240102,104616790,0,5453845,D,S,66300,4900,
600000.SH,600000,20240102,104616970,0,5459985,A,S,66300,4800,
600000.SH,600000,20240102,104617520,0,5015388,D,B,66200,100,
600000.SH,600000,20240102,104623260,0,5365233,D,S,66300,3900,
600000.SH,600000,20240102,104624800,0,5464332,A,S,66300,200,
600000.SH,600000,20240102,104624860,0,5459985,D,S,66300,4800,
600000.SH,600000,20240102,104625020,0,5464461,A,S,66300,3600,
600000.SH,600000,20240102,104625540,0,5294988,D,S,66300,19000,
600000.SH,600000,20240102,104625540,0,5294989,D,S,66300,6400,
600000.SH,600000,20240102,104625540,0,5294987,D,S,66300,97000,
600000.SH,600000,20240102,104626280,0,5464461,D,S,66300,3600,
600000.SH,600000,20240102,104626410,0,5465217,A,S,66300,3500,
600000.SH,600000,20240102,104626450,0,5465240,A,S,66300,200,
600000.SH,600000,20240102,104626520,0,5465240,D,S,66300,200,
600000.SH,600000,20240102,104628550,0,5465217,D,S,66300,3500,
600000.SH,600000,20240102,104628660,0,5466632,A,S,66300,3400,
600000.SH,600000,20240102,104630610,0,5466632,D,S,66300,3400,
600000.SH,600000,20240102,104630710,0,5467922,A,S,66300,3100,
600000.SH,600000,20240102,104630880,0,5468032,A,S,66300,1700,
600000.SH,600000,20240102,104631640,0,5450617,D,B,60900,100,
600000.SH,600000,20240102,104633840,0,5467922,D,S,66300,3100,
600000.SH,600000,20240102,104633980,0,5469915,A,S,66300,3000,
600000.SH,600000,20240102,104636830,0,5469915,D,S,66300,3000,
600000.SH,600000,20240102,104636920,0,5471825,A,S,66300,2900,
600000.SH,600000,20240102,104637260,0,5472204,A,B,65000,100,
600000.SH,600000,20240102,104637960,0,5472646,A,B,59700,100,
600000.SH,600000,20240102,104638980,0,5455357,D,B,59700,100,
600000.SH,600000,20240102,104646290,0,5477620,A,B,59600,100,
600000.SH,600000,20240102,104646290,0,5477622,A,B,59600,100,
600000.SH,600000,20240102,104646320,0,5477620,D,B,59600,100,
600000.SH,600000,20240102,104646320,0,5477622,D,B,59600,100,
600000.SH,600000,20240102,104646360,0,5477647,A,B,59600,100,
600000.SH,600000,20240102,104650210,0,5136452,D,S,66400,3700,
600000.SH,600000,20240102,104650300,0,5480087,A,S,66300,3700,
600000.SH,600000,20240102,104656360,0,5477647,D,B,59600,100,
600000.SH,600000,20240102,104658360,0,5331926,D,S,66300,1900,
600000.SH,600000,20240102,104659350,0,1891082,D,B,66100,100000,
600000.SH,600000,20240102,104701640,0,5487236,A,B,60900,100,
600000.SH,600000,20240102,104701880,0,5487356,A,S,66300,900,
600000.SH,600000,20240102,104706850,0,5490262,A,B,66200,1000,
600000.SH,600000,20240102,104708970,0,5491502,A,B,66100,50000,
600000.SH,600000,20240102,104708970,0,5491503,A,B,59700,100,
600000.SH,600000,20240102,104711200,0,5492861,A,B,66200,1100,
600000.SH,600000,20240102,104711940,0,5493199,A,S,66300,2600,
600000.SH,600000,20240102,104713970,0,5494516,A,S,66300,1200,
600000.SH,600000,20240102,104714030,0,5494544,A,S,66300,1100,
600000.SH,600000,20240102,104714760,0,5494914,A,S,67000,2000,
600000.SH,600000,20240102,104715790,0,5440118,D,S,66300,500,
600000.SH,600000,20240102,104715820,0,5495436,A,S,66300,1700,
600000.SH,600000,20240102,104718810,0,5497102,A,S,66300,500,
600000.SH,600000,20240102,104719480,0,5472646,D,B,59700,100,
600000.SH,600000,20240102,104722770,0,5499501,A,B,66200,200,
600000.SH,600000,20240102,104722770,0,5499506,A,B,66200,100,
600000.SH,600000,20240102,104722800,0,5499522,A,B,66200,200,
600000.SH,600000,20240102,104722820,0,5499523,A,B,66200,100,
600000.SH,600000,20240102,104722820,0,5499524,A,B,66200,100,
600000.SH,600000,20240102,104722930,0,5497102,D,S,66300,500,
600000.SH,600000,20240102,104723440,0,5500008,A,S,66300,500,
600000.SH,600000,20240102,104730350,0,5503284,A,S,66400,1900,
600000.SH,600000,20240102,104730450,0,5500008,D,S,66300,500,
600000.SH,600000,20240102,104731630,0,5487236,D,B,60900,100,
600000.SH,600000,20240102,104732490,0,5332402,D,S,66300,1400,
600000.SH,600000,20240102,104733830,0,5505189,A,S,66300,600,
600000.SH,600000,20240102,104733860,0,5505194,A,S,66300,1700,
600000.SH,600000,20240102,104735740,0,5506259,A,S,66300,2100,
600000.SH,600000,20240102,104736790,0,5468032,D,S,66300,1700,
600000.SH,600000,20240102,104737070,0,5506987,A,S,66300,800,
600000.SH,600000,20240102,104737630,0,5507331,A,B,66200,100,
600000.SH,600000,20240102,104738970,0,5491503,D,B,59700,100,
600000.SH,600000,20240102,104739920,0,5508536,A,S,66300,1700,
600000.SH,600000,20240102,104740390,0,5471825,D,S,66300,2900,
600000.SH,600000,20240102,104740520,0,5508874,A,S,66300,1200,
600000.SH,600000,20240102,104741340,0,5509404,A,B,66200,100,
600000.SH,600000,20240102,104742540,0,5510045,A,S,72800,100,
600000.SH,600000,20240102,104746330,0,5512362,A,B,59600,100,
600000.SH,600000,20240102,104746350,0,5512380,A,B,59600,100,
600000.SH,600000,20240102,104746350,0,5512362,D,B,59600,100,
600000.SH,600000,20240102,104746350,0,5512382,A,B,59600,100,
600000.SH,600000,20240102,104746390,0,5512380,D,B,59600,100,
600000.SH,600000,20240102,104746700,0,5155621,D,S,66400,100,
600000.SH,600000,20240102,104750030,0,5514325,A,B,59700,100,
600000.SH,600000,20240102,104750470,0,5407016,D,S,66400,4800,
600000.SH,600000,20240102,104752620,0,5508874,D,S,66300,1200,
600000.SH,600000,20240102,104752880,0,5515957,A,B,66100,10000,
600000.SH,600000,20240102,104753030,0,5516024,A,S,66300,19800,
600000.SH,600000,20240102,104753200,0,5516130,A,S,66300,4000,
600000.SH,600000,20240102,104754780,0,5516992,A,S,66300,200,
600000.SH,600000,20240102,104755130,0,3730536,D,B,66200,1000,
600000.SH,600000,20240102,104756360,0,5512382,D,B,59600,100,
600000.SH,600000,20240102,104800370,0,5345356,D,S,66300,800,
600000.SH,600000,20240102,104800700,0,5505189,D,S,66300,600,
600000.SH,600000,20240102,104801090,0,5520514,A,S,66300,200,
600000.SH,600000,20240102,104801570,0,5520809,A,S,66300,200,
600000.SH,600000,20240102,104801600,0,5520830,A,B,66200,400,
600000.SH,600000,20240102,104801630,0,5520847,A,B,60900,100,
600000.SH,600000,20240102,104803840,0,5522327,A,S,66300,400,
600000.SH,600000,20240102,104805220,0,5516024,D,S,66300,19800,
600000.SH,600000,20240102,104805370,0,5523214,A,S,66300,1500,
600000.SH,600000,20240102,104808520,0,5525266,A,B,65000,3000,
600000.SH,600000,20240102,104808700,0,5525355,A,S,66300,4000,
600000.SH,600000,20240102,104808700,0,5525356,A,S,66300,500,
600000.SH,600000,20240102,104808700,0,5525359,A,S,66300,800,
600000.SH,600000,20240102,104808700,0,5525361,A,S,66300,1700,
600000.SH,600000,20240102,104808720,0,5525379,A,S,66300,2400,
600000.SH,600000,20240102,104808720,0,5525386,A,S,66300,4100,
600000.SH,600000,20240102,104808720,0,5525395,A,S,66300,1000,
600000.SH,600000,20240102,104808720,0,5061669,D,S,66400,100,
600000.SH,600000,20240102,104808980,0,5525542,A,B,59700,100,
600000.SH,600000,20240102,104809210,0,5525691,A,S,66300,6200,
600000.SH,600000,20240102,104809210,0,5525692,A,S,66300,8500,
600000.SH,600000,20240102,104809210,0,5525694,A,S,66300,8500,
600000.SH,600000,20240102,104809730,0,5510045,D,S,72800,100,
600000.SH,600000,20240102,104809960,0,5149669,D,S,66400,1000,
600000.SH,600000,20240102,104810510,0,5522327,D,S,66300,400,
600000.SH,600000,20240102,104811250,0,5526884,A,S,66300,400,
600000.SH,600000,20240102,104812510,0,5527603,A,B,66000,10000,
600000.SH,600000,20240102,104816530,0,4806253,D,B,66200,3600,
600000.SH,600000,20240102,104816550,0,5530319,A,B,66000,800,
600000.SH,600000,20240102,104816990,0,5357293,D,S,66300,400,
600000.SH,600000,20240102,104819300,0,5532253,A,B,66100,1000,
600000.SH,600000,20240102,104820870,0,5533151,A,S,66300,10000,
600000.SH,600000,20240102,104821600,0,5533764,A,B,66200,10000,
600000.SH,600000,20240102,104821680,0,5533891,A,B,66200,1000,
600000.SH,600000,20240102,104822070,0,4079547,D,S,66600,1100,
600000.SH,600000,20240102,104822140,0,5534233,A,S,66300,400,
600000.SH,600000,20240102,104825760,0,5536160,A,B,66200,3800,
600000.SH,600000,20240102,104826080,0,5364350,D,B,66100,1500,
600000.SH,600000,20240102,104827060,0,5536842,A,B,66200,31000,
600000.SH,600000,20240102,104831570,0,5514325,D,B,59700,100,
600000.SH,600000,20240102,104831630,0,5520847,D,B,60900,100,
600000.SH,600000,20240102,104832350,0,5540001,A,B,66100,1000,
600000.SH,600000,20240102,104832970,0,5520830,D,B,66200,400,
600000.SH,600000,20240102,104832980,0,5540266,A,S,66300,5000,
600000.SH,600000,20240102,104833400,0,1181552,D,B,65600,2000,
600000.SH,600000,20240102,104836770,0,5542147,A,S,66300,300,
600000.SH,600000,20240102,104838420,0,5542929,A,S,66400,5000,
600000.SH,600000,20240102,104838980,0,5525542,D,B,59700,100,
600000.SH,600000,20240102,104839860,0,5336354,D,S,66400,3900,
600000.SH,600000,20240102,104840820,0,5544290,A,S,66300,1100,
600000.SH,600000,20240102,104844800,0,5546232,A,B,59600,100,
600000.SH,600000,20240102,104846340,0,5546957,A,B,59600,100,
600000.SH,600000,20240102,104846340,0,5546958,A,B,59600,100,
600000.SH,600000,20240102,104846360,0,5546967,A,B,59600,100,
600000.SH,600000,20240102,104846370,0,5546957,D,B,59600,100,
600000.SH,600000,20240102,104846370,0,5546958,D,B,59600,100,
600000.SH,600000,20240102,104851030,0,5549231,A,S,66300,1000,
600000.SH,600000,20240102,104851880,0,5549576,A,S,66300,1700,
600000.SH,600000,20240102,104852330,0,2520308,D,S,66500,1100,
600000.SH,600000,20240102,104852860,0,5550015,A,S,66400,7600,
600000.SH,600000,20240102,104855370,0,5551370,A,S,66300,12600,
600000.SH,600000,20240102,104855800,0,5546232,D,B,59600,100,
600000.SH,600000,20240102,104856360,0,5546967,D,B,59600,100,
600000.SH,600000,20240102,104900050,0,5553580,A,B,65800,400,
600000.SH,600000,20240102,104900190,0,5553721,A,S,66600,1900,
600000.SH,600000,20240102,104901390,0,5523214,D,S,66300,1500,
600000.SH,600000,20240102,104901510,0,5554595,A,B,65600,1000,
600000.SH,600000,20240102,104901640,0,5554638,A,B,60900,100,
600000.SH,600000,20240102,104902130,0,5554954,A,B,59700,100,
600000.SH,600000,20240102,104902240,0,5526884,D,S,66300,400,
600000.SH,600000,20240102,104902880,0,5542929,D,S,66400,5000,
600000.SH,600000,20240102,104905030,0,5557176,A,S,66300,1800,
600000.SH,600000,20240102,104906790,0,5558615,A,S,66300,500,
600000.SH,600000,20240102,104906930,0,5185099,D,S,66800,100,
600000.SH,600000,20240102,104907240,0,5558906,A,B,66200,200,
600000.SH,600000,20240102,104908450,0,5456636,D,B,66200,100,
600000.SH,600000,20240102,104908710,0,5558615,D,S,66300,500,
600000.SH,600000,20240102,104908970,0,5559772,A,B,59700,100,
600000.SH,600000,20240102,104909780,0,5560283,A,S,66300,500,
600000.SH,600000,20240102,104912380,0,5561659,A,B,66200,2000,
600000.SH,600000,20240102,104912700,0,5560283,D,S,66300,500,
600000.SH,600000,20240102,104913930,0,5562585,A,S,66300,500,
600000.SH,600000,20240102,104914390,0,5562821,A,S,66300,5000,
600000.SH,600000,20240102,104915500,0,5563428,A,B,66100,9900,
600000.SH,600000,20240102,104916950,0,5564214,A,S,66300,1400,
600000.SH,600000,20240102,104919860,0,5444466,D,S,66300,3900,
600000.SH,600000,20240102,104921050,0,5566611,A,B,66200,100,
600000.SH,600000,20240102,104926100,0,5569604,A,B,64900,1500,
600000.SH,600000,20240102,104929050,0,5571136,A,S,66300,800,
600000.SH,600000,20240102,104930820,0,5572090,A,S,66300,100,
600000.SH,600000,20240102,104930870,0,5225624,D,S,66300,100,
600000.SH,600000,20240102,104931020,0,5572213,A,B,66200,100,
600000.SH,600000,20240102,104931080,0,5225890,D,B,66200,100,
600000.SH,600000,20240102,104931630,0,5554638,D,B,60900,100,
600000.SH,600000,20240102,104934970,0,5574358,A,S,66300,2000,
600000.SH,600000,20240102,104936790,0,5575284,A,S,66300,100,
600000.SH,600000,20240102,104936830,0,5575302,A,B,66200,100,
600000.SH,600000,20240102,104937210,0,5399492,D,S,66300,900,
600000.SH,600000,20240102,104938030,0,5229900,D,S,66300,400,
600000.SH,600000,20240102,104938180,0,5562585,D,S,66300,500,
600000.SH,600000,20240102,104938980,0,5559772,D,B,59700,100,
600000.SH,600000,20240102,104939790,0,5576910,A,S,66300,500,
600000.SH,600000,20240102,104943660,0,5554954,D,B,59700,100,
600000.SH,600000,20240102,104945610,0,5579986,A,B,66000,3600,
600000.SH,600000,20240102,104946370,0,5580395,A,B,59600,100,
600000.SH,600000,20240102,104946370,0,5580398,A,B,59600,100,
600000.SH,600000,20240102,104946370,0,5580395,D,B,59600,100,
600000.SH,600000,20240102,104946390,0,5580398,D,B,59600,100,
600000.SH,600000,20240102,104946390,0,5580410,A,B,59600,100,
600000.SH,600000,20240102,104946810,0,5580692,A,B,66100,2600,
600000.SH,600000,20240102,104948040,0,5235552,D,S,66300,200,
600000.SH,600000,20240102,104951040,0,5583134,A,S,66300,700,
600000.SH,600000,20240102,104956390,0,5580410,D,B,59600,100,
600000.SH,600000,20240102,104957340,0,5240573,D,S,66300,300,
600000.SH,600000,20240102,105000100,0,5587312,A,S,66300,4000,
600000.SH,600000,20240102,105001640,0,5588199,A,B,60900,100,
600000.SH,600000,20240102,105003830,0,5589434,A,S,66300,1700,
600000.SH,600000,20240102,105006540,0,5591210,A,S,66300,50000,
600000.SH,600000,20240102,105006700,0,5576910,D,S,66300,500,
600000.SH,600000,20240102,105006950,0,5180183,D,S,66700,300,
600000.SH,600000,20240102,105007190,0,5177250,D,S,66600,100,
600000.SH,600000,20240102,105007450,0,5174888,D,S,66500,200,
600000.SH,600000,20240102,105007860,0,5591949,A,B,66100,1000,
600000.SH,600000,20240102,105008980,0,5592539,A,B,59700,100,
600000.SH,600000,20240102,105017910,0,5597783,A,S,66300,9300,
600000.SH,600000,20240102,105018840,0,5597783,D,S,66300,9300,
600000.SH,600000,20240102,105018970,0,5598335,A,S,66300,9200,
600000.SH,600000,20240102,105020480,0,5599131,A,S,66300,700,
600000.SH,600000,20240102,105023070,0,5600574,A,S,66400,700,
600000.SH,600000,20240102,105023190,0,5600627,A,B,66200,1500,
600000.SH,600000,20240102,105023560,0,5598335,D,S,66300,9200,
600000.SH,600000,20240102,105023700,0,5600916,A,S,66300,7500,
600000.SH,600000,20240102,105024830,0,5601460,A,S,72800,100,
600000.SH,600000,20240102,105025950,0,5600916,D,S,66300,7500,
600000.SH,600000,20240102,105026050,0,5602056,A,S,66300,7100,
600000.SH,600000,20240102,105026050,0,5602059,A,S,66300,500,
600000.SH,600000,20240102,105031640,0,5588199,D,B,60900,100,
600000.SH,600000,20240102,105031740,0,5605318,A,S,72800,4000,
600000.SH,600000,20240102,105033810,0,5606508,A,S,66300,200,
600000.SH,600000,20240102,105034550,0,5602056,D,S,66300,7100,
600000.SH,600000,20240102,105034660,0,5516130,D,S,66300,4000,
600000.SH,600000,20240102,105034660,0,5606914,A,S,66300,6600,
600000.SH,600000,20240102,105035510,0,5606914,D,S,66300,6600,
600000.SH,600000,20240102,105035640,0,5607443,A,S,66300,5500,
600000.SH,600000,20240102,105035840,0,5607549,A,B,66200,2500,
600000.SH,600000,20240102,105036160,0,150408,D,S,67000,10000,
600000.SH,600000,20240102,105036960,0,5199500,D,S,66400,900,
600000.SH,600000,20240102,105037080,0,5608334,A,S,66300,900,
600000.SH,600000,20240102,105037290,0,5608535,A,S,66300,3200,
600000.SH,600000,20240102,105037350,0,5271003,D,S,66300,1100,
600000.SH,600000,20240102,105038470,0,4356518,D,S,66400,3800,
600000.SH,600000,20240102,105038980,0,5592539,D,B,59700,100,
600000.SH,600000,20240102,105039030,0,5609595,A,S,66300,100,
600000.SH,600000,20240102,105039070,0,5609612,A,S,66300,200,
600000.SH,600000,20240102,105039140,0,5609672,A,S,66300,3800,
600000.SH,600000,20240102,105039180,0,5268603,D,S,66300,400,
600000.SH,600000,20240102,105041450,0,5607443,D,S,66300,5500,
600000.SH,600000,20240102,105041600,0,5611166,A,S,66300,5100,
600000.SH,600000,20240102,105041690,0,5611166,D,S,66300,5100,
600000.SH,600000,20240102,105041800,0,5611255,A,S,66300,5000,
600000.SH,600000,20240102,105042700,0,5611779,A,S,66300,2100,
600000.SH,600000,20240102,105043200,0,5612170,A,S,66300,3100,
600000.SH,600000,20240102,105043200,0,5612176,A,S,66300,100,
600000.SH,600000,20240102,105043450,0,5611255,D,S,66300,5000,
600000.SH,600000,20240102,105043570,0,5612386,A,S,66300,4800,
600000.SH,600000,20240102,105043730,0,5612460,A,B,66200,12100,
600000.SH,600000,20240102,105043780,0,5612492,A,S,66300,2100,
600000.SH,600000,20240102,105043940,0,5612176,D,S,66300,100,
600000.SH,600000,20240102,105046180,0,5614019,A,S,66400,100,
600000.SH,600000,20240102,105046370,0,5614096,A,B,59600,100,
600000.SH,600000,20240102,105046390,0,5614097,A,B,59600,100,
600000.SH,600000,20240102,105046410,0,5614097,D,B,59600,100,
600000.SH,600000,20240102,105046410,0,5614103,A,B,59600,100,
600000.SH,600000,20240102,105046410,0,5614096,D,B,59600,100,
600000.SH,600000,20240102,105048700,0,5615151,A,B,65900,2000,
600000.SH,600000,20240102,105048790,0,5273989,D,S,66300,400,
600000.SH,600000,20240102,105048820,0,3034065,D,S,66900,100,
600000.SH,600000,20240102,105051040,0,5616318,A,S,66300,100,
600000.SH,600000,20240102,105051220,0,5612386,D,S,66300,4800,
600000.SH,600000,20240102,105051300,0,5616511,A,S,66300,4700,
600000.SH,600000,20240102,105051830,0,5616511,D,S,66300,4700,
600000.SH,600000,20240102,105051960,0,5616814,A,S,66300,4400,
