万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
600000.SH,600000,20240102,145131030,6040039,,,S,66000,100,10799447,10363666,
600000.SH,600000,20240102,145131760,6040396,,,S,66000,200,10800010,10363666,
600000.SH,600000,20240102,145132170,6040688,,,S,66000,790,10800329,10363666,
600000.SH,600000,20240102,145132170,6040689,,,S,66000,100,10800329,10364952,
600000.SH,600000,20240102,145132170,6040690,,,S,66000,100,10800329,10367140,
600000.SH,600000,20240102,145132170,6040691,,,S,66000,200,10800329,10367142,
600000.SH,600000,20240102,145132170,6040692,,,S,66000,2700,10800329,10370262,
600000.SH,600000,20240102,145132170,6040693,,,S,66000,310,10800329,10373196,
600000.SH,600000,20240102,145133560,6041531,,,S,66000,100,10801459,10373196,
600000.SH,600000,20240102,145137120,6043138,,,B,66100,200,10520516,10804056,
600000.SH,600000,20240102,145137120,6043139,,,B,66100,1200,10521154,10804056,
600000.SH,600000,20240102,145137360,6043263,,,S,66000,500,10804288,10373196,
600000.SH,600000,20240102,145138870,6043902,,,S,66000,990,10805299,10373196,
600000.SH,600000,20240102,145138870,6043903,,,S,66000,800,10805299,10373551,
600000.SH,600000,20240102,145138870,6043904,,,S,66000,610,10805299,10378500,
600000.SH,600000,20240102,145140960,6044661,,,S,66000,1100,10806799,10378500,
600000.SH,600000,20240102,145148160,6047642,,,S,66000,1200,10811576,10378500,
600000.SH,600000,20240102,145151660,6049311,,,B,66100,800,10521154,10814232,
600000.SH,600000,20240102,145155230,6051038,,,S,66000,20700,10816843,10378500,
600000.SH,600000,20240102,145155620,6051233,,,S,66000,100,10817085,10378500,
600000.SH,600000,20240102,145156010,6051350,,,S,66000,800,10817288,10378500,
600000.SH,600000,20240102,145156780,6051606,,,B,66100,3000,10521154,10817735,
600000.SH,600000,20240102,145157570,6051908,,,B,66100,1000,10521154,10818238,
600000.SH,600000,20240102,145200130,6052995,,,S,66000,1200,10819924,10378500,
600000.SH,600000,20240102,145201020,6053544,,,B,66100,2000,10521154,10820770,
600000.SH,600000,20240102,145201040,6053554,,,B,66100,100,10521154,10820782,
600000.SH,600000,20240102,145201100,6053619,,,B,66100,100,10521154,10820866,
600000.SH,600000,20240102,145203830,6055420,,,B,66100,400,10521154,10823547,
600000.SH,600000,20240102,145203830,6055421,,,B,66100,900,10525947,10823547,
600000.SH,600000,20240102,145203830,6055422,,,B,66100,3000,10526365,10823547,
600000.SH,600000,20240102,145204260,6055774,,,B,66100,100,10526365,10823917,
600000.SH,600000,20240102,145215320,6061814,,,B,66100,1500,10526365,10832766,
600000.SH,600000,20240102,145218170,6063060,,,S,66000,4200,10834892,10378500,
600000.SH,600000,20240102,145218970,6063457,,,S,66000,3390,10835497,10378500,
600000.SH,600000,20240102,145218970,6063458,,,S,66000,500,10835497,10383077,
600000.SH,600000,20240102,145218970,6063459,,,S,66000,400,10835497,10386025,
600000.SH,600000,20240102,145218970,6063460,,,S,66000,100,10835497,10387482,
600000.SH,600000,20240102,145218970,6063461,,,S,66000,100,10835497,10388474,
600000.SH,600000,20240102,145218970,6063462,,,S,66000,610,10835497,10388566,
600000.SH,600000,20240102,145223480,6065633,,,B,66100,100,10526365,10838668,
600000.SH,600000,20240102,145228120,6067544,,,B,66100,2300,10526365,10841451,
600000.SH,600000,20240102,145228120,6067545,,,B,66100,1000,10526796,10841451,
600000.SH,600000,20240102,145228340,6067628,,,S,66000,100,10841607,10388566,
600000.SH,600000,20240102,145232230,6069435,,,S,66000,2700,10844267,10388566,
600000.SH,600000,20240102,145235590,6071159,,,S,66000,100,10846949,10388566,
600000.SH,600000,20240102,145237700,6072160,,,S,66000,100,10848605,10388566,
600000.SH,600000,20240102,145238420,6072476,,,B,66100,4500,10526796,10849121,
600000.SH,600000,20240102,145248230,6076169,,,S,66000,1100,10855225,10388566,
600000.SH,600000,20240102,145248540,6076325,,,S,66000,800,10855479,10388566,
600000.SH,600000,20240102,145248670,6076403,,,S,66000,100,10855597,10388566,
600000.SH,600000,20240102,145253490,6078523,,,B,66100,1100,10526796,10858613,
600000.SH,600000,20240102,145253720,6078597,,,S,66000,100,10858773,10388566,
600000.SH,600000,20240102,145253990,6078734,,,B,66100,100,10526796,10858930,
600000.SH,600000,20240102,145259050,6080382,,,S,66000,200,10862051,10388566,
600000.SH,600000,20240102,145300500,6081553,,,B,66100,100,10526796,10863447,
600000.SH,600000,20240102,145300700,6081804,,,S,66000,100,10863802,10388566,
600000.SH,600000,20240102,145300760,6081970,,,S,66000,100,10864007,10388566,
600000.SH,600000,20240102,145300780,6081982,,,S,66000,500,10864024,10388566,
600000.SH,600000,20240102,145301470,6082964,,,B,66100,200,10526796,10865218,
600000.SH,600000,20240102,145301470,6082965,,,B,66100,1300,10526926,10865218,
600000.SH,600000,20240102,145301800,6083294,,,S,66000,100,10865606,10388566,
600000.SH,600000,20240102,145301820,6083338,,,B,66100,1900,10526926,10865657,
600000.SH,600000,20240102,145304200,6085521,,,S,66000,2900,10868460,10388566,
600000.SH,600000,20240102,145304220,6085529,,,S,66000,100,10868474,10388566,
600000.SH,600000,20240102,145304750,6085990,,,S,66000,300,10869003,10388566,
600000.SH,600000,20240102,145304840,6086022,,,B,66100,100,10526926,10869068,
600000.SH,600000,20240102,145304990,6086113,,,B,66100,300,10526926,10869234,
600000.SH,600000,20240102,145309720,6088970,,,S,66000,100,10873055,10388566,
600000.SH,600000,20240102,145309980,6089064,,,B,66100,100,10526926,10873210,
600000.SH,600000,20240102,145311000,6089655,,,S,66000,2900,10873919,10388566,
600000.SH,600000,20240102,145311880,6090554,,,B,66100,3300,10526926,10875030,
600000.SH,600000,20240102,145311880,6090555,,,B,66100,100,10530369,10875030,
600000.SH,600000,20240102,145313200,6091417,,,S,66000,2400,10876146,10388566,
600000.SH,600000,20240102,145317200,6093450,,,S,66000,1100,10879029,10388566,
600000.SH,600000,20240102,145319450,6094582,,,B,66100,100,10530369,10880611,
600000.SH,600000,20240102,145321180,6095469,,,B,66100,600,10531953,10882127,
600000.SH,600000,20240102,145321180,6095470,,,B,66100,100,10534015,10882127,
600000.SH,600000,20240102,145321180,6095471,,,B,66100,100,10547006,10882127,
600000.SH,600000,20240102,145322260,6096145,,,S,66000,900,10883028,10388566,
600000.SH,600000,20240102,145324940,6097127,,,S,66000,300,10884834,10388566,
600000.SH,600000,20240102,145330490,6100082,,,B,66100,100,10547006,10888622,
600000.SH,600000,20240102,145330750,6100283,,,S,66000,100,10888939,10388566,
600000.SH,600000,20240102,145332050,6101237,,,S,66000,100,10890213,10388566,
600000.SH,600000,20240102,145332170,6101280,,,B,66100,300,10547006,10890275,
600000.SH,600000,20240102,145333510,6102061,,,B,66100,3400,10547006,10891401,
600000.SH,600000,20240102,145334260,6102540,,,S,66000,2200,10892115,10388566,
600000.SH,600000,20240102,145335710,6103106,,,S,66000,600,10893042,10388566,
600000.SH,600000,20240102,145337890,6103997,,,B,66100,300,10549530,10894389,
600000.SH,600000,20240102,145337890,6103998,,,B,66100,3700,10554164,10894389,
600000.SH,600000,20240102,145340250,6104986,,,S,66000,1000,10895830,10388566,
600000.SH,600000,20240102,145341120,6105276,,,B,66100,100,10554164,10896383,
600000.SH,600000,20240102,145342330,6105969,,,S,66000,1000,10897274,10388566,
600000.SH,600000,20240102,145343930,6106664,,,S,66000,690,10898368,10388566,
600000.SH,600000,20240102,145343930,6106665,,,S,66000,10,10898368,10389612,
600000.SH,600000,20240102,145344110,6106777,,,B,66100,100,10554164,10898481,
600000.SH,600000,20240102,145344130,6106784,,,B,66100,100,10554164,10898495,
600000.SH,600000,20240102,145344130,6106785,,,B,66100,100,10554164,10898499,
600000.SH,600000,20240102,145344440,6106898,,,B,66100,1500,10554164,10898687,
600000.SH,600000,20240102,145344550,6106950,,,B,66100,400,10554164,10898745,
600000.SH,600000,20240102,145345050,6107122,,,B,66100,200,10554164,10898994,
600000.SH,600000,20240102,145345070,6107125,,,B,66100,100,10554164,10898999,
600000.SH,600000,20240102,145345080,6107132,,,B,66100,100,10554164,10899021,
600000.SH,600000,20240102,145345080,6107133,,,B,66100,100,10554164,10899024,
600000.SH,600000,20240102,145345100,6107134,,,B,66100,300,10554164,10899026,
600000.SH,600000,20240102,145346090,6107625,,,B,66100,200,10554164,10899719,
600000.SH,600000,20240102,145346140,6107638,,,B,66100,100,10554164,10899754,
600000.SH,600000,20240102,145346140,6107639,,,B,66100,200,10554999,10899754,
600000.SH,600000,20240102,145347180,6108097,,,B,66100,200,10554999,10900481,
600000.SH,600000,20240102,145347300,6108140,,,S,66000,1000,10900582,10389612,
600000.SH,600000,20240102,145348130,6108418,,,S,66000,990,10901164,10389612,
600000.SH,600000,20240102,145348130,6108419,,,S,66000,100,10901164,10393143,
600000.SH,600000,20240102,145348130,6108420,,,S,66000,100,10901164,10393777,
600000.SH,600000,20240102,145348130,6108421,,,S,66000,10,10901164,10395845,
600000.SH,600000,20240102,145348570,6108671,,,B,66100,700,10554999,10901498,
600000.SH,600000,20240102,145348610,6108684,,,B,66100,100,10554999,10901520,
600000.SH,600000,20240102,145350450,6109289,,,B,66100,100,10554999,10902591,
600000.SH,600000,20240102,145351720,6109781,,,S,66000,290,10903383,10395845,
600000.SH,600000,20240102,145351720,6109782,,,S,66000,2110,10903383,10396474,
600000.SH,600000,20240102,145351840,6109842,,,S,66000,100,10903458,10396474,
600000.SH,600000,20240102,145352330,6110047,,,B,66100,1500,10554999,10903773,
600000.SH,600000,20240102,145352330,6110050,,,S,66000,1100,10903778,10396474,
600000.SH,600000,20240102,145354290,6110847,,,B,66100,2800,10554999,10905031,
600000.SH,600000,20240102,145355860,6111600,,,B,66100,100,10554999,10906166,
600000.SH,600000,20240102,145356930,6111999,,,S,66000,300,10906822,10396474,
600000.SH,600000,20240102,145357350,6112192,,,S,66000,1000,10907127,10396474,
600000.SH,600000,20240102,145357450,6112218,,,B,66100,100,10554999,10907194,
600000.SH,600000,20240102,145357510,6112246,,,B,66100,100,10555021,10907247,
600000.SH,600000,20240102,145359460,6113156,,,S,66000,100,10908653,10396474,
600000.SH,600000,20240102,145359460,6113157,,,S,66000,100,10908654,10396474,
600000.SH,600000,20240102,145359460,6113164,,,S,66000,100,10908663,10396474,
600000.SH,600000,20240102,145359480,6113173,,,B,66100,100,10555021,10908681,
600000.SH,600000,20240102,145400200,6113575,,,B,66100,100,10555021,10909229,
600000.SH,600000,20240102,145400200,6113576,,,B,66100,100,10555021,10909230,
600000.SH,600000,20240102,145400660,6114285,,,S,66000,300,10909980,10396474,
600000.SH,600000,20240102,145400780,6114578,,,S,66000,3500,10910287,10396474,
600000.SH,600000,20240102,145401070,6114997,,,B,66100,300,10555021,10910817,
600000.SH,600000,20240102,145401070,6114998,,,B,66100,1500,10555936,10910817,
600000.SH,600000,20240102,145402360,6116302,,,S,66000,790,10912320,10396474,
600000.SH,600000,20240102,145402360,6116303,,,S,66000,210,10912320,10401118,
600000.SH,600000,20240102,145403760,6117986,,,S,66000,200,10914184,10401118,
600000.SH,600000,20240102,145406190,6120025,,,S,66000,90,10917080,10401118,
600000.SH,600000,20240102,145406190,6120026,,,S,66000,1210,10917080,10405655,
600000.SH,600000,20240102,145406990,6120624,,,B,66100,1400,10555936,10918168,
600000.SH,600000,20240102,145407110,6120728,,,B,66100,100,10555936,10918310,
600000.SH,600000,20240102,145407400,6120867,,,S,66000,190,10918594,10405655,
600000.SH,600000,20240102,145407400,6120868,,,S,66000,800,10918594,10412636,
600000.SH,600000,20240102,145407400,6120869,,,S,66000,110,10918594,10415946,
600000.SH,600000,20240102,145407480,6120896,,,B,66100,200,10555936,10918658,
600000.SH,600000,20240102,145408170,6121238,,,B,66100,100,10555936,10919159,
600000.SH,600000,20240102,145408910,6121547,,,B,66100,100,10555936,10919635,
600000.SH,600000,20240102,145410680,6122328,,,S,66000,890,10921053,10415946,
600000.SH,600000,20240102,145410680,6122329,,,S,66000,310,10921053,10427337,
600000.SH,600000,20240102,145412380,6123440,,,S,66000,190,10922792,10427337,
600000.SH,600000,20240102,145412380,6123441,,,S,66000,810,10922792,10430829,
600000.SH,600000,20240102,145412870,6123698,,,S,66000,100,10923170,10430829,
600000.SH,600000,20240102,145415820,6125293,,,S,66000,1700,10925493,10430829,
600000.SH,600000,20240102,145417400,6126014,,,S,66000,1000,10926749,10430829,
600000.SH,600000,20240102,145419700,6127034,,,S,66000,1300,10928288,10430829,
600000.SH,600000,20240102,145421320,6128069,,,S,66000,90,10929607,10430829,
600000.SH,600000,20240102,145421320,6128070,,,S,66000,900,10929607,10432893,
600000.SH,600000,20240102,145421320,6128071,,,S,66000,6010,10929607,10443083,
600000.SH,600000,20240102,145422410,6128844,,,S,66000,1100,10930609,10443083,
600000.SH,600000,20240102,145422430,6128865,,,S,66000,700,10930625,10443083,
600000.SH,600000,20240102,145423830,6129619,,,S,66000,1200,10931716,10443083,
600000.SH,600000,20240102,145424130,6129829,,,S,66000,4800,10932019,10443083,
600000.SH,600000,20240102,145424810,6130313,,,S,66000,400,10932605,10443083,
600000.SH,600000,20240102,145425190,6130453,,,B,66100,1200,10555936,10932853,
600000.SH,600000,20240102,145425350,6130543,,,S,66000,1,10932994,10443083,
600000.SH,600000,20240102,145427420,6131785,,,S,66000,1000,10934619,10443083,
600000.SH,600000,20240102,145428560,6132372,,,B,66100,2700,10555936,10935549,
600000.SH,600000,20240102,145429170,6132667,,,S,66000,4789,10936030,10443083,
600000.SH,600000,20240102,145429170,6132668,,,S,66000,100,10936030,10449128,
600000.SH,600000,20240102,145429170,6132669,,,S,66000,2111,10936030,10462529,
600000.SH,600000,20240102,145429970,6133202,,,S,66000,2100,10936717,10462529,
600000.SH,600000,20240102,145431150,6134087,,,B,66100,3500,10555936,10937987,
600000.SH,600000,20240102,145431250,6134150,,,S,66000,100,10938085,10462529,
600000.SH,600000,20240102,145431580,6134366,,,B,66100,200,10555936,10938321,
600000.SH,600000,20240102,145431960,6134509,,,S,66000,1100,10938617,10462529,
600000.SH,600000,20240102,145431980,6134516,,,B,66100,900,10555936,10938634,
600000.SH,600000,20240102,145432080,6134570,,,S,66000,2100,10938748,10462529,
600000.SH,600000,20240102,145432480,6134851,,,S,66000,1000,10939064,10462529,
600000.SH,600000,20240102,145432480,6134855,,,S,66000,100,10939067,10462529,
600000.SH,600000,20240102,145433860,6135572,,,S,66000,100,10940117,10462529,
600000.SH,600000,20240102,145433970,6135637,,,B,66100,100,10555936,10940219,
600000.SH,600000,20240102,145433970,6135638,,,B,66100,700,10557870,10940219,
600000.SH,600000,20240102,145434270,6135773,,,S,66000,1289,10940437,10462529,
600000.SH,600000,20240102,145434270,6135774,,,S,66000,11,10940437,10465926,
600000.SH,600000,20240102,145434370,6135837,,,S,66000,2200,10940537,10465926,
600000.SH,600000,20240102,145435560,6136587,,,S,66000,289,10941427,10465926,
600000.SH,600000,20240102,145435560,6136588,,,S,66000,2111,10941427,10467774,
600000.SH,600000,20240102,145436020,6136812,,,S,66000,1700,10941788,10467774,
600000.SH,600000,20240102,145436230,6136937,,,S,66000,2300,10941974,10467774,
600000.SH,600000,20240102,145436260,6136963,,,B,66100,100,10557870,10942000,
600000.SH,600000,20240102,145436790,6137219,,,B,66100,600,10557870,10942415,
600000.SH,600000,20240102,145436790,6137220,,,B,66100,100,10557870,10942416,
600000.SH,600000,20240102,145436990,6137343,,,S,66000,1000,10942561,10467774,
600000.SH,600000,20240102,145437510,6137698,,,B,66100,1500,10557870,10942994,
600000.SH,600000,20240102,145438480,6138109,,,B,66100,1300,10557870,10943539,
600000.SH,600000,20240102,145438760,6138260,,,S,66000,1300,10943780,10467774,
600000.SH,600000,20240102,145438840,6138304,,,S,66000,1200,10943844,10467774,
600000.SH,600000,20240102,145439090,6138444,,,S,66000,1400,10944036,10467774,
600000.SH,600000,20240102,145439780,6138812,,,B,66100,600,10557870,10944548,
600000.SH,600000,20240102,145439800,6138819,,,B,66100,100,10557870,10944556,
600000.SH,600000,20240102,145439800,6138823,,,B,66100,100,10557870,10944563,
600000.SH,600000,20240102,145440030,6138906,,,S,66000,1000,10944693,10467774,
600000.SH,600000,20240102,145440930,6139552,,,S,66000,400,10945522,10467774,
600000.SH,600000,20240102,145441210,6139685,,,B,66100,100,10557870,10945737,
600000.SH,600000,20240102,145441950,6140166,,,S,66000,1100,10946202,10467774,
600000.SH,600000,20240102,145442140,6140254,,,B,66100,200,10557870,10946314,
600000.SH,600000,20240102,145442470,6140449,,,B,66100,1400,10557870,10946563,
600000.SH,600000,20240102,145442840,6140619,,,B,66100,200,10557870,10946808,
600000.SH,600000,20240102,145442840,6140620,,,B,66100,100,10558316,10946808,
600000.SH,600000,20240102,145442840,6140621,,,B,66100,300,10558643,10946808,
600000.SH,600000,20240102,145442840,6140629,,,B,66100,200,10558643,10946812,
600000.SH,600000,20240102,145442880,6140636,,,B,66100,100,10558643,10946828,
600000.SH,600000,20240102,145442900,6140638,,,S,66000,100,10946833,10467774,
600000.SH,600000,20240102,145443160,6140763,,,B,66100,100,10558643,10947042,
600000.SH,600000,20240102,145443160,6140765,,,B,66100,200,10558643,10947045,
600000.SH,600000,20240102,145443640,6140969,,,B,66100,100,10558643,10947375,
600000.SH,600000,20240102,145445060,6141698,,,B,66100,100,10558643,10948274,
600000.SH,600000,20240102,145445070,6141706,,,B,66100,100,10558643,10948284,
600000.SH,600000,20240102,145445110,6141744,,,B,66100,100,10558643,10948349,
600000.SH,600000,20240102,145445780,6142051,,,B,66100,500,10558643,10948885,
600000.SH,600000,20240102,145445800,6142063,,,B,66100,200,10558643,10948896,
600000.SH,600000,20240102,145445800,6142069,,,S,66000,100,10948902,10467774,
600000.SH,600000,20240102,145446110,6142236,,,B,66100,100,10558643,10949140,
600000.SH,600000,20240102,145447000,6142715,,,S,66000,1000,10949706,10467774,
600000.SH,600000,20240102,145447150,6142773,,,B,66100,100,10558643,10949818,
600000.SH,600000,20240102,145447240,6142803,,,S,66000,1300,10949868,10467774,
600000.SH,600000,20240102,145448880,6143632,,,S,66000,300,10951034,10467774,
600000.SH,600000,20240102,145450990,6144446,,,S,66000,2500,10952339,10467774,
600000.SH,600000,20240102,145451800,6144844,,,B,66100,300,10558643,10952879,
600000.SH,600000,20240102,145452030,6144939,,,S,66000,1000,10953040,10467774,
600000.SH,600000,20240102,145452180,6145043,,,B,66100,1100,10558643,10953161,
600000.SH,600000,20240102,145452940,6145393,,,B,66100,400,10558643,10953617,
600000.SH,600000,20240102,145452940,6145394,,,B,66100,100,10562427,10953617,
600000.SH,600000,20240102,145453030,6145445,,,S,66000,189,10953690,10467774,
600000.SH,600000,20240102,145453030,6145446,,,S,66000,100,10953690,10469060,
600000.SH,600000,20240102,145453030,6145447,,,S,66000,100,10953690,10469062,
600000.SH,600000,20240102,145453030,6145448,,,S,66000,1200,10953690,10496525,
600000.SH,600000,20240102,145453030,6145449,,,S,66000,300,10953690,10500926,
600000.SH,600000,20240102,145453030,6145450,,,S,66000,511,10953690,10507213,
600000.SH,600000,20240102,145454280,6146132,,,B,66100,2300,10562427,10954538,
600000.SH,600000,20240102,145454280,6146133,,,B,66100,900,10564966,10954538,
600000.SH,600000,20240102,145454280,6146134,,,B,66100,500,10564979,10954538,
600000.SH,600000,20240102,145454280,6146135,,,B,66100,1000,10564985,10954538,
600000.SH,600000,20240102,145454460,6146194,,,B,66100,1400,10564985,10954653,
600000.SH,600000,20240102,145454460,6146195,,,B,66100,500,10564995,10954653,
600000.SH,600000,20240102,145454670,6146264,,,B,66100,2200,10564995,10954791,
600000.SH,600000,20240102,145454670,6146265,,,B,66100,1700,10565847,10954791,
600000.SH,600000,20240102,145454670,6146266,,,B,66100,2400,10566761,10954791,
600000.SH,600000,20240102,145454670,6146267,,,B,66100,200,10567672,10954791,
600000.SH,600000,20240102,145454730,6146287,,,B,66100,100,10567672,10954832,
600000.SH,600000,20240102,145454810,6146295,,,B,66100,100,10567672,10954855,
600000.SH,600000,20240102,145454810,6146296,,,B,66100,100,10567672,10954856,
600000.SH,600000,20240102,145454810,6146297,,,B,66100,100,10567672,10954857,
600000.SH,600000,20240102,145454810,6146301,,,B,66100,100,10567672,10954859,
600000.SH,600000,20240102,145454810,6146302,,,B,66100,100,10567672,10954860,
600000.SH,600000,20240102,145454810,6146303,,,B,66100,100,10567672,10954861,
600000.SH,600000,20240102,145454810,6146305,,,B,66100,100,10567672,10954863,
600000.SH,600000,20240102,145454810,6146306,,,B,66100,100,10567672,10954865,
600000.SH,600000,20240102,145454810,6146307,,,B,66100,200,10567672,10954866,
600000.SH,600000,20240102,145454810,6146308,,,B,66100,100,10567672,10954867,
600000.SH,600000,20240102,145454810,6146309,,,B,66100,100,10567672,10954868,
600000.SH,600000,20240102,145454810,6146310,,,B,66100,200,10567672,10954869,
600000.SH,600000,20240102,145454810,6146311,,,B,66100,100,10567672,10954870,
600000.SH,600000,20240102,145454810,6146312,,,B,66100,100,10567735,10954872,
600000.SH,600000,20240102,145454810,6146313,,,B,66100,100,10569635,10954876,
600000.SH,600000,20240102,145454810,6146314,,,B,66100,100,10571460,10954878,
600000.SH,600000,20240102,145454810,6146315,,,B,66100,100,10571460,10954879,
600000.SH,600000,20240102,145454810,6146316,,,B,66100,100,10571460,10954881,
600000.SH,600000,20240102,145454810,6146317,,,B,66100,100,10571460,10954882,
600000.SH,600000,20240102,145454810,6146318,,,B,66100,100,10571460,10954883,
600000.SH,600000,20240102,145454810,6146319,,,B,66100,100,10571460,10954884,
600000.SH,600000,20240102,145454810,6146320,,,B,66100,100,10571460,10954885,
600000.SH,600000,20240102,145454810,6146321,,,B,66100,100,10571460,10954886,
600000.SH,600000,20240102,145454810,6146322,,,B,66100,100,10573025,10954887,
600000.SH,600000,20240102,145454810,6146325,,,B,66100,100,10573025,10954890,
600000.SH,600000,20240102,145454810,6146326,,,B,66100,100,10573025,10954891,
600000.SH,600000,20240102,145454810,6146327,,,B,66100,100,10573025,10954892,
600000.SH,600000,20240102,145454810,6146328,,,B,66100,100,10573025,10954893,
600000.SH,600000,20240102,145454810,6146329,,,B,66100,100,10573025,10954894,
600000.SH,600000,20240102,145454810,6146330,,,B,66100,100,10573025,10954895,
600000.SH,600000,20240102,145454810,6146331,,,B,66100,100,10573312,10954896,
600000.SH,600000,20240102,145454810,6146332,,,B,66100,100,10573312,10954897,
600000.SH,600000,20240102,145454810,6146333,,,B,66100,100,10573312,10954898,
600000.SH,600000,20240102,145454810,6146334,,,B,66100,700,10573312,10954900,
600000.SH,600000,20240102,145454810,6146335,,,B,66100,100,10583904,10954901,
600000.SH,600000,20240102,145454810,6146337,,,B,66100,100,10586926,10954903,
600000.SH,600000,20240102,145454810,6146338,,,B,66100,100,10586926,10954904,
600000.SH,600000,20240102,145454810,6146339,,,B,66100,100,10586926,10954905,
600000.SH,600000,20240102,145454830,6146343,,,B,66100,200,10586926,10954910,
600000.SH,600000,20240102,145454830,6146344,,,B,66100,100,10586926,10954911,
600000.SH,600000,20240102,145454840,6146350,,,B,66100,100,10586926,10954931,
600000.SH,600000,20240102,145454840,6146352,,,B,66100,100,10586926,10954934,
600000.SH,600000,20240102,145454840,6146355,,,B,66100,100,10586926,10954938,
600000.SH,600000,20240102,145454860,6146356,,,B,66100,100,10586926,10954941,
600000.SH,600000,20240102,145454890,6146360,,,B,66100,100,10586926,10954950,
600000.SH,600000,20240102,145454890,6146361,,,B,66100,100,10586926,10954951,
600000.SH,600000,20240102,145454890,6146371,,,B,66100,100,10586926,10954959,
600000.SH,600000,20240102,145454910,6146374,,,B,66100,100,10586926,10954970,
600000.SH,600000,20240102,145454940,6146379,,,B,66100,100,10586926,10954991,
600000.SH,600000,20240102,145454960,6146384,,,B,66100,100,10586926,10954999,
600000.SH,600000,20240102,145454960,6146385,,,B,66100,200,10586926,10955000,
600000.SH,600000,20240102,145454960,6146387,,,B,66100,100,10586926,10955002,
600000.SH,600000,20240102,145454960,6146388,,,B,66100,100,10586926,10955003,
600000.SH,600000,20240102,145454960,6146393,,,B,66100,100,10586926,10955010,
600000.SH,600000,20240102,145454960,6146394,,,B,66100,100,10586926,10955011,
600000.SH,600000,20240102,145454960,6146395,,,B,66100,200,10586926,10955012,
600000.SH,600000,20240102,145454960,6146396,,,B,66100,100,10586926,10955013,
600000.SH,600000,20240102,145454960,6146400,,,S,66000,100,10955015,10507213,
600000.SH,600000,20240102,145454960,6146401,,,B,66100,100,10586945,10955016,
600000.SH,600000,20240102,145454990,6146405,,,B,66100,100,10586945,10955024,
600000.SH,600000,20240102,145454990,6146406,,,B,66100,100,10586945,10955027,
600000.SH,600000,20240102,145455040,6146424,,,B,66100,200,10586945,10955062,
600000.SH,600000,20240102,145455060,6146428,,,B,66100,100,10586945,10955068,
600000.SH,600000,20240102,145455090,6146451,,,B,66100,100,10586945,10955086,
600000.SH,600000,20240102,145456010,6146913,,,B,66100,800,10586945,10955715,
600000.SH,600000,20240102,145456740,6147420,,,B,66100,100,10586945,10956266,
600000.SH,600000,20240102,145457050,6147638,,,S,66000,889,10956474,10507213,
600000.SH,600000,20240102,145457050,6147639,,,S,66000,211,10956474,10527316,
600000.SH,600000,20240102,145457790,6148048,,,B,66100,100,10586945,10957014,
600000.SH,600000,20240102,145457790,6148052,,,B,66100,100,10586945,10957018,
600000.SH,600000,20240102,145458160,6148186,,,B,66100,100,10586945,10957319,
600000.SH,600000,20240102,145459500,6148751,,,B,66100,800,10586945,10958120,
600000.SH,600000,20240102,145459500,6148752,,,B,66100,300,10586964,10958120,
600000.SH,600000,20240102,145500170,6149301,,,B,66100,100,10586964,10958728,
600000.SH,600000,20240102,145500210,6149353,,,B,66100,100,10586964,10958785,
600000.SH,600000,20240102,145500280,6149437,,,B,66100,100,10586964,10958887,
600000.SH,600000,20240102,145500280,6149438,,,B,66100,100,10586964,10958889,
600000.SH,600000,20240102,145500280,6149455,,,B,66100,100,10586964,10958906,
600000.SH,600000,20240102,145500810,6149983,,,B,66100,100,10586964,10959541,
600000.SH,600000,20240102,145500810,6149984,,,B,66100,100,10586995,10959541,
600000.SH,600000,20240102,145500830,6149992,,,B,66100,600,10586995,10959550,
600000.SH,600000,20240102,145500830,6149993,,,B,66100,6500,10592906,10959550,
600000.SH,600000,20240102,145500830,6149996,,,B,66100,500,10592906,10959555,
600000.SH,600000,20240102,145500830,6149997,,,B,66100,100,10594159,10959555,
600000.SH,600000,20240102,145500830,6149998,,,B,66100,100,10594160,10959555,
600000.SH,600000,20240102,145500830,6149999,,,B,66100,100,10594161,10959555,
600000.SH,600000,20240102,145500830,6150000,,,B,66100,100,10594163,10959555,
600000.SH,600000,20240102,145500830,6150001,,,B,66100,100,10594164,10959555,
600000.SH,600000,20240102,145500830,6150002,,,B,66100,100,10594166,10959555,
600000.SH,600000,20240102,145500830,6150003,,,B,66100,100,10594191,10959555,
600000.SH,600000,20240102,145500830,6150004,,,B,66100,100,10594193,10959555,
600000.SH,600000,20240102,145500830,6150005,,,B,66100,100,10594194,10959555,
600000.SH,600000,20240102,145500830,6150006,,,B,66100,100,10594195,10959555,
600000.SH,600000,20240102,145500830,6150007,,,B,66100,100,10594196,10959555,
600000.SH,600000,20240102,145500830,6150008,,,B,66100,100,10594197,10959555,
600000.SH,600000,20240102,145500830,6150009,,,B,66100,100,10594198,10959555,
600000.SH,600000,20240102,145500830,6150010,,,B,66100,100,10594199,10959555,
600000.SH,600000,20240102,145500830,6150011,,,B,66100,100,10594200,10959555,
600000.SH,600000,20240102,145500830,6150012,,,B,66100,100,10594201,10959555,
600000.SH,600000,20240102,145500830,6150013,,,B,66100,100,10594202,10959555,
600000.SH,600000,20240102,145500830,6150014,,,B,66100,100,10594204,10959555,
600000.SH,600000,20240102,145500880,6150046,,,B,66100,100,10594205,10959604,
