万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600000.SH,600000,20230103,101213920,0,2929847,D,B,72000,3100,
600000.SH,600000,20230103,101214160,0,2980665,A,S,76000,500,
600000.SH,600000,20230103,101215960,0,2981860,A,S,72200,1200,
600000.SH,600000,20230103,101215960,0,2981861,A,S,72200,2300,
600000.SH,600000,20230103,101217160,0,2982613,A,B,71200,12000,
600000.SH,600000,20230103,101217430,0,2982783,A,B,65500,100,
600000.SH,600000,20230103,101218490,0,2983617,A,S,72200,100,
600000.SH,600000,20230103,101218960,0,2983878,A,B,72100,5800,
600000.SH,600000,20230103,101219290,0,2984149,A,S,72200,100,
600000.SH,600000,20230103,101219340,0,2984181,A,B,72000,2200,
600000.SH,600000,20230103,101220220,0,2984720,A,B,72100,3000,
600000.SH,600000,20230103,101224320,0,2987242,A,S,72200,800,
600000.SH,600000,20230103,101224510,0,2982783,D,B,65500,100,
600000.SH,600000,20230103,101224530,0,2987384,A,S,80000,10000,
600000.SH,600000,20230103,101224590,0,2987435,A,B,72100,100,
600000.SH,600000,20230103,101224670,0,2987494,A,B,72100,3100,
600000.SH,600000,20230103,101228070,0,1599238,D,S,72300,16500,
600000.SH,600000,20230103,101228340,0,2989805,A,S,72200,6800,
600000.SH,600000,20230103,101230010,0,2990743,A,B,72100,100,
600000.SH,600000,20230103,101230470,0,2991089,A,S,72200,1100,
600000.SH,600000,20230103,101231560,0,2991795,A,B,72000,4100,
600000.SH,600000,20230103,101233000,0,2976683,D,B,72100,1700,
600000.SH,600000,20230103,101233000,0,2976684,D,B,72100,3500,
600000.SH,600000,20230103,101235300,0,2980068,D,B,72100,2500,
600000.SH,600000,20230103,101235590,0,2994361,A,B,65500,15500,
600000.SH,600000,20230103,101237390,0,2995282,A,B,72100,300,
600000.SH,600000,20230103,101237960,0,2927869,D,B,72000,200,
600000.SH,600000,20230103,101240590,0,2996979,A,B,72000,3500,
600000.SH,600000,20230103,101242270,0,2998147,A,B,71900,3000,
600000.SH,600000,20230103,101244110,0,2999129,A,S,72900,4200,
600000.SH,600000,20230103,101245190,0,2999719,A,B,72100,300,
600000.SH,600000,20230103,101245340,0,2999800,A,B,72100,23500,
600000.SH,600000,20230103,101250370,0,3002795,A,B,72100,200,
600000.SH,600000,20230103,101250370,0,3002800,A,B,71000,2000,
600000.SH,600000,20230103,101250770,0,1503574,D,B,71800,3000,
600000.SH,600000,20230103,101254340,0,2329741,D,B,71700,5000,
600000.SH,600000,20230103,101254750,0,3005537,A,B,72100,3000,
600000.SH,600000,20230103,101255710,0,2288076,D,B,71900,600,
600000.SH,600000,20230103,101258430,0,3007549,A,S,73000,500,
600000.SH,600000,20230103,101259990,0,3008480,A,B,72100,500,
600000.SH,600000,20230103,101300000,0,3008487,A,S,72200,1500,
600000.SH,600000,20230103,101300540,0,2980380,D,B,65500,100,
600000.SH,600000,20230103,101301210,0,3009223,A,B,72000,1000,
600000.SH,600000,20230103,101302370,0,3010137,A,B,71800,5000,
600000.SH,600000,20230103,101302800,0,3010365,A,B,72100,100,
600000.SH,600000,20230103,101302980,0,2934809,D,B,72000,900,
600000.SH,600000,20230103,101303060,0,3010565,A,B,72100,900,
600000.SH,600000,20230103,101309960,0,3015748,A,S,72200,1200,
600000.SH,600000,20230103,101309960,0,3015749,A,S,72200,1700,
600000.SH,600000,20230103,101309960,0,3015750,A,S,72200,1800,
600000.SH,600000,20230103,101309960,0,3015751,A,S,72200,2000,
600000.SH,600000,20230103,101309960,0,3015752,A,S,72200,1700,
600000.SH,600000,20230103,101309960,0,3015753,A,S,72200,5100,
600000.SH,600000,20230103,101309960,0,3015754,A,S,72200,1200,
600000.SH,600000,20230103,101309980,0,3015764,A,S,72200,1100,
600000.SH,600000,20230103,101309980,0,3015766,A,S,72200,1400,
600000.SH,600000,20230103,101309980,0,3015768,A,S,72200,1200,
600000.SH,600000,20230103,101309980,0,3015771,A,S,72200,500,
600000.SH,600000,20230103,101310150,0,3015885,A,S,72200,3000,
600000.SH,600000,20230103,101311250,0,3016566,A,B,72000,2700,
600000.SH,600000,20230103,101312720,0,3017646,A,S,80100,100,
600000.SH,600000,20230103,101313760,0,2983878,D,B,72100,5800,
600000.SH,600000,20230103,101314880,0,3018999,A,B,71500,1000,
600000.SH,600000,20230103,101317380,0,3020364,A,B,65500,1400,
600000.SH,600000,20230103,101318560,0,2898902,D,S,72200,15900,
600000.SH,600000,20230103,101318720,0,3021126,A,B,72100,1900,
600000.SH,600000,20230103,101318930,0,3021255,A,B,72000,1500,
600000.SH,600000,20230103,101319430,0,3021558,A,S,73700,29200,
600000.SH,600000,20230103,101319830,0,2984149,D,S,72200,100,
600000.SH,600000,20230103,101322860,0,3023695,A,B,72100,600,
600000.SH,600000,20230103,101324440,0,1888213,D,B,71700,2000,
600000.SH,600000,20230103,101324810,0,3025072,A,B,72100,3000,
600000.SH,600000,20230103,101326330,0,3025947,A,S,72900,9800,
600000.SH,600000,20230103,101327850,0,1475735,D,B,71700,1000,
600000.SH,600000,20230103,101329730,0,3028021,A,B,72100,5000,
600000.SH,600000,20230103,101331080,0,3028892,A,S,72200,16300,
600000.SH,600000,20230103,101331650,0,2489667,D,B,72000,5000,
600000.SH,600000,20230103,101331740,0,3029175,A,B,72100,10000,
600000.SH,600000,20230103,101334890,0,3031043,A,B,71600,5000,
600000.SH,600000,20230103,101336720,0,3017646,D,S,80100,100,
600000.SH,600000,20230103,101337490,0,3021255,D,B,72000,1500,
600000.SH,600000,20230103,101338040,0,3033338,A,B,72100,1600,
600000.SH,600000,20230103,101338430,0,3033584,A,S,72200,300,
600000.SH,600000,20230103,101344570,0,3038132,A,B,72100,800,
600000.SH,600000,20230103,101344720,0,3038239,A,S,72200,400,
600000.SH,600000,20230103,101345820,0,3039066,A,B,72100,3000,
600000.SH,600000,20230103,101345940,0,3039118,A,S,72300,1500,
600000.SH,600000,20230103,101348140,0,3040466,A,B,72100,800,
600000.SH,600000,20230103,101348750,0,3023695,D,B,72100,600,
600000.SH,600000,20230103,101351250,0,3042396,A,B,71800,1000,
600000.SH,600000,20230103,101352030,0,3042881,A,B,72100,1000,
600000.SH,600000,20230103,101352320,0,3043050,A,S,72300,800,
600000.SH,600000,20230103,101352320,0,3043051,A,S,72300,2400,
600000.SH,600000,20230103,101354700,0,3044383,A,B,72100,3200,
600000.SH,600000,20230103,101355310,0,3044969,A,S,72300,1100,
600000.SH,600000,20230103,101357090,0,3046016,A,S,72200,3000,
600000.SH,600000,20230103,101357920,0,3046445,A,B,72100,3300,
600000.SH,600000,20230103,101358750,0,3021126,D,B,72100,1900,
600000.SH,600000,20230103,101359330,0,1890857,D,B,71500,800,
600000.SH,600000,20230103,101359420,0,3047267,A,S,72200,300,
600000.SH,600000,20230103,101400920,0,3048253,A,B,65500,100,
600000.SH,600000,20230103,101401840,0,3048819,A,S,72200,1000,
600000.SH,600000,20230103,101403550,0,1149673,D,B,71000,1800,
600000.SH,600000,20230103,101405790,0,1358187,D,B,71700,2500,
600000.SH,600000,20230103,101406100,0,2896717,D,S,72200,600,
600000.SH,600000,20230103,101406100,0,2896715,D,S,72200,100,
600000.SH,600000,20230103,101406130,0,2896496,D,S,72200,200,
600000.SH,600000,20230103,101406150,0,2896584,D,S,72200,1100,
600000.SH,600000,20230103,101406150,0,2896499,D,S,72200,100,
600000.SH,600000,20230103,101407430,0,1154395,D,B,71400,3300,
600000.SH,600000,20230103,101407620,0,3016566,D,B,72000,2700,
600000.SH,600000,20230103,101408770,0,2989805,D,S,72200,6800,
600000.SH,600000,20230103,101411710,0,3033584,D,S,72200,300,
600000.SH,600000,20230103,101412190,0,3056288,A,B,72100,100,
600000.SH,600000,20230103,101414070,0,3048253,D,B,65500,100,
600000.SH,600000,20230103,101414720,0,3057787,A,S,72200,300,
600000.SH,600000,20230103,101416610,0,3058896,A,B,70300,2000,
600000.SH,600000,20230103,101418110,0,3059692,A,B,72100,11800,
600000.SH,600000,20230103,101418110,0,3059693,A,B,72100,3400,
600000.SH,600000,20230103,101418430,0,2983617,D,S,72200,100,
600000.SH,600000,20230103,101419540,0,3060490,A,B,71800,2000,
600000.SH,600000,20230103,101421500,0,3061607,A,S,72200,300,
600000.SH,600000,20230103,101423090,0,3020364,D,B,65500,1400,
600000.SH,600000,20230103,101424170,0,2511962,D,S,72400,4000,
600000.SH,600000,20230103,101424900,0,3063730,A,B,72100,3100,
600000.SH,600000,20230103,101427140,0,3065068,A,B,72100,3300,
600000.SH,600000,20230103,101427170,0,245069,D,S,73100,5400,
600000.SH,600000,20230103,101430610,0,3066980,A,B,71900,3000,
600000.SH,600000,20230103,101432480,0,3068038,A,B,72100,1000,
600000.SH,600000,20230103,101432530,0,3047267,D,S,72200,300,
600000.SH,600000,20230103,101435320,0,2303142,D,B,71800,4900,
600000.SH,600000,20230103,101437690,0,2994361,D,B,65500,15500,
600000.SH,600000,20230103,101438520,0,3071348,A,S,72200,300,
600000.SH,600000,20230103,101443020,0,3074192,A,S,72200,5400,
600000.SH,600000,20230103,101443840,0,3074632,A,B,71900,14000,
600000.SH,600000,20230103,101445020,0,3075328,A,S,72200,300,
600000.SH,600000,20230103,101445630,0,3075691,A,B,72100,300,
600000.SH,600000,20230103,101447610,0,3076796,A,B,70000,1000,
600000.SH,600000,20230103,101447670,0,3076819,A,S,72300,4000,
600000.SH,600000,20230103,101448030,0,3057787,D,S,72200,300,
600000.SH,600000,20230103,101451680,0,3079158,A,S,73900,1000,
600000.SH,600000,20230103,101453180,0,3079957,A,B,72100,4200,
600000.SH,600000,20230103,101453670,0,3080214,A,B,65500,100,
600000.SH,600000,20230103,101454010,0,3080455,A,S,72200,300,
600000.SH,600000,20230103,101454800,0,2976321,D,B,72000,1600,
600000.SH,600000,20230103,101454890,0,3080983,A,B,72100,3000,
600000.SH,600000,20230103,101457020,0,3082194,A,S,72200,300,
600000.SH,600000,20230103,101459000,0,2977024,D,S,72200,1300,
600000.SH,600000,20230103,101459000,0,2991089,D,S,72200,1100,
600000.SH,600000,20230103,101459050,0,2979454,D,S,72200,800,
600000.SH,600000,20230103,101502290,0,3085721,A,B,71700,1800,
600000.SH,600000,20230103,101502310,0,3085732,A,S,72200,1000,
600000.SH,600000,20230103,101502860,0,3086100,A,S,72200,1100,
600000.SH,600000,20230103,101504070,0,3086961,A,B,71500,1000,
600000.SH,600000,20230103,101505260,0,3087875,A,S,72200,20900,
600000.SH,600000,20230103,101505280,0,3087893,A,S,72200,2500,
600000.SH,600000,20230103,101505920,0,3088571,A,S,72200,300,
600000.SH,600000,20230103,101506990,0,3089672,A,B,72100,100,
600000.SH,600000,20230103,101507060,0,3089727,A,S,72200,1100,
600000.SH,600000,20230103,101507330,0,3089957,A,S,72200,300,
600000.SH,600000,20230103,101507330,0,3089966,A,S,72200,500,
600000.SH,600000,20230103,101507330,0,3089988,A,S,72200,800,
600000.SH,600000,20230103,101507430,0,3090064,A,S,72200,100,
600000.SH,600000,20230103,101507870,0,3090441,A,B,72000,5000,
600000.SH,600000,20230103,101508650,0,3091508,A,S,72200,1400,
600000.SH,600000,20230103,101509280,0,3092358,A,S,72200,1200,
600000.SH,600000,20230103,101510090,0,3093135,A,S,72200,1000,
600000.SH,600000,20230103,101510910,0,3093922,A,S,72200,1100,
600000.SH,600000,20230103,101511190,0,3094192,A,B,72000,4300,
600000.SH,600000,20230103,101511780,0,3071348,D,S,72200,300,
600000.SH,600000,20230103,101511840,0,3094867,A,S,72200,100,
600000.SH,600000,20230103,101512790,0,3095706,A,S,72100,105,
600000.SH,600000,20230103,101513220,0,3096114,A,S,72100,100,
600000.SH,600000,20230103,101513220,0,3096115,A,S,72100,300,
600000.SH,600000,20230103,101513220,0,3096116,A,S,72100,100,
600000.SH,600000,20230103,101513220,0,3096117,A,S,72100,200,
600000.SH,600000,20230103,101513220,0,3096118,A,S,72100,400,
600000.SH,600000,20230103,101513220,0,3096119,A,S,72100,900,
600000.SH,600000,20230103,101513240,0,3096125,A,S,72100,300,
600000.SH,600000,20230103,101513310,0,3096196,A,S,72100,400,
600000.SH,600000,20230103,101513390,0,3096286,A,S,72100,200,
600000.SH,600000,20230103,101513390,0,3096289,A,S,72100,200,
600000.SH,600000,20230103,101514780,0,3097665,A,S,72100,100,
600000.SH,600000,20230103,101514790,0,3075328,D,S,72200,300,
600000.SH,600000,20230103,101514790,0,3080455,D,S,72200,300,
600000.SH,600000,20230103,101514790,0,3088571,D,S,72200,300,
600000.SH,600000,20230103,101514790,0,3082194,D,S,72200,300,
600000.SH,600000,20230103,101514810,0,3097703,A,S,72100,100,
600000.SH,600000,20230103,101515170,0,3098016,A,S,72100,500,
600000.SH,600000,20230103,101515210,0,3098051,A,B,72000,200,
600000.SH,600000,20230103,101515300,0,3080214,D,B,65500,100,
600000.SH,600000,20230103,101515410,0,3098206,A,S,72100,1000,
600000.SH,600000,20230103,101515420,0,3061607,D,S,72200,300,
600000.SH,600000,20230103,101516680,0,3099284,A,S,72100,100,
600000.SH,600000,20230103,101516920,0,3099462,A,S,72100,300,
600000.SH,600000,20230103,101516920,0,2977899,D,S,72200,300,
600000.SH,600000,20230103,101516990,0,3099498,A,S,72200,200,
600000.SH,600000,20230103,101517470,0,3099915,A,S,72100,1000,
600000.SH,600000,20230103,101518460,0,3100635,A,S,72100,2600,
600000.SH,600000,20230103,101518470,0,3100641,A,S,72100,300,
600000.SH,600000,20230103,101518860,0,3100883,A,S,72100,1100,
600000.SH,600000,20230103,101519800,0,3101525,A,B,72000,2000,
600000.SH,600000,20230103,101521230,0,3102668,A,B,72000,2300,
600000.SH,600000,20230103,101521910,0,3103144,A,S,72100,1000,
600000.SH,600000,20230103,101523400,0,2987242,D,S,72200,800,
600000.SH,600000,20230103,101523770,0,3104359,A,S,72100,100,
600000.SH,600000,20230103,101523820,0,3104392,A,S,72100,100,
600000.SH,600000,20230103,101524740,0,3104992,A,S,72100,800,
600000.SH,600000,20230103,101525020,0,3105157,A,B,72000,300,
600000.SH,600000,20230103,101525300,0,3105348,A,S,80100,100,
600000.SH,600000,20230103,101526560,0,3094192,D,B,72000,4300,
600000.SH,600000,20230103,101528080,0,3107272,A,B,72100,7795,
600000.SH,600000,20230103,101528320,0,3089966,D,S,72200,500,
600000.SH,600000,20230103,101528320,0,3089957,D,S,72200,300,
600000.SH,600000,20230103,101528320,0,3090064,D,S,72200,100,
600000.SH,600000,20230103,101528320,0,3089988,D,S,72200,800,
600000.SH,600000,20230103,101529420,0,3108001,A,B,72000,5000,
600000.SH,600000,20230103,101529570,0,3108109,A,B,72000,2100,
600000.SH,600000,20230103,101529580,0,3108120,A,B,72100,10400,
600000.SH,600000,20230103,101529590,0,3108124,A,B,72100,17500,
600000.SH,600000,20230103,101530770,0,2976663,D,S,72200,3300,
600000.SH,600000,20230103,101531080,0,3109032,A,S,72200,3300,
600000.SH,600000,20230103,101531500,0,3109256,A,B,72000,30000,
600000.SH,600000,20230103,101531750,0,3109032,D,S,72200,3300,
600000.SH,600000,20230103,101531950,0,3109582,A,B,72000,500,
600000.SH,600000,20230103,101532560,0,3108109,D,B,72000,2100,
600000.SH,600000,20230103,101532560,0,3108124,D,B,72100,16595,
600000.SH,600000,20230103,101533430,0,3110648,A,S,72100,400,
600000.SH,600000,20230103,101533800,0,3110846,A,S,72200,3300,
600000.SH,600000,20230103,101534020,0,3110974,A,B,72100,200,
600000.SH,600000,20230103,101535550,0,3111941,A,S,72200,20300,
600000.SH,600000,20230103,101535550,0,3111942,A,B,72000,900,
600000.SH,600000,20230103,101535570,0,3111954,A,S,72100,200,
600000.SH,600000,20230103,101535570,0,3111955,A,S,72100,200,
600000.SH,600000,20230103,101539320,0,2284630,D,S,73500,1000,
600000.SH,600000,20230103,101540220,0,3115211,A,B,71600,200,
600000.SH,600000,20230103,101544350,0,3118012,A,B,72100,10000,
600000.SH,600000,20230103,101544500,0,3118086,A,B,71600,5000,
600000.SH,600000,20230103,101545030,0,3118425,A,B,72100,17500,
600000.SH,600000,20230103,101545060,0,3118443,A,S,72200,11100,
600000.SH,600000,20230103,101545400,0,3118686,A,S,76000,2000,
600000.SH,600000,20230103,101545730,0,3118879,A,B,65500,17100,
600000.SH,600000,20230103,101546610,0,3119547,A,B,72100,500,
600000.SH,600000,20230103,101547760,0,3110846,D,S,72200,3300,
600000.SH,600000,20230103,101548060,0,3120475,A,S,72200,3300,
600000.SH,600000,20230103,101548060,0,3111942,D,B,72000,900,
600000.SH,600000,20230103,101548620,0,3120751,A,B,71900,200,
600000.SH,600000,20230103,101549980,0,3105348,D,S,80100,100,
600000.SH,600000,20230103,101552170,0,3122771,A,B,72100,50000,
600000.SH,600000,20230103,101552180,0,3122778,A,B,71800,2000,
600000.SH,600000,20230103,101553860,0,3123892,A,S,72200,400,
600000.SH,600000,20230103,101553860,0,3123893,A,S,72200,1000,
600000.SH,600000,20230103,101553870,0,3123901,A,B,72100,100,
600000.SH,600000,20230103,101555030,0,3124693,A,B,72100,3000,
600000.SH,600000,20230103,101557550,0,3126082,A,B,72000,10000,
600000.SH,600000,20230103,101557690,0,3126173,A,B,72000,5000,
600000.SH,600000,20230103,101559670,0,2323365,D,B,72000,300,
600000.SH,600000,20230103,101604250,0,2984181,D,B,72000,2200,
600000.SH,600000,20230103,101605030,0,1087008,D,B,70500,600,
600000.SH,600000,20230103,101605880,0,3132182,A,B,71600,1000,
600000.SH,600000,20230103,101607480,0,2838924,D,B,71900,1000,
600000.SH,600000,20230103,101609100,0,3134875,A,S,72200,400,
600000.SH,600000,20230103,101609100,0,3134887,A,S,72200,200,
600000.SH,600000,20230103,101609120,0,3134889,A,S,72200,100,
600000.SH,600000,20230103,101609150,0,3134916,A,S,72200,500,
600000.SH,600000,20230103,101609840,0,2091771,D,B,71800,300,
600000.SH,600000,20230103,101611930,0,3137121,A,B,71700,1300,
600000.SH,600000,20230103,101612080,0,3137238,A,S,72200,1400,
600000.SH,600000,20230103,101613330,0,3138147,A,B,72100,3400,
600000.SH,600000,20230103,101618450,0,3141668,A,B,72100,2200,
600000.SH,600000,20230103,101619780,0,3142417,A,B,71600,500,
600000.SH,600000,20230103,101620030,0,3142560,A,B,71700,1000,
600000.SH,600000,20230103,101620430,0,3142808,A,B,72000,800,
600000.SH,600000,20230103,101621420,0,3143513,A,S,72200,100,
600000.SH,600000,20230103,101621540,0,3118425,D,B,72100,10000,
600000.SH,600000,20230103,101623270,0,3144747,A,B,72100,8600,
600000.SH,600000,20230103,101623710,0,3038239,D,S,72200,400,
600000.SH,600000,20230103,101625040,0,3145887,A,B,72100,3100,
600000.SH,600000,20230103,101626830,0,3147599,A,B,72100,100,
600000.SH,600000,20230103,101626830,0,3098051,D,B,72000,200,
600000.SH,600000,20230103,101626900,0,3147650,A,B,72000,100,
600000.SH,600000,20230103,101631240,0,3150768,A,S,72200,100,
600000.SH,600000,20230103,101632830,0,2102782,D,B,71700,800,
600000.SH,600000,20230103,101633760,0,3152462,A,B,72100,500,
600000.SH,600000,20230103,101636450,0,3153974,A,B,72100,2000,
600000.SH,600000,20230103,101637110,0,3154419,A,B,72100,200,
600000.SH,600000,20230103,101641930,0,3157533,A,B,72100,10000,
600000.SH,600000,20230103,101650490,0,3162721,A,B,72100,1000,
600000.SH,600000,20230103,101651230,0,3163200,A,B,72100,500,
600000.SH,600000,20230103,101652820,0,2454315,D,S,72400,10000,
600000.SH,600000,20230103,101655110,0,3165757,A,B,72100,3100,
600000.SH,600000,20230103,101659440,0,3168475,A,B,72100,3400,
600000.SH,600000,20230103,101700120,0,3168894,A,B,72100,300,
600000.SH,600000,20230103,101705630,0,3134887,D,S,72200,200,
600000.SH,600000,20230103,101705690,0,3134889,D,S,72200,100,
600000.SH,600000,20230103,101705790,0,3134875,D,S,72200,400,
600000.SH,600000,20230103,101705920,0,3173179,A,S,72200,10000,
600000.SH,600000,20230103,101706020,0,3134916,D,S,72200,500,
600000.SH,600000,20230103,101707830,0,3174693,A,B,71900,900,
600000.SH,600000,20230103,101710570,0,3177013,A,S,72700,1000,
600000.SH,600000,20230103,101712400,0,1990919,D,B,71800,3000,
600000.SH,600000,20230103,101712660,0,3111941,D,S,72200,20300,
600000.SH,600000,20230103,101713240,0,3179369,A,B,65500,100,
600000.SH,600000,20230103,101713910,0,3179855,A,B,72000,69500,
600000.SH,600000,20230103,101714410,0,3180185,A,S,72500,200,
600000.SH,600000,20230103,101715960,0,3181407,A,S,72200,1600,
600000.SH,600000,20230103,101715960,0,3181408,A,S,72200,2800,
600000.SH,600000,20230103,101716000,0,3181431,A,S,72200,14400,
600000.SH,600000,20230103,101724990,0,3187023,A,B,72100,3100,
600000.SH,600000,20230103,101731310,0,3190876,A,S,72200,100,
600000.SH,600000,20230103,101733520,0,3192211,A,B,72100,3100,
600000.SH,600000,20230103,101733690,0,3192293,A,B,72000,300,
600000.SH,600000,20230103,101736110,0,3193764,A,B,71600,700,
600000.SH,600000,20230103,101736740,0,3194106,A,B,72100,5000,
600000.SH,600000,20230103,101737180,0,3194348,A,S,80100,100,
600000.SH,600000,20230103,101739340,0,1428411,D,B,71700,100,
600000.SH,600000,20230103,101741260,0,3196626,A,S,72200,600,
600000.SH,600000,20230103,101741430,0,3105157,D,B,72000,300,
600000.SH,600000,20230103,101741450,0,3196748,A,B,72100,400,
600000.SH,600000,20230103,101743710,0,3198086,A,B,72100,100,
600000.SH,600000,20230103,101744230,0,3198361,A,S,72200,100,
600000.SH,600000,20230103,101745860,0,3199291,A,S,72200,2300,
600000.SH,600000,20230103,101752710,0,3118443,D,S,72200,11100,
600000.SH,600000,20230103,101755070,0,3204486,A,B,72100,800,
600000.SH,600000,20230103,101756940,0,3205572,A,S,73800,2000,
600000.SH,600000,20230103,101759050,0,3179369,D,B,65500,100,
600000.SH,600000,20230103,101800460,0,3207717,A,B,72100,69500,
600000.SH,600000,20230103,101800820,0,3194348,D,S,80100,100,
600000.SH,600000,20230103,101804860,0,3187023,D,B,72100,3100,
600000.SH,600000,20230103,101805240,0,3165757,D,B,72100,3100,
600000.SH,600000,20230103,101805400,0,3211191,A,B,72100,400,
600000.SH,600000,20230103,101805550,0,3145887,D,B,72100,3100,
600000.SH,600000,20230103,101805870,0,3124693,D,B,72100,3000,
600000.SH,600000,20230103,101806420,0,3211804,A,B,72100,4600,
600000.SH,600000,20230103,101806420,0,3211805,A,B,72100,5900,
600000.SH,600000,20230103,101806480,0,3211852,A,S,72200,100,
600000.SH,600000,20230103,101809490,0,3213835,A,B,70100,1000,
600000.SH,600000,20230103,101809950,0,2913938,D,S,72200,600,
600000.SH,600000,20230103,101809950,0,2913939,D,S,72200,4200,
600000.SH,600000,20230103,101809950,0,2913940,D,S,72200,1100,
600000.SH,600000,20230103,101809950,0,2913957,D,S,72200,500,
600000.SH,600000,20230103,101809950,0,2913943,D,S,72200,2400,
600000.SH,600000,20230103,101809950,0,2913953,D,S,72200,500,
600000.SH,600000,20230103,101809950,0,2913946,D,S,72200,600,
600000.SH,600000,20230103,101809950,0,2913955,D,S,72200,1200,
600000.SH,600000,20230103,101809950,0,2913942,D,S,72200,1100,
600000.SH,600000,20230103,101809950,0,2913952,D,S,72200,1800,
600000.SH,600000,20230103,101809950,0,2913950,D,S,72200,1100,
600000.SH,600000,20230103,101809950,0,2913951,D,S,72200,1000,
600000.SH,600000,20230103,101809950,0,2913954,D,S,72200,500,
600000.SH,600000,20230103,101809950,0,2913958,D,S,72200,1100,
600000.SH,600000,20230103,101809950,0,2913949,D,S,72200,500,
600000.SH,600000,20230103,101809950,0,2913948,D,S,72200,600,
600000.SH,600000,20230103,101809950,0,2913947,D,S,72200,1700,
600000.SH,600000,20230103,101809950,0,2913941,D,S,72200,600,
600000.SH,600000,20230103,101809950,0,2913969,D,S,72200,500,
600000.SH,600000,20230103,101809950,0,2913967,D,S,72200,500,
600000.SH,600000,20230103,101809950,0,2913966,D,S,72200,600,
600000.SH,600000,20230103,101809980,0,2913989,D,S,72200,1100,
600000.SH,600000,20230103,101809980,0,2913986,D,S,72200,1300,
600000.SH,600000,20230103,101809990,0,2913985,D,S,72200,4100,
600000.SH,600000,20230103,101809990,0,2913992,D,S,72200,2000,
600000.SH,600000,20230103,101809990,0,2913993,D,S,72200,1000,
600000.SH,600000,20230103,101809990,0,2914000,D,S,72200,1200,
600000.SH,600000,20230103,101810080,0,2913964,D,S,72200,1200,
600000.SH,600000,20230103,101810190,0,2913983,D,S,72200,500,
600000.SH,600000,20230103,101810190,0,2913982,D,S,72200,1000,
600000.SH,600000,20230103,101810490,0,3214458,A,B,72100,2100,
600000.SH,600000,20230103,101810570,0,2601568,D,B,72000,10000,
600000.SH,600000,20230103,101814920,0,3217274,A,B,72100,1400,
600000.SH,600000,20230103,101818120,0,3219075,A,B,72100,100,
600000.SH,600000,20230103,101818440,0,3143513,D,S,72200,100,
600000.SH,600000,20230103,101820820,0,2797511,D,B,72000,100,
600000.SH,600000,20230103,101821240,0,2241990,D,B,71900,300,
600000.SH,600000,20230103,101821440,0,3220736,A,S,72200,200,
600000.SH,600000,20230103,101825440,0,3222754,A,S,74100,2000,
600000.SH,600000,20230103,101826310,0,3223233,A,B,72100,900,
600000.SH,600000,20230103,101826540,0,3223337,A,B,72000,7000,
600000.SH,600000,20230103,101826790,0,3223498,A,B,72000,40000,
600000.SH,600000,20230103,101828590,0,3224400,A,B,71700,300,
600000.SH,600000,20230103,101829530,0,3224864,A,S,72400,14600,
600000.SH,600000,20230103,101832740,0,3173179,D,S,72200,10000,
600000.SH,600000,20230103,101835630,0,3228351,A,B,72100,100,
600000.SH,600000,20230103,101836960,0,3015750,D,S,72200,1800,
600000.SH,600000,20230103,101836960,0,3015752,D,S,72200,1700,
600000.SH,600000,20230103,101836960,0,3015751,D,S,72200,2000,
600000.SH,600000,20230103,101836960,0,3015749,D,S,72200,400,
600000.SH,600000,20230103,101836960,0,3015753,D,S,72200,5100,
600000.SH,600000,20230103,101836960,0,3015754,D,S,72200,1200,
600000.SH,600000,20230103,101836980,0,3015764,D,S,72200,1100,
600000.SH,600000,20230103,101836980,0,3015766,D,S,72200,1400,
600000.SH,600000,20230103,101836980,0,3015768,D,S,72200,1200,
600000.SH,600000,20230103,101837020,0,3015771,D,S,72200,500,
600000.SH,600000,20230103,101837350,0,3229283,A,B,72100,28000,
600000.SH,600000,20230103,101837710,0,3229493,A,S,72200,100,
600000.SH,600000,20230103,101838600,0,3230038,A,B,72100,2700,
600000.SH,600000,20230103,101839740,0,3230696,A,S,72700,10000,
600000.SH,600000,20230103,101844700,0,3233537,A,S,73800,2000,
600000.SH,600000,20230103,101845180,0,3233856,A,B,72100,3500,
600000.SH,600000,20230103,101845890,0,3234230,A,B,72100,200,
600000.SH,600000,20230103,101845910,0,3234252,A,B,71700,1200,
600000.SH,600000,20230103,101847220,0,3235135,A,B,72100,400,
600000.SH,600000,20230103,101849330,0,3085732,D,S,72200,1000,
600000.SH,600000,20230103,101849330,0,3086100,D,S,72200,1100,
600000.SH,600000,20230103,101849330,0,3091508,D,S,72200,1400,
600000.SH,600000,20230103,101849330,0,3092358,D,S,72200,1200,
600000.SH,600000,20230103,101849330,0,3093135,D,S,72200,1000,
600000.SH,600000,20230103,101849330,0,3093922,D,S,72200,1100,
600000.SH,600000,20230103,101853770,0,3238865,A,S,74300,2000,
600000.SH,600000,20230103,101853820,0,3238890,A,S,72200,9000,
600000.SH,600000,20230103,101856240,0,3240186,A,B,72100,500,
600000.SH,600000,20230103,101858040,0,3028892,D,S,72200,14900,
600000.SH,600000,20230103,101904910,0,1493800,D,S,72400,300,
600000.SH,600000,20230103,101904940,0,3211805,D,B,72100,5900,
600000.SH,600000,20230103,101905050,0,3087893,D,S,72200,2500,
