万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
300446.SZ,300446,20171229,91500090,0,2019,0,B,207000,200,
300446.SZ,300446,20171229,91500090,1,2294,0,S,234600,1500,
300446.SZ,300446,20171229,91500100,2,2824,0,B,200000,20000,
300446.SZ,300446,20171229,91500150,3,5594,0,S,225500,500,
300446.SZ,300446,20171229,91500160,4,5713,0,B,193500,800,
300446.SZ,300446,20171229,91500230,5,8200,0,S,235500,1500,
300446.SZ,300446,20171229,91500230,6,8201,0,S,235500,1500,
300446.SZ,300446,20171229,91500240,7,8310,0,S,235500,900,
300446.SZ,300446,20171229,91500240,8,8311,0,S,235500,900,
300446.SZ,300446,20171229,91500330,9,11669,0,S,219700,100,
300446.SZ,300446,20171229,91500400,10,14552,0,B,214900,900,
300446.SZ,300446,20171229,91500440,11,16192,0,S,236000,100,
300446.SZ,300446,20171229,91500500,12,18932,0,S,236200,100,
300446.SZ,300446,20171229,91500680,13,27304,0,B,210000,800,
300446.SZ,300446,20171229,91500680,14,27305,0,B,200000,900,
300446.SZ,300446,20171229,91500710,15,28476,0,S,229700,1000,
300446.SZ,300446,20171229,91500750,16,29335,0,S,231100,2000,
300446.SZ,300446,20171229,91500750,17,29336,0,S,231100,600,
300446.SZ,300446,20171229,91500910,18,32935,0,S,236400,200,
300446.SZ,300446,20171229,91500980,19,34767,0,B,212700,100,
300446.SZ,300446,20171229,91500980,20,34768,0,B,210000,200,
300446.SZ,300446,20171229,91500980,21,34770,0,S,217800,100,
300446.SZ,300446,20171229,91500980,22,34771,0,S,218800,100,
300446.SZ,300446,20171229,91500980,23,34772,0,S,219800,100,
300446.SZ,300446,20171229,91500980,24,34773,0,S,221800,200,
300446.SZ,300446,20171229,91500980,25,34774,0,S,223800,200,
300446.SZ,300446,20171229,91500980,26,34776,0,S,225800,200,
300446.SZ,300446,20171229,91500980,27,34777,0,S,228800,300,
300446.SZ,300446,20171229,91500980,28,34778,0,S,231800,300,
300446.SZ,300446,20171229,91500980,29,34779,0,S,234800,300,
300446.SZ,300446,20171229,91500980,30,34780,0,S,236200,200,
300446.SZ,300446,20171229,91501130,31,38379,0,S,236400,300,
300446.SZ,300446,20171229,91501210,32,40176,0,S,235700,200,
300446.SZ,300446,20171229,91501250,33,40641,0,B,207700,300,
300446.SZ,300446,20171229,91501320,34,41939,0,S,216900,300,
300446.SZ,300446,20171229,91501320,35,41940,0,S,218500,300,
300446.SZ,300446,20171229,91501320,36,41941,0,S,219900,300,
300446.SZ,300446,20171229,91501320,37,41942,0,S,221500,300,
300446.SZ,300446,20171229,91501320,38,41944,0,S,222900,300,
300446.SZ,300446,20171229,91501470,39,44315,0,S,234800,5700,
300446.SZ,300446,20171229,91501510,40,45079,0,S,235500,800,
300446.SZ,300446,20171229,91501520,41,45168,0,B,196600,2000,
300446.SZ,300446,20171229,91501560,42,45783,0,S,236000,200,
300446.SZ,300446,20171229,91501600,43,46603,0,S,235500,3000,
300446.SZ,300446,20171229,91501600,44,46604,0,B,195500,2000,
300446.SZ,300446,20171229,91501680,45,47697,0,B,195000,500,
300446.SZ,300446,20171229,91501690,46,47909,0,B,213100,1200,
300446.SZ,300446,20171229,91501820,47,49941,0,S,236400,200,
300446.SZ,300446,20171229,91501820,48,49946,0,B,193400,500,
300446.SZ,300446,20171229,91501820,49,49967,0,S,236400,300,
300446.SZ,300446,20171229,91502320,50,55599,0,S,236000,200,
300446.SZ,300446,20171229,91502710,51,59336,0,S,234800,1000,
300446.SZ,300446,20171229,91502710,52,59340,0,B,201800,400,
300446.SZ,300446,20171229,91502780,53,60001,0,B,212100,100,
300446.SZ,300446,20171229,91502840,54,60493,0,B,213200,1100,
300446.SZ,300446,20171229,91503990,55,67510,0,B,212000,400,
300446.SZ,300446,20171229,91503990,56,67513,0,S,218000,400,
300446.SZ,300446,20171229,91507230,57,73721,0,S,220000,100,
300446.SZ,300446,20171229,91513620,58,75530,0,S,222500,100,
300446.SZ,300446,20171229,91513710,59,75542,0,S,229500,100,
300446.SZ,300446,20171229,91513710,60,75543,0,S,235500,100,
300446.SZ,300446,20171229,91514830,61,75772,0,S,229500,800,
300446.SZ,300446,20171229,91515930,62,76015,0,S,231000,100,
300446.SZ,300446,20171229,91522320,63,77111,0,B,207100,800,
300446.SZ,300446,20171229,91524480,64,77404,0,B,205000,100,
300446.SZ,300446,20171229,91534770,65,78265,0,S,234500,4500,
300446.SZ,300446,20171229,91753690,66,86408,0,B,212000,400,
300446.SZ,300446,20171229,91809670,67,87532,0,B,212000,500,
300446.SZ,300446,20171229,91819220,68,88234,0,B,211500,500,
300446.SZ,300446,20171229,91828740,69,88987,0,B,211000,500,
300446.SZ,300446,20171229,91839780,70,89859,0,B,210500,500,
300446.SZ,300446,20171229,91935020,71,94296,0,B,210000,1000,
300446.SZ,300446,20171229,92024680,72,98369,0,B,214100,100,
300446.SZ,300446,20171229,92145640,73,105270,0,S,229900,5600,
300446.SZ,300446,20171229,92156310,74,106219,0,S,229800,2200,
300446.SZ,300446,20171229,92204490,75,107007,0,S,230000,1000,
300446.SZ,300446,20171229,92241100,76,110817,0,S,236400,2000,
300446.SZ,300446,20171229,92302780,77,113225,0,B,230000,100,
300446.SZ,300446,20171229,92319110,78,115250,0,S,227800,2000,
300446.SZ,300446,20171229,92335030,79,117313,0,S,231800,2000,
300446.SZ,300446,20171229,92336520,80,117508,0,S,220000,400,
300446.SZ,300446,20171229,92343740,81,118507,0,S,216800,500,
300446.SZ,300446,20171229,92344040,82,118551,0,S,219000,400,
300446.SZ,300446,20171229,92413290,83,123093,0,S,217900,500,
300446.SZ,300446,20171229,92414130,84,123280,0,S,216000,700,
300446.SZ,300446,20171229,92424340,85,125384,0,S,222200,400,
300446.SZ,300446,20171229,92447100,86,130232,0,S,219700,1400,
300446.SZ,300446,20171229,92452280,87,131419,0,S,216900,1000,
300446.SZ,300446,20171229,92455990,88,132386,0,S,215800,100,
300446.SZ,300446,20171229,92459960,89,133488,0,S,216000,200,
300446.SZ,300446,20171229,93000070,90,151641,0,S,217800,500,
300446.SZ,300446,20171229,93000090,91,153082,0,S,219700,1400,
300446.SZ,300446,20171229,93000100,92,153641,0,S,215500,1300,
300446.SZ,300446,20171229,93000230,93,162813,0,S,215900,2000,
300446.SZ,300446,20171229,93000260,94,164782,0,S,216200,1400,
300446.SZ,300446,20171229,93000270,95,165398,0,S,216800,700,
300446.SZ,300446,20171229,93000280,96,166205,0,B,210200,5000,
300446.SZ,300446,20171229,93000360,97,170245,0,S,216700,1500,
300446.SZ,300446,20171229,93000420,98,172866,0,S,216600,1200,
300446.SZ,300446,20171229,93000430,99,173163,0,S,216600,1000,
300446.SZ,300446,20171229,93000450,100,173826,0,B,213300,500,
300446.SZ,300446,20171229,93000490,101,174972,0,S,216800,500,
300446.SZ,300446,20171229,93000500,102,175778,0,S,216500,800,
300446.SZ,300446,20171229,93000520,103,176469,0,S,216400,800,
300446.SZ,300446,20171229,93000590,104,179283,0,S,216300,800,
300446.SZ,300446,20171229,93000590,105,179607,0,B,213300,3300,
300446.SZ,300446,20171229,93000600,106,179893,0,S,216100,800,
300446.SZ,300446,20171229,93000880,107,189292,0,S,215900,800,
300446.SZ,300446,20171229,93000920,108,190681,0,B,215000,500,
300446.SZ,300446,20171229,93001010,109,193493,0,B,215000,1100,
300446.SZ,300446,20171229,93001360,110,201910,0,S,215700,300,
300446.SZ,300446,20171229,93001450,111,204252,0,S,236400,100,
300446.SZ,300446,20171229,93001550,112,205876,0,S,217500,400,
300446.SZ,300446,20171229,93001550,113,205930,0,B,213500,2000,
300446.SZ,300446,20171229,93001740,114,209131,0,B,213300,4000,
300446.SZ,300446,20171229,93001760,115,209475,0,B,210100,300,
300446.SZ,300446,20171229,93001850,116,210942,0,S,216800,1100,
300446.SZ,300446,20171229,93001880,117,211548,0,S,216700,300,
300446.SZ,300446,20171229,93001960,118,212946,0,B,214400,100,
300446.SZ,300446,20171229,93002830,119,223054,0,S,217800,900,
300446.SZ,300446,20171229,93003330,120,227269,0,S,217800,200,
300446.SZ,300446,20171229,93003350,121,227357,0,B,214100,3000,
300446.SZ,300446,20171229,93003480,122,227961,0,S,219600,1000,
300446.SZ,300446,20171229,93003670,123,229227,0,B,213500,3000,
300446.SZ,300446,20171229,93003830,124,230274,0,S,220100,400,
300446.SZ,300446,20171229,93004950,125,236702,0,S,216600,200,
300446.SZ,300446,20171229,93005200,126,237973,0,S,215800,1000,
300446.SZ,300446,20171229,93005730,127,240755,0,B,213300,200,
300446.SZ,300446,20171229,93006320,128,243143,0,S,217900,2000,
300446.SZ,300446,20171229,93006750,129,244252,0,S,221500,100,
300446.SZ,300446,20171229,93016020,130,255327,0,B,213500,3300,
300446.SZ,300446,20171229,93020630,131,260524,0,B,213600,100,
300446.SZ,300446,20171229,93031770,132,273136,0,B,201500,100,
300446.SZ,300446,20171229,93038510,133,281755,0,S,215800,300,
300446.SZ,300446,20171229,93038510,134,281757,0,B,210000,200,
300446.SZ,300446,20171229,93039880,135,283534,0,S,215800,1000,
300446.SZ,300446,20171229,93048060,136,293773,0,B,214400,3000,
300446.SZ,300446,20171229,93050490,137,296997,0,S,215800,600,
300446.SZ,300446,20171229,93056880,138,305332,0,S,217200,4500,
300446.SZ,300446,20171229,93107970,139,320839,0,S,212700,1000,
300446.SZ,300446,20171229,93108160,140,321082,0,B,214500,1000,
300446.SZ,300446,20171229,93112130,141,326158,0,S,236400,6800,
300446.SZ,300446,20171229,93116530,142,331900,0,S,213900,2300,
300446.SZ,300446,20171229,93117570,143,333238,0,S,215000,1000,
300446.SZ,300446,20171229,93129850,144,348915,0,S,215800,1500,
300446.SZ,300446,20171229,93130440,145,349594,0,B,215000,3000,
300446.SZ,300446,20171229,93133870,146,353974,0,S,217700,200,
300446.SZ,300446,20171229,93139290,147,360937,0,B,214500,3000,
300446.SZ,300446,20171229,93139470,148,361164,0,B,213600,200,
300446.SZ,300446,20171229,93142160,149,364796,0,B,214400,600,
300446.SZ,300446,20171229,93142530,150,365324,0,B,213600,100,
300446.SZ,300446,20171229,93143910,151,367194,0,B,213600,200,
300446.SZ,300446,20171229,93145360,152,368977,0,S,214400,600,
300446.SZ,300446,20171229,93159160,153,386405,0,B,211300,1000,
300446.SZ,300446,20171229,93201530,154,389624,0,S,215700,1000,
300446.SZ,300446,20171229,93209090,155,398894,0,B,213600,800,
300446.SZ,300446,20171229,93210020,156,400219,0,S,215000,800,
300446.SZ,300446,20171229,93220720,157,413502,0,B,215200,4000,
300446.SZ,300446,20171229,93222670,158,415905,0,B,213600,500,
300446.SZ,300446,20171229,93230270,159,425176,0,B,213800,600,
300446.SZ,300446,20171229,93236960,160,433636,0,S,215600,1400,
300446.SZ,300446,20171229,93244500,161,443088,0,S,215800,300,
300446.SZ,300446,20171229,93245160,162,443883,0,S,215000,700,
300446.SZ,300446,20171229,93245340,163,444087,0,B,214600,300,
300446.SZ,300446,20171229,93247040,164,446290,0,S,223600,900,
300446.SZ,300446,20171229,93247550,165,447074,0,S,215200,400,
300446.SZ,300446,20171229,93251570,166,452075,0,B,215000,500,
300446.SZ,300446,20171229,93255670,167,457226,0,B,215800,100,
300446.SZ,300446,20171229,93301180,168,464053,0,B,215200,1000,
300446.SZ,300446,20171229,93304420,169,467913,0,B,214600,4800,
300446.SZ,300446,20171229,93310790,170,475992,0,B,210100,200,
300446.SZ,300446,20171229,93313340,171,479283,0,S,215500,2000,
300446.SZ,300446,20171229,93320740,172,488278,0,B,215200,500,
300446.SZ,300446,20171229,93329470,173,498768,0,B,214000,2000,
300446.SZ,300446,20171229,93332810,174,502626,0,B,215500,1200,
300446.SZ,300446,20171229,93341570,175,513005,0,B,215700,500,
300446.SZ,300446,20171229,93344980,176,516995,0,S,215000,900,
300446.SZ,300446,20171229,93346180,177,518483,0,B,215500,600,
300446.SZ,300446,20171229,93400420,178,534813,0,B,215600,100,
300446.SZ,300446,20171229,93401390,179,535987,0,S,215500,500,
300446.SZ,300446,20171229,93402870,180,537587,0,S,228900,400,
300446.SZ,300446,20171229,93414430,181,551509,0,S,236400,300,
300446.SZ,300446,20171229,93415390,182,552546,0,B,215300,1700,
300446.SZ,300446,20171229,93422610,183,560644,0,B,215000,2000,
300446.SZ,300446,20171229,93427470,184,566274,0,B,215500,500,
300446.SZ,300446,20171229,93441390,185,581403,0,S,215500,1000,
300446.SZ,300446,20171229,93443630,186,583766,0,B,215500,200,
300446.SZ,300446,20171229,93444700,187,584832,0,S,215300,1100,
300446.SZ,300446,20171229,93446760,188,587179,0,B,215600,1600,
300446.SZ,300446,20171229,93451310,189,592133,0,S,215500,1400,
300446.SZ,300446,20171229,93457160,190,598196,0,S,215600,1000,
300446.SZ,300446,20171229,93504600,191,606108,0,S,218800,1000,
300446.SZ,300446,20171229,93511480,192,613314,0,B,214600,500,
300446.SZ,300446,20171229,93514140,193,616434,0,S,216500,500,
300446.SZ,300446,20171229,93529940,194,632815,0,B,205500,300,
300446.SZ,300446,20171229,93532380,195,635527,0,B,215500,500,
300446.SZ,300446,20171229,93545670,196,649966,0,S,215200,400,
300446.SZ,300446,20171229,93559470,197,664605,0,S,215200,1300,
300446.SZ,300446,20171229,93608290,198,673921,0,S,215500,600,
300446.SZ,300446,20171229,93610020,199,675776,0,B,215200,300,
300446.SZ,300446,20171229,93612470,200,678640,0,S,216400,200,
300446.SZ,300446,20171229,93638390,201,707976,0,B,215000,500,
300446.SZ,300446,20171229,93645450,202,716070,0,S,215000,400,
300446.SZ,300446,20171229,93646600,203,717445,0,S,215100,100,
300446.SZ,300446,20171229,93648110,204,719104,0,S,216400,2000,
300446.SZ,300446,20171229,93659120,205,730741,0,S,219500,1500,
300446.SZ,300446,20171229,93706770,206,738814,0,S,215500,200,
300446.SZ,300446,20171229,93707920,207,740160,0,S,217000,200,
300446.SZ,300446,20171229,93708810,208,741120,0,B,210800,3000,
300446.SZ,300446,20171229,93713150,209,745836,0,S,229600,3500,
300446.SZ,300446,20171229,93715220,210,747983,0,B,215500,100,
300446.SZ,300446,20171229,93715660,211,748452,0,B,215500,2100,
300446.SZ,300446,20171229,93718760,212,751851,0,S,215200,100,
300446.SZ,300446,20171229,93727420,213,760974,0,S,215800,100,
300446.SZ,300446,20171229,93729390,214,762983,0,S,235000,10000,
300446.SZ,300446,20171229,93744990,215,778979,0,B,214600,1000,
300446.SZ,300446,20171229,93745350,216,779367,0,S,215000,600,
300446.SZ,300446,20171229,93750660,217,785303,0,B,215200,1000,
300446.SZ,300446,20171229,93751500,218,786148,0,B,215600,300,
300446.SZ,300446,20171229,93804260,219,799716,0,S,217100,700,
300446.SZ,300446,20171229,93805490,220,800977,0,B,210000,800,
300446.SZ,300446,20171229,93837790,221,834760,0,S,215600,600,
300446.SZ,300446,20171229,93845430,222,842572,0,S,215000,900,
300446.SZ,300446,20171229,93900030,223,856969,0,S,215200,500,
300446.SZ,300446,20171229,93901170,224,858104,0,B,215300,2800,
300446.SZ,300446,20171229,93903680,225,860567,0,S,236400,900,
300446.SZ,300446,20171229,93921960,226,878386,0,B,215200,600,
300446.SZ,300446,20171229,93925760,227,882201,0,S,217100,2000,
300446.SZ,300446,20171229,93934630,228,890725,0,B,215400,500,
300446.SZ,300446,20171229,93936900,229,892879,0,B,215600,1600,
300446.SZ,300446,20171229,93945360,230,901094,0,S,215400,1700,
300446.SZ,300446,20171229,93945680,231,901486,0,S,215800,100,
300446.SZ,300446,20171229,93959010,232,915168,0,B,215600,400,
300446.SZ,300446,20171229,94000080,233,916134,0,B,215400,600,
300446.SZ,300446,20171229,94019020,234,935521,0,B,215400,200,
300446.SZ,300446,20171229,94020680,235,937145,0,B,215300,400,
300446.SZ,300446,20171229,94021640,236,938070,0,B,215400,400,
300446.SZ,300446,20171229,94027100,237,943235,1,B,236400,100,
300446.SZ,300446,20171229,94034810,238,950563,0,S,215700,100,
300446.SZ,300446,20171229,94034970,239,950740,0,S,215400,600,
300446.SZ,300446,20171229,94040860,240,956208,0,S,216700,200,
300446.SZ,300446,20171229,94041010,241,956370,0,B,214400,1000,
300446.SZ,300446,20171229,94045340,242,960327,0,S,215200,1500,
300446.SZ,300446,20171229,94056340,243,970580,0,B,215400,200,
300446.SZ,300446,20171229,94101820,244,975573,0,B,215400,200,
300446.SZ,300446,20171229,94117090,245,990240,0,S,215700,900,
300446.SZ,300446,20171229,94118090,246,991215,0,S,215700,1500,
300446.SZ,300446,20171229,94121340,247,994110,0,S,215700,100,
300446.SZ,300446,20171229,94130820,248,1003070,0,B,215400,100,
300446.SZ,300446,20171229,94133260,249,1005275,0,S,215600,100,
300446.SZ,300446,20171229,94135630,250,1007252,0,B,215700,5900,
300446.SZ,300446,20171229,94137870,251,1009340,0,B,215700,200,
300446.SZ,300446,20171229,94138380,252,1009814,0,S,216200,800,
300446.SZ,300446,20171229,94140740,253,1011916,0,B,215700,1800,
300446.SZ,300446,20171229,94143610,254,1014657,0,S,219000,500,
300446.SZ,300446,20171229,94145130,255,1015971,0,S,215400,1700,
300446.SZ,300446,20171229,94157250,256,1027230,0,S,216600,600,
300446.SZ,300446,20171229,94206240,257,1036382,0,B,214900,5000,
300446.SZ,300446,20171229,94224800,258,1053971,0,B,215800,200,
300446.SZ,300446,20171229,94225650,259,1054701,0,B,215800,2000,
300446.SZ,300446,20171229,94228380,260,1056991,0,S,216800,600,
300446.SZ,300446,20171229,94240760,261,1067823,0,B,215100,500,
300446.SZ,300446,20171229,94244430,262,1070951,0,B,216200,1000,
300446.SZ,300446,20171229,94244490,263,1070999,0,S,216100,2000,
300446.SZ,300446,20171229,94246040,264,1072592,0,S,215700,600,
300446.SZ,300446,20171229,94251550,265,1077430,0,B,215200,500,
300446.SZ,300446,20171229,94253780,266,1079318,0,S,216700,600,
300446.SZ,300446,20171229,94259310,267,1084155,0,B,215900,8000,
300446.SZ,300446,20171229,94259710,268,1084472,0,B,215300,500,
300446.SZ,300446,20171229,94306370,269,1090319,0,B,216000,500,
300446.SZ,300446,20171229,94310100,270,1093709,0,B,215400,500,
300446.SZ,300446,20171229,94314050,271,1097512,0,S,216500,2300,
300446.SZ,300446,20171229,94317160,272,1100564,0,B,215500,800,
300446.SZ,300446,20171229,94317710,273,1101003,0,S,216700,500,
300446.SZ,300446,20171229,94333820,274,1115072,0,B,216000,200,
300446.SZ,300446,20171229,94342880,275,1123069,0,S,228000,2800,
300446.SZ,300446,20171229,94345720,276,1125423,0,S,215800,1700,
300446.SZ,300446,20171229,94347290,277,1126943,0,B,215100,2600,
300446.SZ,300446,20171229,94348450,278,1127888,0,S,231200,16500,
300446.SZ,300446,20171229,94414030,279,1152131,0,B,215800,100,
300446.SZ,300446,20171229,94414620,280,1152725,0,B,215500,500,
300446.SZ,300446,20171229,94417580,281,1155605,0,S,215500,2300,
300446.SZ,300446,20171229,94421690,282,1159831,0,B,215800,8700,
300446.SZ,300446,20171229,94431250,283,1169440,0,S,215800,6300,
300446.SZ,300446,20171229,94433050,284,1171318,0,B,215800,500,
300446.SZ,300446,20171229,94433610,285,1172006,0,S,215800,800,
300446.SZ,300446,20171229,94435480,286,1173941,0,S,216000,2000,
300446.SZ,300446,20171229,94442320,287,1181263,0,B,215500,1000,
300446.SZ,300446,20171229,94443150,288,1182355,0,S,215800,4200,
300446.SZ,300446,20171229,94445600,289,1184889,0,S,215500,1600,
300446.SZ,300446,20171229,94454740,290,1194562,0,S,236400,3000,
300446.SZ,300446,20171229,94454910,291,1194757,0,S,218000,1000,
300446.SZ,300446,20171229,94504230,292,1204429,0,B,215300,300,
300446.SZ,300446,20171229,94506000,293,1206014,0,B,215400,500,
300446.SZ,300446,20171229,94518660,294,1218433,0,S,217800,10000,
300446.SZ,300446,20171229,94523180,295,1222611,0,B,215500,500,
300446.SZ,300446,20171229,94526340,296,1225676,0,B,215500,18000,
300446.SZ,300446,20171229,94530380,297,1229490,0,S,215500,800,
300446.SZ,300446,20171229,94535090,298,1233530,0,B,216100,300,
300446.SZ,300446,20171229,94536150,299,1234539,0,S,216000,1400,
300446.SZ,300446,20171229,94545500,300,1242625,0,S,215400,1600,
300446.SZ,300446,20171229,94546660,301,1243636,0,B,216000,900,
300446.SZ,300446,20171229,94600080,302,1255228,0,B,216000,500,
300446.SZ,300446,20171229,94605210,303,1259949,0,B,215600,1200,
300446.SZ,300446,20171229,94608180,304,1262599,0,B,215600,1300,
300446.SZ,300446,20171229,94611090,305,1265151,0,B,215500,300,
300446.SZ,300446,20171229,94616310,306,1269992,0,B,215400,300,
300446.SZ,300446,20171229,94616750,307,1270357,0,S,221000,200,
300446.SZ,300446,20171229,94617530,308,1271001,0,S,218800,10000,
300446.SZ,300446,20171229,94626490,309,1279162,0,B,216100,200,
300446.SZ,300446,20171229,94627500,310,1280045,0,B,216100,10000,
300446.SZ,300446,20171229,94628190,311,1280652,0,S,221000,200,
300446.SZ,300446,20171229,94632640,312,1284352,0,B,215600,1000,
300446.SZ,300446,20171229,94639160,313,1290144,0,B,216100,8000,
300446.SZ,300446,20171229,94645340,314,1295161,0,S,215600,100,
300446.SZ,300446,20171229,94647000,315,1296509,0,B,216200,8000,
300446.SZ,300446,20171229,94652560,316,1301228,0,S,216500,300,
300446.SZ,300446,20171229,94658870,317,1306595,0,S,216900,500,
300446.SZ,300446,20171229,94659280,318,1306899,0,B,216500,1300,
300446.SZ,300446,20171229,94707070,319,1313625,0,B,215300,500,
300446.SZ,300446,20171229,94707150,320,1313706,0,B,215000,3000,
300446.SZ,300446,20171229,94710870,321,1316662,0,B,216800,7200,
300446.SZ,300446,20171229,94714800,322,1320028,0,B,215500,100,
300446.SZ,300446,20171229,94717080,323,1321809,0,B,216500,1300,
300446.SZ,300446,20171229,94718340,324,1322850,0,B,216900,200,
300446.SZ,300446,20171229,94719830,325,1324089,0,B,215600,500,
300446.SZ,300446,20171229,94720860,326,1325012,0,S,216800,3200,
300446.SZ,300446,20171229,94724300,327,1327850,0,S,216800,800,
300446.SZ,300446,20171229,94727730,328,1330590,0,S,216800,400,
300446.SZ,300446,20171229,94730860,329,1332964,0,S,217000,300,
300446.SZ,300446,20171229,94739810,330,1340492,0,B,216800,500,
300446.SZ,300446,20171229,94740230,331,1340847,0,S,233700,9400,
300446.SZ,300446,20171229,94740520,332,1341063,0,S,216800,1300,
300446.SZ,300446,20171229,94745030,333,1344693,0,S,216500,100,
300446.SZ,300446,20171229,94750800,334,1349077,0,B,216900,300,
300446.SZ,300446,20171229,94752070,335,1350087,0,B,216500,600,
300446.SZ,300446,20171229,94752650,336,1350556,0,S,216500,100,
300446.SZ,300446,20171229,94756870,337,1353819,0,S,216800,500,
300446.SZ,300446,20171229,94802750,338,1358325,0,S,236300,500,
300446.SZ,300446,20171229,94809680,339,1363795,0,B,216600,5000,
300446.SZ,300446,20171229,94810260,340,1364223,0,S,216800,1400,
300446.SZ,300446,20171229,94815460,341,1368455,0,S,217000,248,
300446.SZ,300446,20171229,94816070,342,1368944,0,S,216700,800,
300446.SZ,300446,20171229,94816350,343,1369137,0,S,217000,200,
300446.SZ,300446,20171229,94823210,344,1374506,0,S,222000,800,
300446.SZ,300446,20171229,94826270,345,1376887,0,B,216800,500,
300446.SZ,300446,20171229,94835380,346,1384111,0,B,216700,500,
300446.SZ,300446,20171229,94842340,347,1389338,0,B,216600,200,
300446.SZ,300446,20171229,94843650,348,1390320,0,S,216700,300,
300446.SZ,300446,20171229,94845980,349,1392209,0,S,216600,1100,
300446.SZ,300446,20171229,94847560,350,1393451,0,B,216800,1300,
300446.SZ,300446,20171229,94848650,351,1394290,0,B,215700,100,
300446.SZ,300446,20171229,94914600,352,1414319,0,S,217000,200,
300446.SZ,300446,20171229,94919570,353,1418166,0,S,230000,400,
300446.SZ,300446,20171229,94922040,354,1420356,0,B,216500,2000,
300446.SZ,300446,20171229,94924210,355,1421962,0,S,217000,500,
300446.SZ,300446,20171229,94926860,356,1423956,0,S,217000,900,
300446.SZ,300446,20171229,94927170,357,1424180,0,S,216600,2600,
300446.SZ,300446,20171229,94927450,358,1424368,0,S,216700,1400,
300446.SZ,300446,20171229,94930370,359,1426495,0,B,216600,2000,
300446.SZ,300446,20171229,94931410,360,1427313,0,B,216200,800,
300446.SZ,300446,20171229,94942710,361,1435703,0,S,216600,400,
300446.SZ,300446,20171229,94945800,362,1437860,0,S,216500,1500,
300446.SZ,300446,20171229,94947780,363,1439277,0,S,226900,500,
300446.SZ,300446,20171229,94950660,364,1441316,0,S,216800,500,
300446.SZ,300446,20171229,94956790,365,1445800,0,S,216600,900,
300446.SZ,300446,20171229,94957970,366,1446618,0,B,216200,200,
300446.SZ,300446,20171229,95000010,367,1448189,0,S,216900,500,
300446.SZ,300446,20171229,95003820,368,1451049,0,S,216700,3900,
300446.SZ,300446,20171229,95009530,369,1455204,0,S,216600,200,
300446.SZ,300446,20171229,95009970,370,1455508,0,S,216600,500,
300446.SZ,300446,20171229,95011870,371,1456876,0,S,216900,200,
300446.SZ,300446,20171229,95024530,372,1466067,0,S,236200,500,
300446.SZ,300446,20171229,95024850,373,1466315,0,S,216700,3000,
300446.SZ,300446,20171229,95041120,374,1478213,0,S,217100,400,
300446.SZ,300446,20171229,95045290,375,1481318,0,S,236000,100,
300446.SZ,300446,20171229,95052500,376,1486331,0,B,215700,100,
300446.SZ,300446,20171229,95053660,377,1487134,0,S,234500,10000,
300446.SZ,300446,20171229,95054850,378,1487972,0,S,216600,1500,
300446.SZ,300446,20171229,95055780,379,1488660,0,S,216600,200,
300446.SZ,300446,20171229,95104110,380,1494908,0,B,215500,2600,
300446.SZ,300446,20171229,95104260,381,1494998,0,S,216600,500,
300446.SZ,300446,20171229,95105340,382,1495762,0,B,216600,200,
300446.SZ,300446,20171229,95109130,383,1498812,0,S,216600,200,
300446.SZ,300446,20171229,95117320,384,1505043,0,B,214400,200,
300446.SZ,300446,20171229,95122600,385,1509323,0,B,216700,400,
300446.SZ,300446,20171229,95132190,386,1516502,0,B,216600,300,
300446.SZ,300446,20171229,95133730,387,1517715,0,S,225800,200,
300446.SZ,300446,20171229,95149960,388,1530029,0,S,218000,400,
300446.SZ,300446,20171229,95150440,389,1530425,0,S,216500,500,
300446.SZ,300446,20171229,95151930,390,1531618,0,B,215600,2600,
300446.SZ,300446,20171229,95158450,391,1536569,0,B,216600,300,
300446.SZ,300446,20171229,95202830,392,1540011,0,S,219000,400,
300446.SZ,300446,20171229,95205170,393,1541948,0,B,216600,500,
300446.SZ,300446,20171229,95212410,394,1547798,0,S,216600,500,
300446.SZ,300446,20171229,95212460,395,1547847,0,S,219900,400,
300446.SZ,300446,20171229,95217400,396,1551890,0,S,216500,100,
300446.SZ,300446,20171229,95219310,397,1553390,0,B,216600,800,
300446.SZ,300446,20171229,95225380,398,1558464,0,S,216600,1000,
300446.SZ,300446,20171229,95226590,399,1559315,0,B,216500,1000,
300446.SZ,300446,20171229,95233270,400,1564454,0,S,216500,1200,
300446.SZ,300446,20171229,95235150,401,1566141,0,S,217000,1000,
300446.SZ,300446,20171229,95235260,402,1566229,0,B,216500,2000,
300446.SZ,300446,20171229,95245540,403,1574242,0,S,216200,500,
300446.SZ,300446,20171229,95304880,404,1589635,0,B,216600,1000,
300446.SZ,300446,20171229,95313320,405,1596144,0,B,216600,100,
300446.SZ,300446,20171229,95320440,406,1601283,0,S,216500,1500,
300446.SZ,300446,20171229,95325290,407,1604900,0,S,216600,400,
300446.SZ,300446,20171229,95332450,408,1610212,0,S,216600,500,
300446.SZ,300446,20171229,95334400,409,1611597,0,S,236400,700,
300446.SZ,300446,20171229,95336610,410,1613126,0,S,219600,200,
300446.SZ,300446,20171229,95340420,411,1615769,0,S,216600,8000,
300446.SZ,300446,20171229,95345080,412,1619070,0,B,216600,100,
