万得代码,交易所代码,自然日,订单时间,买卖方向,成交价格,订单数量,明细个数,订单明细,
300446.SZ,300446,20171229,105454000,65,216000,1,1,200,
300446.SZ,300446,20171229,105454000,66,215700,1,1,4400,
300446.SZ,300446,20171229,105542000,65,216000,1,1,200,
300446.SZ,300446,20171229,105542000,66,215700,1,1,4200,
300446.SZ,300446,20171229,105551000,65,216000,1,1,200,
300446.SZ,300446,20171229,105551000,66,215700,1,1,3200,
300446.SZ,300446,20171229,105554000,65,216300,3,3,200,500,500,
300446.SZ,300446,20171229,105554000,66,216000,1,1,200,
300446.SZ,300446,20171229,105627000,65,216300,3,3,200,500,500,
300446.SZ,300446,20171229,105627000,66,215700,1,1,3200,
300446.SZ,300446,20171229,105636000,65,216300,3,3,200,500,500,
300446.SZ,300446,20171229,105636000,66,216000,1,1,100,
300446.SZ,300446,20171229,105642000,65,216000,1,1,300,
300446.SZ,300446,20171229,105642000,66,215700,1,1,3200,
300446.SZ,300446,20171229,105651000,65,216000,1,1,300,
300446.SZ,300446,20171229,105651000,66,215800,1,1,3700,
300446.SZ,300446,20171229,105715000,65,216000,1,1,100,
300446.SZ,300446,20171229,105715000,66,215800,1,1,3600,
300446.SZ,300446,20171229,105748000,65,216000,1,1,100,
300446.SZ,300446,20171229,105748000,66,215800,1,1,3500,
300446.SZ,300446,20171229,105751000,65,216000,1,1,100,
300446.SZ,300446,20171229,105751000,66,215800,1,1,1900,
300446.SZ,300446,20171229,105806000,65,216000,1,1,100,
300446.SZ,300446,20171229,105806000,66,215800,1,1,1700,
300446.SZ,300446,20171229,105851000,65,216000,1,1,100,
300446.SZ,300446,20171229,105851000,66,215800,1,1,1600,
300446.SZ,300446,20171229,105906000,65,216000,1,1,100,
300446.SZ,300446,20171229,105906000,66,215800,2,2,1600,100,
300446.SZ,300446,20171229,105933000,65,216000,1,1,100,
300446.SZ,300446,20171229,105933000,66,215900,1,1,6600,
300446.SZ,300446,20171229,105939000,65,216000,1,1,100,
300446.SZ,300446,20171229,105939000,66,215900,1,1,6400,
300446.SZ,300446,20171229,105942000,65,216200,1,1,600,
300446.SZ,300446,20171229,105942000,66,215900,1,1,6400,
300446.SZ,300446,20171229,105951000,65,216200,1,1,600,
300446.SZ,300446,20171229,105951000,66,215900,1,1,5700,
300446.SZ,300446,20171229,110024000,65,216200,1,1,600,
300446.SZ,300446,20171229,110024000,66,215900,1,1,5500,
300446.SZ,300446,20171229,110051000,65,216200,1,1,100,
300446.SZ,300446,20171229,110051000,66,215900,1,1,4300,
300446.SZ,300446,20171229,110054000,65,216500,2,2,900,800,
300446.SZ,300446,20171229,110054000,66,216400,1,1,500,
300446.SZ,300446,20171229,110109000,65,216500,2,2,900,800,
300446.SZ,300446,20171229,110109000,66,216400,1,1,400,
300446.SZ,300446,20171229,110112000,65,216400,1,1,100,
300446.SZ,300446,20171229,110112000,66,215900,1,1,4300,
300446.SZ,300446,20171229,110118000,65,216500,2,2,900,800,
300446.SZ,300446,20171229,110118000,66,216400,1,1,600,
300446.SZ,300446,20171229,110133000,65,216500,2,2,900,800,
300446.SZ,300446,20171229,110133000,66,216400,1,1,100,
300446.SZ,300446,20171229,110151000,65,216500,2,2,600,800,
300446.SZ,300446,20171229,110151000,66,215900,1,1,3100,
300446.SZ,300446,20171229,110200000,65,216500,2,2,600,800,
300446.SZ,300446,20171229,110200000,66,215900,1,1,2900,
300446.SZ,300446,20171229,110221000,65,216500,2,2,600,800,
300446.SZ,300446,20171229,110221000,66,215900,2,2,2900,1600,
300446.SZ,300446,20171229,110233000,65,216500,2,2,600,800,
300446.SZ,300446,20171229,110233000,66,215900,3,3,2900,1600,5100,
300446.SZ,300446,20171229,110245000,65,216500,3,3,600,800,500,
300446.SZ,300446,20171229,110245000,66,215900,3,3,2800,1600,5100,
300446.SZ,300446,20171229,110251000,65,216500,3,3,600,800,500,
300446.SZ,300446,20171229,110251000,66,215900,3,3,1400,1600,5100,
300446.SZ,300446,20171229,110321000,65,216500,3,3,600,800,500,
300446.SZ,300446,20171229,110321000,66,215900,3,3,1100,1600,5100,
300446.SZ,300446,20171229,110333000,65,216500,3,3,600,800,500,
300446.SZ,300446,20171229,110333000,66,215900,3,3,900,1600,5100,
300446.SZ,300446,20171229,110345000,65,216600,1,1,10000,
300446.SZ,300446,20171229,110345000,66,216500,1,1,400,
300446.SZ,300446,20171229,110351000,65,216600,1,1,10000,
300446.SZ,300446,20171229,110351000,66,216500,1,1,300,
300446.SZ,300446,20171229,110415000,65,216600,1,1,10000,
300446.SZ,300446,20171229,110415000,66,216000,1,1,1400,
300446.SZ,300446,20171229,110421000,65,216500,1,1,100,
300446.SZ,300446,20171229,110421000,66,216000,1,1,1400,
300446.SZ,300446,20171229,110436000,65,216600,1,1,10000,
300446.SZ,300446,20171229,110436000,66,216500,1,1,5000,
300446.SZ,300446,20171229,110506000,65,216600,1,1,10000,
300446.SZ,300446,20171229,110506000,66,216500,1,1,4800,
300446.SZ,300446,20171229,110518000,65,216600,1,1,10000,
300446.SZ,300446,20171229,110518000,66,216500,1,1,3800,
300446.SZ,300446,20171229,110521000,65,216600,1,1,10000,
300446.SZ,300446,20171229,110521000,66,216500,1,1,1000,
300446.SZ,300446,20171229,110527000,65,216600,1,1,10000,
300446.SZ,300446,20171229,110527000,66,216500,1,1,600,
300446.SZ,300446,20171229,110533000,65,216500,1,1,100,
300446.SZ,300446,20171229,110533000,66,216000,1,1,100,
300446.SZ,300446,20171229,110536000,65,216500,4,4,100,100,100,100,
300446.SZ,300446,20171229,110536000,66,216000,1,1,100,
300446.SZ,300446,20171229,110539000,65,216500,1,1,500,
300446.SZ,300446,20171229,110539000,66,216000,1,1,100,
300446.SZ,300446,20171229,110551000,65,216000,1,1,200,
300446.SZ,300446,20171229,110551000,66,215900,1,1,600,
300446.SZ,300446,20171229,110600000,65,216500,3,3,300,500,500,
300446.SZ,300446,20171229,110600000,66,216000,1,1,2200,
300446.SZ,300446,20171229,110612000,65,216500,2,2,300,500,
300446.SZ,300446,20171229,110612000,66,216000,1,1,2200,
300446.SZ,300446,20171229,110627000,65,216500,2,2,300,500,
300446.SZ,300446,20171229,110627000,66,216200,1,1,100,
300446.SZ,300446,20171229,110636000,65,216500,3,3,300,500,1900,
300446.SZ,300446,20171229,110636000,66,216200,1,1,100,
300446.SZ,300446,20171229,110639000,65,216500,3,3,300,500,1900,
300446.SZ,300446,20171229,110639000,66,216000,1,1,2200,
300446.SZ,300446,20171229,110648000,65,216400,1,1,1000,
300446.SZ,300446,20171229,110648000,66,216000,1,1,2200,
300446.SZ,300446,20171229,110651000,65,216400,1,1,1000,
300446.SZ,300446,20171229,110651000,66,216000,1,1,800,
300446.SZ,300446,20171229,110654000,65,216400,1,1,1000,
300446.SZ,300446,20171229,110654000,66,216000,2,2,800,100,
300446.SZ,300446,20171229,110718000,65,216400,1,1,1000,
300446.SZ,300446,20171229,110718000,66,216000,2,2,300,100,
300446.SZ,300446,20171229,110730000,65,216400,1,1,1000,
300446.SZ,300446,20171229,110730000,66,216000,2,2,100,100,
300446.SZ,300446,20171229,110815000,65,216400,1,1,1000,
300446.SZ,300446,20171229,110815000,66,216000,1,1,100,
300446.SZ,300446,20171229,110839000,65,216400,1,1,1000,
300446.SZ,300446,20171229,110839000,66,216000,2,2,100,5300,
300446.SZ,300446,20171229,110851000,65,216400,1,1,1000,
300446.SZ,300446,20171229,110851000,66,216000,1,1,5300,
300446.SZ,300446,20171229,110900000,65,216400,1,1,1000,
300446.SZ,300446,20171229,110900000,66,216000,1,1,5100,
300446.SZ,300446,20171229,110909000,65,216400,1,1,1000,
300446.SZ,300446,20171229,110909000,66,216000,2,2,5100,500,
300446.SZ,300446,20171229,110927000,65,216400,1,1,1000,
300446.SZ,300446,20171229,110927000,66,216000,1,1,5100,
300446.SZ,300446,20171229,110951000,65,216400,1,1,1000,
300446.SZ,300446,20171229,110951000,66,216000,1,1,3800,
300446.SZ,300446,20171229,111027000,65,216600,1,1,9300,
300446.SZ,300446,20171229,111027000,66,216000,1,1,3800,
300446.SZ,300446,20171229,111033000,65,216600,1,1,9300,
300446.SZ,300446,20171229,111033000,66,216000,1,1,3700,
300446.SZ,300446,20171229,111051000,65,216600,1,1,9300,
300446.SZ,300446,20171229,111051000,66,216000,1,1,3100,
300446.SZ,300446,20171229,111118000,65,216500,1,1,1900,
300446.SZ,300446,20171229,111118000,66,216000,2,2,3100,1000,
300446.SZ,300446,20171229,111121000,65,216500,2,2,1900,1500,
300446.SZ,300446,20171229,111121000,66,216000,2,2,3100,1000,
300446.SZ,300446,20171229,111124000,65,216500,2,2,1900,1500,
300446.SZ,300446,20171229,111124000,66,216000,2,2,2900,1000,
300446.SZ,300446,20171229,111151000,65,216500,2,2,1900,1500,
300446.SZ,300446,20171229,111151000,66,216000,2,2,2100,1000,
300446.SZ,300446,20171229,111157000,65,216500,2,2,1900,1500,
300446.SZ,300446,20171229,111157000,66,216100,1,1,600,
300446.SZ,300446,20171229,111212000,65,216400,1,1,2000,
300446.SZ,300446,20171229,111212000,66,216100,1,1,500,
300446.SZ,300446,20171229,111251000,65,216400,1,1,2000,
300446.SZ,300446,20171229,111251000,66,216000,2,2,800,1000,
300446.SZ,300446,20171229,111300000,65,216400,1,1,2000,
300446.SZ,300446,20171229,111300000,66,216000,2,2,600,1000,
300446.SZ,300446,20171229,111339000,65,216400,1,1,2000,
300446.SZ,300446,20171229,111339000,66,216100,1,1,2600,
300446.SZ,300446,20171229,111351000,65,216400,1,1,2000,
300446.SZ,300446,20171229,111351000,66,216100,1,1,2500,
300446.SZ,300446,20171229,111354000,65,216400,1,1,2000,
300446.SZ,300446,20171229,111354000,66,216100,1,1,2400,
300446.SZ,300446,20171229,111442000,65,216500,1,1,1900,
300446.SZ,300446,20171229,111442000,66,216400,1,1,1900,
300446.SZ,300446,20171229,111451000,65,216500,1,1,1900,
300446.SZ,300446,20171229,111451000,66,216400,1,1,1600,
300446.SZ,300446,20171229,111503000,65,216500,1,1,1900,
300446.SZ,300446,20171229,111503000,66,216400,1,1,1400,
300446.SZ,300446,20171229,111518000,65,216500,1,1,1900,
300446.SZ,300446,20171229,111518000,66,216400,1,1,1200,
300446.SZ,300446,20171229,111533000,65,216500,1,1,1900,
300446.SZ,300446,20171229,111533000,66,216400,1,1,800,
300446.SZ,300446,20171229,111542000,65,216500,1,1,1400,
300446.SZ,300446,20171229,111542000,66,216400,1,1,800,
300446.SZ,300446,20171229,111551000,65,216500,1,1,1400,
300446.SZ,300446,20171229,111551000,66,216100,1,1,2400,
300446.SZ,300446,20171229,111603000,65,216500,1,1,1400,
300446.SZ,300446,20171229,111603000,66,216100,1,1,2300,
300446.SZ,300446,20171229,111651000,65,216500,1,1,1400,
300446.SZ,300446,20171229,111651000,66,216100,1,1,1500,
300446.SZ,300446,20171229,111654000,65,216500,1,1,1400,
300446.SZ,300446,20171229,111654000,66,216100,1,1,1300,
300446.SZ,300446,20171229,111748000,65,216500,1,1,1400,
300446.SZ,300446,20171229,111748000,66,216100,1,1,1200,
300446.SZ,300446,20171229,111751000,65,216400,1,1,1000,
300446.SZ,300446,20171229,111751000,66,216100,1,1,200,
300446.SZ,300446,20171229,111827000,65,216400,2,2,1000,500,
300446.SZ,300446,20171229,111827000,66,216000,2,2,600,1000,
300446.SZ,300446,20171229,111851000,65,216400,2,2,1000,500,
300446.SZ,300446,20171229,111851000,66,216000,2,2,400,1000,
300446.SZ,300446,20171229,111927000,65,216400,2,2,1000,500,
300446.SZ,300446,20171229,111927000,66,216000,2,2,300,1000,
300446.SZ,300446,20171229,111951000,65,216400,2,2,1000,500,
300446.SZ,300446,20171229,111951000,66,216100,1,1,5000,
300446.SZ,300446,20171229,112003000,65,216400,2,2,1000,500,
300446.SZ,300446,20171229,112003000,66,216100,1,1,4800,
300446.SZ,300446,20171229,112015000,65,216400,2,2,1000,500,
300446.SZ,300446,20171229,112015000,66,216300,1,1,700,
300446.SZ,300446,20171229,112048000,65,216400,2,2,1000,500,
300446.SZ,300446,20171229,112048000,66,216300,1,1,500,
300446.SZ,300446,20171229,112051000,65,216400,2,2,1000,500,
300446.SZ,300446,20171229,112051000,66,216100,1,1,4600,
300446.SZ,300446,20171229,112139000,65,216400,2,2,1000,500,
300446.SZ,300446,20171229,112139000,66,216100,1,1,4500,
300446.SZ,300446,20171229,112151000,65,216400,2,2,1000,500,
300446.SZ,300446,20171229,112151000,66,216100,1,1,3700,
300446.SZ,300446,20171229,112221000,65,216400,2,2,1000,500,
300446.SZ,300446,20171229,112221000,66,216100,1,1,3500,
300446.SZ,300446,20171229,112251000,65,216400,2,2,1000,500,
300446.SZ,300446,20171229,112251000,66,216100,1,1,2100,
300446.SZ,300446,20171229,112306000,65,216400,2,2,1000,500,
300446.SZ,300446,20171229,112306000,66,216100,1,1,2000,
300446.SZ,300446,20171229,112345000,65,216400,2,2,900,500,
300446.SZ,300446,20171229,112345000,66,216100,1,1,2000,
300446.SZ,300446,20171229,112351000,65,216400,2,2,900,500,
300446.SZ,300446,20171229,112351000,66,216100,1,1,800,
300446.SZ,300446,20171229,112406000,65,216400,2,2,900,500,
300446.SZ,300446,20171229,112406000,66,216100,1,1,600,
300446.SZ,300446,20171229,112442000,65,216400,2,2,900,500,
300446.SZ,300446,20171229,112442000,66,216100,1,1,400,
300446.SZ,300446,20171229,112451000,65,216400,2,2,900,500,
300446.SZ,300446,20171229,112451000,66,216000,2,2,100,1000,
300446.SZ,300446,20171229,112530000,65,216400,2,2,900,500,
300446.SZ,300446,20171229,112530000,66,216000,1,1,1000,
300446.SZ,300446,20171229,112551000,65,216400,2,2,900,500,
300446.SZ,300446,20171229,112551000,66,216000,1,1,400,
300446.SZ,300446,20171229,112606000,65,216400,2,2,900,500,
300446.SZ,300446,20171229,112606000,66,216000,2,2,400,1000,
300446.SZ,300446,20171229,112636000,65,216400,2,2,900,500,
300446.SZ,300446,20171229,112636000,66,216000,2,2,200,1000,
300446.SZ,300446,20171229,112642000,65,216400,2,2,900,500,
300446.SZ,300446,20171229,112642000,66,216000,3,3,200,1000,1000,
300446.SZ,300446,20171229,112651000,65,216400,2,2,900,500,
300446.SZ,300446,20171229,112651000,66,216000,2,2,300,1000,
300446.SZ,300446,20171229,112700000,65,216400,2,2,900,500,
300446.SZ,300446,20171229,112700000,66,216000,1,1,600,
300446.SZ,300446,20171229,112703000,65,216400,2,2,900,500,
300446.SZ,300446,20171229,112703000,66,216200,1,1,4500,
300446.SZ,300446,20171229,112730000,65,216500,3,3,1400,100,2700,
300446.SZ,300446,20171229,112730000,66,216400,1,1,3600,
300446.SZ,300446,20171229,112751000,65,216500,3,3,1400,100,2700,
300446.SZ,300446,20171229,112751000,66,216400,1,1,2500,
300446.SZ,300446,20171229,112754000,65,216500,3,3,1400,100,2700,
300446.SZ,300446,20171229,112754000,66,216400,1,1,2300,
300446.SZ,300446,20171229,112757000,65,216500,3,3,1400,100,2700,
300446.SZ,300446,20171229,112757000,66,216400,2,2,2300,500,
300446.SZ,300446,20171229,112839000,65,216500,3,3,1400,100,2700,
300446.SZ,300446,20171229,112839000,66,216400,2,2,2200,500,
300446.SZ,300446,20171229,112845000,65,216400,1,1,2300,
300446.SZ,300446,20171229,112845000,66,216200,1,1,4500,
300446.SZ,300446,20171229,112848000,65,216400,2,2,2300,1500,
300446.SZ,300446,20171229,112848000,66,216200,1,1,4500,
300446.SZ,300446,20171229,112851000,65,216400,2,2,2300,1500,
300446.SZ,300446,20171229,112851000,66,216200,1,1,3000,
300446.SZ,300446,20171229,112909000,65,216400,2,2,2300,1500,
300446.SZ,300446,20171229,112909000,66,216200,2,2,3000,300,
300446.SZ,300446,20171229,112915000,65,216500,3,3,1400,100,2700,
300446.SZ,300446,20171229,112915000,66,216400,1,1,200,
300446.SZ,300446,20171229,112927000,65,216500,3,3,1400,100,2700,
300446.SZ,300446,20171229,112927000,66,216200,2,2,3000,300,
300446.SZ,300446,20171229,112942000,65,216500,3,3,1100,100,2700,
300446.SZ,300446,20171229,112942000,66,216300,1,1,1800,
300446.SZ,300446,20171229,112951000,65,216600,1,1,9300,
300446.SZ,300446,20171229,112951000,66,216500,1,1,2200,
300446.SZ,300446,20171229,130003000,65,216500,1,1,6900,
300446.SZ,300446,20171229,130003000,66,216300,1,1,300,
300446.SZ,300446,20171229,130006000,65,216700,3,3,800,600,900,
300446.SZ,300446,20171229,130006000,66,216600,2,2,9400,10000,
300446.SZ,300446,20171229,130009000,65,216700,3,3,800,600,900,
300446.SZ,300446,20171229,130009000,66,216600,2,2,9200,10000,
300446.SZ,300446,20171229,130012000,65,216700,3,3,400,600,900,
300446.SZ,300446,20171229,130012000,66,216600,2,2,9200,10000,
300446.SZ,300446,20171229,130015000,65,216700,3,3,300,600,900,
300446.SZ,300446,20171229,130015000,66,216600,2,2,9200,10000,
300446.SZ,300446,20171229,130030000,65,216700,2,2,300,900,
300446.SZ,300446,20171229,130030000,66,216600,2,2,9200,10000,
300446.SZ,300446,20171229,130036000,65,216700,2,2,200,900,
300446.SZ,300446,20171229,130036000,66,216600,2,2,9200,10000,
300446.SZ,300446,20171229,130051000,65,216700,1,1,800,
300446.SZ,300446,20171229,130051000,66,216600,2,2,8000,10000,
300446.SZ,300446,20171229,130054000,65,216700,2,2,800,700,
300446.SZ,300446,20171229,130054000,66,216600,2,2,8000,10000,
300446.SZ,300446,20171229,130057000,65,216700,2,2,800,700,
300446.SZ,300446,20171229,130057000,66,216600,2,2,7900,10000,
300446.SZ,300446,20171229,130124000,65,216800,7,7,1000,500,100,500,3100,200,5000,
300446.SZ,300446,20171229,130124000,66,216600,2,2,7900,10000,
300446.SZ,300446,20171229,130133000,65,216800,7,7,1000,500,100,500,3100,200,5000,
300446.SZ,300446,20171229,130133000,66,216700,1,1,600,
300446.SZ,300446,20171229,130151000,65,216800,7,7,1000,500,100,500,3100,200,5000,
300446.SZ,300446,20171229,130151000,66,216600,2,2,6900,10000,
300446.SZ,300446,20171229,130212000,65,216800,6,6,100,100,500,3100,200,5000,
300446.SZ,300446,20171229,130212000,66,216600,2,2,6900,10000,
300446.SZ,300446,20171229,130221000,65,216800,3,3,3000,200,5000,
300446.SZ,300446,20171229,130221000,66,216600,2,2,6900,10000,
300446.SZ,300446,20171229,130233000,65,216800,3,3,2600,200,5000,
300446.SZ,300446,20171229,130233000,66,216600,2,2,6900,10000,
300446.SZ,300446,20171229,130239000,65,216800,3,3,2100,200,5000,
300446.SZ,300446,20171229,130239000,66,216600,2,2,6900,10000,
300446.SZ,300446,20171229,130245000,65,216800,3,3,700,200,5000,
300446.SZ,300446,20171229,130245000,66,216600,2,2,6900,10000,
300446.SZ,300446,20171229,130248000,65,216800,1,1,3400,
300446.SZ,300446,20171229,130248000,66,216600,2,2,6800,10000,
300446.SZ,300446,20171229,130251000,65,216800,1,1,3400,
300446.SZ,300446,20171229,130251000,66,216600,2,2,5200,10000,
300446.SZ,300446,20171229,130257000,65,216800,1,1,2400,
300446.SZ,300446,20171229,130257000,66,216600,2,2,5200,10000,
300446.SZ,300446,20171229,130315000,65,216800,1,1,2400,
300446.SZ,300446,20171229,130315000,66,216700,1,1,1000,
300446.SZ,300446,20171229,130318000,65,216800,1,1,2400,
300446.SZ,300446,20171229,130318000,66,216700,1,1,800,
300446.SZ,300446,20171229,130348000,65,216800,1,1,2400,
300446.SZ,300446,20171229,130348000,66,216700,2,2,800,400,
300446.SZ,300446,20171229,130351000,65,216800,1,1,2400,
300446.SZ,300446,20171229,130351000,66,216700,2,2,700,400,
300446.SZ,300446,20171229,130400000,65,216800,2,2,2400,200,
300446.SZ,300446,20171229,130400000,66,216700,2,2,700,400,
300446.SZ,300446,20171229,130406000,65,216700,1,1,600,
300446.SZ,300446,20171229,130406000,66,216600,2,2,5200,10000,
300446.SZ,300446,20171229,130451000,65,216800,3,3,2400,200,200,
300446.SZ,300446,20171229,130451000,66,216600,2,2,5200,10000,
300446.SZ,300446,20171229,130457000,65,216800,3,3,1800,200,200,
300446.SZ,300446,20171229,130457000,66,216600,2,2,5000,10000,
300446.SZ,300446,20171229,130503000,65,216800,3,3,300,200,200,
300446.SZ,300446,20171229,130503000,66,216600,2,2,5000,10000,
300446.SZ,300446,20171229,130512000,65,216900,3,3,100,500,4500,
300446.SZ,300446,20171229,130512000,66,216600,2,2,5000,10000,
300446.SZ,300446,20171229,130542000,65,216900,3,3,100,500,4500,
300446.SZ,300446,20171229,130542000,66,216600,2,2,4800,10000,
300446.SZ,300446,20171229,130551000,65,216900,3,3,100,500,4500,
300446.SZ,300446,20171229,130551000,66,216600,2,2,4500,10000,
300446.SZ,300446,20171229,130612000,65,216800,1,1,1100,
300446.SZ,300446,20171229,130612000,66,216600,2,2,4500,10000,
300446.SZ,300446,20171229,130627000,65,216800,1,1,1100,
300446.SZ,300446,20171229,130627000,66,216600,2,2,4400,10000,
300446.SZ,300446,20171229,130651000,65,216800,1,1,1100,
300446.SZ,300446,20171229,130651000,66,216600,2,2,3800,10000,
300446.SZ,300446,20171229,130727000,65,216800,1,1,1100,
300446.SZ,300446,20171229,130727000,66,216600,2,2,3600,10000,
300446.SZ,300446,20171229,130745000,65,216800,1,1,1100,
300446.SZ,300446,20171229,130745000,66,216600,3,3,3600,10000,500,
300446.SZ,300446,20171229,130803000,65,216800,1,1,1100,
300446.SZ,300446,20171229,130803000,66,216600,3,3,3500,10000,500,
300446.SZ,300446,20171229,130836000,65,216800,1,1,1100,
300446.SZ,300446,20171229,130836000,66,216700,1,1,500,
300446.SZ,300446,20171229,130848000,65,216800,1,1,1100,
300446.SZ,300446,20171229,130848000,66,216700,1,1,300,
300446.SZ,300446,20171229,130912000,65,216900,3,3,100,500,4500,
300446.SZ,300446,20171229,130912000,66,216700,1,1,300,
300446.SZ,300446,20171229,130924000,65,216900,3,3,100,500,4500,
300446.SZ,300446,20171229,130924000,66,216800,1,1,3000,
300446.SZ,300446,20171229,130936000,65,216900,3,3,100,500,4500,
300446.SZ,300446,20171229,130936000,66,216800,1,1,2800,
300446.SZ,300446,20171229,130945000,65,216900,3,3,100,500,4500,
300446.SZ,300446,20171229,130945000,66,216800,1,1,1700,
300446.SZ,300446,20171229,130951000,65,216900,3,3,100,500,4500,
300446.SZ,300446,20171229,130951000,66,216800,1,1,1600,
300446.SZ,300446,20171229,131006000,65,216900,3,3,100,500,4500,
300446.SZ,300446,20171229,131006000,66,216800,2,2,1600,500,
300446.SZ,300446,20171229,131015000,65,216900,1,1,3100,
300446.SZ,300446,20171229,131015000,66,216800,2,2,1600,500,
300446.SZ,300446,20171229,131021000,65,216900,1,1,3100,
300446.SZ,300446,20171229,131021000,66,216800,2,2,1500,500,
300446.SZ,300446,20171229,131039000,65,216900,2,2,3100,200,
300446.SZ,300446,20171229,131039000,66,216800,2,2,1500,500,
300446.SZ,300446,20171229,131051000,65,216900,2,2,2900,200,
300446.SZ,300446,20171229,131051000,66,216800,2,2,500,500,
300446.SZ,300446,20171229,131100000,65,216900,2,2,2800,200,
300446.SZ,300446,20171229,131100000,66,216800,2,2,500,500,
300446.SZ,300446,20171229,131115000,65,216900,2,2,2800,200,
300446.SZ,300446,20171229,131115000,66,216800,1,1,500,
300446.SZ,300446,20171229,131121000,65,216800,1,1,1700,
300446.SZ,300446,20171229,131121000,66,216700,1,1,300,
300446.SZ,300446,20171229,131151000,65,216800,1,1,1700,
300446.SZ,300446,20171229,131151000,66,216600,3,3,3000,10000,500,
300446.SZ,300446,20171229,131203000,65,216800,1,1,1700,
300446.SZ,300446,20171229,131203000,66,216600,3,3,2900,10000,500,
300446.SZ,300446,20171229,131221000,65,216800,2,2,1700,200,
300446.SZ,300446,20171229,131221000,66,216600,3,3,2900,10000,500,
300446.SZ,300446,20171229,131245000,65,216800,2,2,1700,200,
300446.SZ,300446,20171229,131245000,66,216600,3,3,2700,10000,500,
300446.SZ,300446,20171229,131248000,65,216800,2,2,1700,200,
300446.SZ,300446,20171229,131248000,66,216600,4,4,2700,10000,500,200,
300446.SZ,300446,20171229,131251000,65,216800,2,2,1700,200,
300446.SZ,300446,20171229,131251000,66,216600,4,4,1600,10000,500,200,
300446.SZ,300446,20171229,131327000,65,216800,2,2,1700,200,
300446.SZ,300446,20171229,131327000,66,216700,1,1,1000,
300446.SZ,300446,20171229,131330000,65,216800,2,2,1700,200,
300446.SZ,300446,20171229,131330000,66,216700,1,1,900,
300446.SZ,300446,20171229,131339000,65,216800,2,2,1700,200,
300446.SZ,300446,20171229,131339000,66,216700,2,2,900,1000,
300446.SZ,300446,20171229,131351000,65,216800,2,2,1700,200,
300446.SZ,300446,20171229,131351000,66,216700,2,2,800,1000,
300446.SZ,300446,20171229,131418000,65,216800,2,2,1700,200,
300446.SZ,300446,20171229,131418000,66,216700,2,2,600,1000,
300446.SZ,300446,20171229,131451000,65,216800,2,2,1700,200,
300446.SZ,300446,20171229,131451000,66,216700,1,1,1000,
300446.SZ,300446,20171229,131500000,65,216800,2,2,1700,200,
300446.SZ,300446,20171229,131500000,66,216600,5,5,8200,500,200,400,500,
300446.SZ,300446,20171229,131503000,65,216700,1,1,200,
300446.SZ,300446,20171229,131503000,66,216600,5,5,8200,500,200,400,500,
300446.SZ,300446,20171229,131506000,65,216700,1,1,200,
300446.SZ,300446,20171229,131506000,66,216600,6,6,8200,500,200,400,500,2500,
300446.SZ,300446,20171229,131530000,65,216700,1,1,200,
300446.SZ,300446,20171229,131530000,66,216600,6,6,8000,500,200,400,500,2500,
300446.SZ,300446,20171229,131545000,65,216700,1,1,200,
300446.SZ,300446,20171229,131545000,66,216600,6,6,4700,500,200,400,500,2500,
300446.SZ,300446,20171229,131551000,65,216700,1,1,200,
300446.SZ,300446,20171229,131551000,66,216600,6,6,4100,500,200,400,500,2500,
300446.SZ,300446,20171229,131600000,65,216700,1,1,200,
300446.SZ,300446,20171229,131600000,66,216600,6,6,3800,500,200,400,500,2500,
300446.SZ,300446,20171229,131603000,65,216700,1,1,200,
300446.SZ,300446,20171229,131603000,66,216600,5,5,3700,500,400,500,2500,
300446.SZ,300446,20171229,131609000,65,216700,1,1,200,
300446.SZ,300446,20171229,131609000,66,216600,5,5,3400,500,400,500,2500,
300446.SZ,300446,20171229,131612000,65,216700,1,1,200,
300446.SZ,300446,20171229,131612000,66,216600,5,5,1400,500,400,500,2500,
300446.SZ,300446,20171229,131630000,65,216800,4,4,1700,200,100,300,
300446.SZ,300446,20171229,131630000,66,216600,4,4,400,400,500,2500,
300446.SZ,300446,20171229,131651000,65,216800,4,4,1700,200,100,300,
300446.SZ,300446,20171229,131651000,66,216600,2,2,400,2500,
300446.SZ,300446,20171229,131657000,65,216800,4,4,1700,200,100,300,
300446.SZ,300446,20171229,131657000,66,216600,2,2,200,2500,
300446.SZ,300446,20171229,131727000,65,216800,4,4,1700,200,100,300,
300446.SZ,300446,20171229,131727000,66,216600,2,2,100,2500,
300446.SZ,300446,20171229,131736000,65,216800,4,4,1700,200,100,300,
300446.SZ,300446,20171229,131736000,66,216600,3,3,100,2500,500,
300446.SZ,300446,20171229,131751000,65,216800,4,4,1700,200,100,300,
300446.SZ,300446,20171229,131751000,66,216600,2,2,1600,500,
300446.SZ,300446,20171229,131803000,65,216800,4,4,1700,200,100,300,
300446.SZ,300446,20171229,131803000,66,216600,2,2,600,500,
300446.SZ,300446,20171229,131824000,65,216800,4,4,1700,200,100,300,
300446.SZ,300446,20171229,131824000,66,216600,2,2,400,500,
300446.SZ,300446,20171229,131827000,65,216600,1,1,100,
300446.SZ,300446,20171229,131827000,66,216500,2,2,1800,2300,
300446.SZ,300446,20171229,131851000,65,216600,1,1,100,
300446.SZ,300446,20171229,131851000,66,216500,2,2,300,2300,
300446.SZ,300446,20171229,131900000,65,216600,1,1,100,
