市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SZ,300446,2017-12-29 14:20:21,21.8200,1,4364.0000,2,B,21.7900,21.7500,21.7400,21.7300,21.7100,21.8200,21.8300,21.8400,21.8500,21.8600,11,16,16,68,6,20,16,14,99,4
SZ,300446,2017-12-29 14:21:30,21.8200,3,43640.0000,20,B,21.7900,21.7600,21.7500,21.7400,21.7300,21.8200,21.8300,21.8400,21.8500,21.8600,21,20,16,16,68,5,16,32,99,4
SZ,300446,2017-12-29 14:22:39,21.8200,1,10910.0000,5,B,21.7900,21.7700,21.7500,21.7400,21.7300,21.8300,21.8400,21.8500,21.8600,21.8700,21,3,16,16,68,19,37,99,6,83
SZ,300446,2017-12-29 14:23:00,21.8300,4,15277.0000,7,B,21.7900,21.7700,21.7500,21.7400,21.7300,21.8300,21.8400,21.8500,21.8600,21.8700,21,3,26,16,68,16,37,99,8,83
SZ,300446,2017-12-29 14:23:45,21.8300,3,10911.0000,5,B,21.7900,21.7700,21.7500,21.7400,21.7300,21.8300,21.8400,21.8500,21.8600,21.8700,21,3,26,16,68,15,37,99,8,83
SZ,300446,2017-12-29 14:24:21,21.7900,1,2179.0000,1,S,21.7900,21.7700,21.7500,21.7400,21.7300,21.8200,21.8300,21.8400,21.8500,21.8600,20,3,26,16,68,13,93,42,99,10
SZ,300446,2017-12-29 14:24:39,21.8200,1,2182.0000,1,B,21.7900,21.7700,21.7500,21.7400,21.7300,21.8200,21.8300,21.8400,21.8500,21.8600,20,3,26,16,68,31,93,42,99,10
SZ,300446,2017-12-29 14:24:51,21.8200,1,10910.0000,5,B,21.7900,21.7500,21.7400,21.7300,21.7100,21.8200,21.8300,21.8400,21.8500,21.8600,20,26,16,68,6,26,93,42,99,10
SZ,300446,2017-12-29 14:25:39,21.7900,1,6537.0000,3,S,21.7900,21.7500,21.7400,21.7300,21.7100,21.8200,21.8300,21.8400,21.8500,21.8600,17,26,16,68,31,30,123,42,99,10
SZ,300446,2017-12-29 14:25:57,21.8200,1,2182.0000,1,B,21.7900,21.7500,21.7400,21.7300,21.7100,21.8200,21.8300,21.8400,21.8500,21.8600,17,26,16,68,31,26,95,42,99,10
SZ,300446,2017-12-29 14:26:12,21.8100,1,2181.0000,1,B,21.7900,21.7500,21.7400,21.7300,21.7100,21.8100,21.8200,21.8300,21.8400,21.8500,17,26,16,68,31,3,28,95,37,89
SZ,300446,2017-12-29 14:26:24,21.8100,1,6543.0000,3,B,21.7900,21.7500,21.7400,21.7300,21.7100,21.8200,21.8300,21.8400,21.8500,21.8600,17,26,16,68,31,38,95,37,89,10
SZ,300446,2017-12-29 14:26:42,21.8000,2,6542.0000,3,S,21.7900,21.7500,21.7400,21.7300,21.7100,21.8000,21.8200,21.8300,21.8400,21.8500,17,26,16,71,31,1,37,95,37,89
SZ,300446,2017-12-29 14:26:45,21.8200,2,10908.0000,5,B,21.7900,21.7500,21.7400,21.7300,21.7100,21.8200,21.8300,21.8400,21.8500,21.8600,17,26,16,71,31,33,95,37,89,10
SZ,300446,2017-12-29 14:26:48,21.8200,1,2182.0000,1,B,21.7900,21.7500,21.7400,21.7300,21.7100,21.8200,21.8300,21.8400,21.8500,21.8600,17,26,16,71,31,32,95,37,89,10
SZ,300446,2017-12-29 14:27:03,21.7900,4,141636.0000,65,S,21.7500,21.7400,21.7300,21.7100,21.7000,21.8200,21.8300,21.8400,21.8500,21.8600,26,16,71,31,25,32,95,37,69,10
SZ,300446,2017-12-29 14:27:15,21.7500,4,21764.0000,10,S,21.7500,21.7400,21.7300,21.7100,21.7000,21.8100,21.8200,21.8300,21.8400,21.8500,18,16,71,31,25,1,30,95,37,69
SZ,300446,2017-12-29 14:28:00,21.8200,3,15268.0000,7,B,21.7600,21.7500,21.7400,21.7300,21.7100,21.8200,21.8300,21.8400,21.8500,21.8600,17,28,16,71,31,36,95,37,69,10
SZ,300446,2017-12-29 14:28:21,21.8100,1,4362.0000,2,B,21.7700,21.7600,21.7500,21.7400,21.7300,21.8200,21.8300,21.8400,21.8500,21.8600,75,17,28,16,71,36,95,37,69,10
SZ,300446,2017-12-29 14:28:33,21.8200,1,2182.0000,1,B,21.7700,21.7600,21.7500,21.7400,21.7300,21.8200,21.8300,21.8400,21.8500,21.8600,75,17,28,16,71,35,95,37,69,10
SZ,300446,2017-12-29 14:29:33,21.8200,3,24002.0000,11,B,21.7700,21.7600,21.7500,21.7400,21.7300,21.8200,21.8300,21.8400,21.8500,21.8600,75,17,28,16,71,31,95,37,69,20
SZ,300446,2017-12-29 14:29:36,21.8200,3,15274.0000,7,B,21.7700,21.7600,21.7500,21.7400,21.7300,21.8200,21.8300,21.8400,21.8500,21.8600,75,17,28,16,71,24,95,37,69,20
SZ,300446,2017-12-29 14:30:06,21.8100,1,2181.0000,1,B,21.7700,21.7600,21.7500,21.7400,21.7300,21.8200,21.8300,21.8400,21.8500,21.8600,75,27,28,16,71,24,95,37,71,20
SZ,300446,2017-12-29 14:30:27,21.8100,1,21810.0000,10,B,21.7700,21.7600,21.7500,21.7400,21.7300,21.8200,21.8300,21.8400,21.8500,21.8600,75,27,28,16,71,24,95,37,71,20
SZ,300446,2017-12-29 14:30:36,21.8200,1,2182.0000,1,B,21.7700,21.7600,21.7500,21.7400,21.7300,21.8200,21.8300,21.8400,21.8500,21.8600,75,27,28,16,71,23,95,37,71,20
SZ,300446,2017-12-29 14:31:09,21.8100,1,19629.0000,9,B,21.7700,21.7600,21.7500,21.7400,21.7300,21.8200,21.8300,21.8400,21.8500,21.8600,75,27,18,16,71,23,45,37,71,20
SZ,300446,2017-12-29 14:31:12,21.8200,4,50186.0000,23,B,21.8200,21.7700,21.7600,21.7500,21.7400,21.8300,21.8400,21.8500,21.8600,21.8700,7,75,27,18,16,45,37,71,20,83
SZ,300446,2017-12-29 14:31:15,21.8200,1,15274.0000,7,S,21.7700,21.7600,21.7500,21.7400,21.7300,21.8200,21.8300,21.8400,21.8500,21.8600,75,27,18,16,71,36,45,37,71,20
SZ,300446,2017-12-29 14:31:33,21.8200,1,21820.0000,10,B,21.7700,21.7600,21.7500,21.7400,21.7300,21.8200,21.8300,21.8400,21.8500,21.8600,75,27,18,16,71,26,45,37,69,20
SZ,300446,2017-12-29 14:32:03,21.8300,1,2183.0000,1,B,21.7700,21.7600,21.7500,21.7400,21.7300,21.8300,21.8400,21.8500,21.8600,21.8700,75,27,18,16,71,44,37,72,20,83
SZ,300446,2017-12-29 14:32:15,21.8400,6,176860.0000,81,B,21.8400,21.7700,21.7600,21.7500,21.7400,21.8500,21.8600,21.8700,21.8800,21.8900,3,75,27,18,16,72,20,83,135,25
SZ,300446,2017-12-29 14:32:33,21.8500,1,2185.0000,1,B,21.8400,21.7700,21.7600,21.7500,21.7400,21.8500,21.8600,21.8700,21.8800,21.8900,3,75,27,18,16,71,51,83,135,25
SZ,300446,2017-12-29 14:32:39,21.8400,1,6552.0000,3,S,21.7700,21.7600,21.7500,21.7400,21.7300,21.8400,21.8500,21.8600,21.8700,21.8800,75,27,18,16,71,7,71,51,83,135
SZ,300446,2017-12-29 14:33:18,21.7800,1,21780.0000,10,S,21.7700,21.7600,21.7500,21.7400,21.7300,21.7800,21.8400,21.8500,21.8600,21.8700,75,27,24,16,71,16,15,74,51,83
SZ,300446,2017-12-29 14:33:24,21.7800,2,34848.0000,16,B,21.7700,21.7600,21.7500,21.7400,21.7300,21.8400,21.8500,21.8600,21.8700,21.8800,75,27,24,16,71,15,74,51,83,135
SZ,300446,2017-12-29 14:33:48,21.8400,1,2184.0000,1,B,21.7800,21.7700,21.7600,21.7500,21.7400,21.8400,21.8500,21.8600,21.8700,21.8800,3,75,17,24,16,17,74,51,91,125
SZ,300446,2017-12-29 14:34:15,21.7800,1,4356.0000,2,S,21.7800,21.7700,21.7600,21.7500,21.7400,21.8300,21.8400,21.8500,21.8600,21.8700,22,75,17,24,16,1,17,74,51,91
SZ,300446,2017-12-29 14:35:06,21.7800,2,4356.0000,2,S,21.7800,21.7600,21.7500,21.7400,21.7300,21.8300,21.8400,21.8500,21.8600,21.8700,12,17,24,16,71,1,29,74,52,91
SZ,300446,2017-12-29 14:35:09,21.7800,1,26136.0000,12,S,21.7600,21.7500,21.7400,21.7300,21.7100,21.7700,21.8300,21.8400,21.8500,21.8600,17,24,16,71,35,8,1,29,74,52
SZ,300446,2017-12-29 14:35:21,21.7700,1,2177.0000,1,B,21.7600,21.7500,21.7400,21.7300,21.7100,21.7700,21.8300,21.8400,21.8500,21.8600,17,24,16,71,35,7,1,29,74,52
SZ,300446,2017-12-29 14:35:27,21.7700,1,15239.0000,7,B,21.7700,21.7600,21.7500,21.7400,21.7300,21.8300,21.8400,21.8500,21.8600,21.8700,68,17,24,16,71,1,29,74,52,91
SZ,300446,2017-12-29 14:36:18,21.8300,1,2183.0000,1,B,21.7800,21.7700,21.7600,21.7500,21.7400,21.8300,21.8400,21.8500,21.8600,21.8700,2,68,17,24,16,1,35,74,52,91
SZ,300446,2017-12-29 14:36:36,21.8300,2,4366.0000,2,B,21.7800,21.7700,21.7600,21.7500,21.7400,21.8300,21.8400,21.8500,21.8600,21.8700,2,68,17,24,16,5,35,74,52,91
SZ,300446,2017-12-29 14:36:57,21.8300,2,15281.0000,7,B,21.8300,21.7900,21.7800,21.7700,21.7600,21.8400,21.8500,21.8600,21.8700,21.8800,1,3,12,88,17,35,74,52,91,125
SZ,300446,2017-12-29 14:37:00,21.8300,1,2183.0000,1,S,21.7900,21.7800,21.7700,21.7600,21.7500,21.8000,21.8400,21.8500,21.8600,21.8700,3,17,88,17,24,3,35,74,52,91
SZ,300446,2017-12-29 14:37:24,21.8000,1,6540.0000,3,B,21.8000,21.7900,21.7800,21.7700,21.7600,21.8400,21.8500,21.8600,21.8700,21.8800,7,3,7,20,17,35,74,52,75,125
SZ,300446,2017-12-29 14:37:42,21.8400,1,6552.0000,3,B,21.8000,21.7900,21.7800,21.7700,21.7600,21.8400,21.8500,21.8600,21.8700,21.8800,7,7,7,20,17,30,74,52,75,125
SZ,300446,2017-12-29 14:38:27,21.8300,1,2183.0000,1,B,21.8300,21.8000,21.7900,21.7800,21.7700,21.8400,21.8500,21.8600,21.8700,21.8800,2,7,4,7,20,48,76,54,75,125
SZ,300446,2017-12-29 14:38:36,21.8300,1,4366.0000,2,S,21.8000,21.7900,21.7800,21.7700,21.7600,21.8200,21.8400,21.8500,21.8600,21.8700,7,4,7,20,17,8,48,76,54,75
SZ,300446,2017-12-29 14:38:45,21.8200,1,2182.0000,1,B,21.8000,21.7900,21.7800,21.7700,21.7600,21.8200,21.8300,21.8400,21.8500,21.8600,7,4,7,20,17,7,21,48,76,54
SZ,300446,2017-12-29 14:39:00,21.8000,1,4360.0000,2,S,21.8000,21.7900,21.7800,21.7700,21.7600,21.8200,21.8300,21.8400,21.8500,21.8600,5,4,7,20,17,7,21,48,76,54
SZ,300446,2017-12-29 14:39:09,21.8200,1,4364.0000,2,B,21.8000,21.7900,21.7800,21.7700,21.7600,21.8200,21.8300,21.8400,21.8500,21.8600,5,4,7,20,17,5,21,48,76,54
SZ,300446,2017-12-29 14:39:39,21.8200,2,54530.0000,25,B,21.8100,21.8000,21.7900,21.7800,21.7700,21.8300,21.8400,21.8500,21.8600,21.8700,30,5,4,7,20,25,48,76,54,85
SZ,300446,2017-12-29 14:39:57,21.8200,1,2182.0000,1,B,21.8100,21.8000,21.7900,21.7800,21.7700,21.8200,21.8300,21.8400,21.8500,21.8600,30,5,4,7,20,4,5,48,76,54
SZ,300446,2017-12-29 14:40:06,21.8200,1,8728.0000,4,B,21.8200,21.8100,21.8000,21.7900,21.7800,21.8300,21.8400,21.8500,21.8600,21.8700,2,30,5,4,7,5,48,76,54,85
SZ,300446,2017-12-29 14:40:45,21.8300,1,10915.0000,5,B,21.8200,21.8100,21.8000,21.7900,21.7800,21.8400,21.8500,21.8600,21.8700,21.8800,2,30,5,4,7,60,76,54,85,125
SZ,300446,2017-12-29 14:41:03,21.8400,9,131040.0000,60,B,21.8400,21.8200,21.8100,21.8000,21.7900,21.8500,21.8600,21.8700,21.8800,21.8900,140,2,30,5,4,76,54,85,125,19
SZ,300446,2017-12-29 14:41:15,21.8500,9,161690.0000,74,B,21.8500,21.8400,21.8200,21.8100,21.8000,21.8600,21.8700,21.8800,21.8900,21.9000,178,140,2,30,5,54,85,125,19,85
SZ,300446,2017-12-29 14:41:21,21.8600,6,19674.0000,9,B,21.8500,21.8400,21.8200,21.8100,21.8000,21.8600,21.8700,21.8800,21.8900,21.9000,178,140,2,30,5,45,85,125,19,85
SZ,300446,2017-12-29 14:41:24,21.8600,2,8744.0000,4,B,21.8500,21.8400,21.8200,21.8100,21.8000,21.8600,21.8700,21.8800,21.8900,21.9000,178,140,2,30,5,41,85,125,19,85
SZ,300446,2017-12-29 14:41:27,21.8600,2,37162.0000,17,B,21.8500,21.8400,21.8200,21.8100,21.8000,21.8600,21.8700,21.8800,21.8900,21.9000,178,140,2,30,5,24,85,125,19,85
SZ,300446,2017-12-29 14:41:30,21.8600,3,28418.0000,13,B,21.8500,21.8400,21.8200,21.8100,21.8000,21.8600,21.8700,21.8800,21.8900,21.9000,178,140,2,30,5,11,85,125,19,85
SZ,300446,2017-12-29 14:41:33,21.8500,6,34975.0000,16,S,21.8500,21.8400,21.8200,21.8100,21.8000,21.8700,21.8800,21.8900,21.9000,21.9200,177,140,2,30,5,85,125,19,85,10
SZ,300446,2017-12-29 14:41:36,21.8700,1,2187.0000,1,B,21.8500,21.8400,21.8100,21.8000,21.7900,21.8700,21.8800,21.8900,21.9000,21.9200,177,140,30,5,4,84,125,19,85,10
SZ,300446,2017-12-29 14:41:39,21.8700,1,26244.0000,12,B,21.8500,21.8400,21.8100,21.8000,21.7900,21.8700,21.8800,21.8900,21.9000,21.9200,177,140,30,5,4,72,125,19,85,10
SZ,300446,2017-12-29 14:41:42,21.8700,1,2187.0000,1,B,21.8500,21.8400,21.8100,21.8000,21.7900,21.8700,21.8800,21.8900,21.9000,21.9200,177,140,30,5,4,71,125,19,85,10
SZ,300446,2017-12-29 14:41:45,21.8700,1,2187.0000,1,B,21.8500,21.8400,21.8100,21.8000,21.7900,21.8700,21.8800,21.8900,21.9000,21.9200,177,140,30,5,4,40,125,19,85,10
SZ,300446,2017-12-29 14:41:48,21.8700,4,59031.0000,27,B,21.8500,21.8400,21.8100,21.8000,21.7900,21.8700,21.8800,21.8900,21.9000,21.9200,168,140,30,5,4,21,125,19,85,10
SZ,300446,2017-12-29 14:41:57,21.8700,1,2187.0000,1,B,21.8500,21.8400,21.8100,21.8000,21.7900,21.8700,21.8800,21.8900,21.9000,21.9200,170,140,30,5,4,10,125,19,85,10
SZ,300446,2017-12-29 14:42:15,21.8700,2,10935.0000,5,B,21.8600,21.8500,21.8400,21.8100,21.8000,21.8700,21.8800,21.8900,21.9000,21.9200,2,170,140,30,5,10,125,19,85,10
SZ,300446,2017-12-29 14:42:24,21.8500,2,10927.0000,5,S,21.8500,21.8400,21.8100,21.8000,21.7900,21.8700,21.8800,21.8900,21.9000,21.9200,167,140,30,5,4,10,125,19,85,10
SZ,300446,2017-12-29 14:42:27,21.8800,4,218790.0000,100,B,21.8600,21.8500,21.8400,21.8100,21.8000,21.8800,21.8900,21.9000,21.9200,21.9300,6,167,140,30,5,35,19,85,10,10
SZ,300446,2017-12-29 14:42:33,21.8800,1,6564.0000,3,B,21.8600,21.8500,21.8400,21.8100,21.8000,21.8800,21.8900,21.9000,21.9200,21.9300,6,167,140,30,5,32,19,75,11,10
SZ,300446,2017-12-29 14:42:57,21.8800,7,70016.0000,32,B,21.8800,21.8600,21.8500,21.8400,21.8100,21.8900,21.9000,21.9200,21.9300,21.9500,18,206,165,140,30,19,75,11,10,15
SZ,300446,2017-12-29 14:43:06,21.8900,1,2189.0000,1,B,21.8800,21.8600,21.8500,21.8400,21.8100,21.8900,21.9000,21.9200,21.9300,21.9500,18,206,165,140,30,18,75,11,10,15
SZ,300446,2017-12-29 14:43:18,21.8900,3,39402.0000,18,B,21.8900,21.8800,21.8600,21.8500,21.8400,21.9000,21.9200,21.9300,21.9500,21.9600,12,23,206,165,140,75,11,10,15,23
SZ,300446,2017-12-29 14:43:21,21.8900,1,26268.0000,12,S,21.8800,21.8600,21.8500,21.8400,21.8100,21.8900,21.9000,21.9200,21.9300,21.9500,23,206,165,140,30,9,75,11,10,15
SZ,300446,2017-12-29 14:43:30,21.8900,2,4377.0000,2,B,21.8800,21.8600,21.8500,21.8400,21.8100,21.8900,21.9000,21.9200,21.9300,21.9500,22,206,165,140,30,13,75,11,10,15
SZ,300446,2017-12-29 14:43:33,21.8900,2,21890.0000,10,B,21.8800,21.8600,21.8500,21.8400,21.8100,21.8900,21.9000,21.9200,21.9300,21.9500,22,206,165,140,30,3,75,11,10,15
SZ,300446,2017-12-29 14:43:39,21.8900,1,4378.0000,2,B,21.8800,21.8600,21.8500,21.8400,21.8100,21.8900,21.9000,21.9200,21.9300,21.9500,22,206,165,140,30,1,75,10,10,15
SZ,300446,2017-12-29 14:43:42,21.8900,1,2189.0000,1,B,21.8800,21.8600,21.8500,21.8400,21.8100,21.9000,21.9200,21.9300,21.9500,21.9600,22,206,165,140,30,75,25,10,15,13
SZ,300446,2017-12-29 14:43:54,21.9000,4,35040.0000,16,B,21.8800,21.8600,21.8500,21.8400,21.8100,21.9000,21.9200,21.9300,21.9500,21.9600,22,206,165,140,30,59,25,10,15,13
SZ,300446,2017-12-29 14:44:03,21.8800,1,10940.0000,5,S,21.8800,21.8600,21.8500,21.8400,21.8100,21.9000,21.9200,21.9300,21.9500,21.9600,17,206,165,140,30,59,25,10,15,13
SZ,300446,2017-12-29 14:44:27,21.8800,1,21880.0000,10,S,21.8800,21.8600,21.8500,21.8400,21.8100,21.9000,21.9200,21.9300,21.9500,21.9600,8,206,165,140,30,59,25,10,15,13
SZ,300446,2017-12-29 14:45:03,21.9000,9,172970.0000,79,B,21.9000,21.8600,21.8500,21.8400,21.8100,21.9200,21.9300,21.9500,21.9600,21.9700,138,206,165,140,30,25,10,15,13,16
SZ,300446,2017-12-29 14:45:15,21.9000,1,43800.0000,20,S,21.9000,21.8600,21.8500,21.8400,21.8100,21.9200,21.9300,21.9500,21.9600,21.9700,118,206,165,140,30,25,10,15,13,16
SZ,300446,2017-12-29 14:45:21,21.9500,4,109655.0000,50,S,21.9500,21.9000,21.8600,21.8500,21.8400,21.9600,21.9700,21.9800,21.9900,22.0000,150,118,206,165,140,13,16,41,20,39
SZ,300446,2017-12-29 14:45:36,21.9800,10,153818.0000,70,B,21.9800,21.9500,21.9000,21.8600,21.8500,21.9900,22.0000,22.0100,22.0300,22.0500,130,150,174,206,165,20,39,4,2,3
SZ,300446,2017-12-29 14:45:39,21.9800,3,21980.0000,10,S,21.9800,21.9500,21.9000,21.8600,21.8500,21.9900,22.0000,22.0100,22.0300,22.0500,120,150,174,206,165,20,39,4,2,3
SZ,300446,2017-12-29 14:45:42,21.9800,1,10990.0000,5,S,21.9800,21.9600,21.9500,21.9000,21.8600,21.9900,22.0000,22.0100,22.0300,22.0500,115,5,150,174,206,20,39,4,2,3
SZ,300446,2017-12-29 14:45:48,21.9900,4,21990.0000,10,B,21.9800,21.9600,21.9500,21.9000,21.8600,21.9900,22.0000,22.0100,22.0300,22.0500,115,5,150,174,206,18,25,4,2,3
SZ,300446,2017-12-29 14:45:54,21.9800,1,2198.0000,1,S,21.9800,21.9500,21.9000,21.8600,21.8500,21.9900,22.0000,22.0100,22.0300,22.0500,114,150,174,206,165,18,25,4,2,3
SZ,300446,2017-12-29 14:45:57,22.0300,13,109990.0000,50,B,22.0300,22.0000,21.9800,21.9600,21.9500,22.0500,22.1000,22.1500,22.1800,22.1900,151,4,113,2,150,3,12,10,7,6
SZ,300446,2017-12-29 14:46:03,22.0300,2,6609.0000,3,S,22.0300,22.0000,21.9800,21.9600,21.9500,22.0500,22.0600,22.1000,22.1500,22.1800,148,4,113,2,150,3,10,12,10,7
SZ,300446,2017-12-29 14:46:09,22.0500,1,6615.0000,3,B,22.0300,22.0000,21.9800,21.9600,21.9500,22.0600,22.1000,22.1500,22.1800,22.1900,148,4,113,2,150,10,12,10,7,6
SZ,300446,2017-12-29 14:46:12,22.0300,1,33045.0000,15,S,22.0300,22.0000,21.9800,21.9600,21.9500,22.0600,22.1000,22.1500,22.1800,22.1900,133,4,113,2,150,10,12,10,7,6
SZ,300446,2017-12-29 14:46:18,22.2000,17,192798.0000,87,B,22.2000,22.0500,22.0300,21.9800,21.9600,22.2100,22.2200,22.2300,22.2500,22.2800,13,13,133,113,2,1,4,2,1,2
SZ,300446,2017-12-29 14:46:24,22.0300,4,99382.0000,45,S,22.0600,22.0300,21.9800,21.9600,21.9500,22.1400,22.2100,22.2200,22.2300,22.2500,4,114,113,2,150,43,1,4,2,1
SZ,300446,2017-12-29 14:46:30,22.0600,1,6618.0000,3,S,22.0600,22.0300,21.9800,21.9600,21.9500,22.1400,22.2000,22.2100,22.2200,22.2300,21,114,113,2,150,44,15,1,4,2
SZ,300446,2017-12-29 14:46:39,22.2000,4,110736.0000,50,B,22.0600,22.0300,21.9800,21.9600,21.9500,22.2000,22.2100,22.2200,22.2300,22.2500,20,114,113,2,150,9,5,4,2,1
SZ,300446,2017-12-29 14:46:45,22.0600,1,6618.0000,3,S,22.0600,22.0400,22.0300,21.9800,21.9600,22.1300,22.1800,22.2000,22.2100,22.2200,17,10,114,113,2,1,15,81,60,4
SZ,300446,2017-12-29 14:46:51,22.1800,2,35483.0000,16,B,22.1800,22.0600,22.0400,22.0300,21.9800,22.2000,22.2100,22.2200,22.2300,22.2500,177,17,10,114,113,101,60,4,2,6
SZ,300446,2017-12-29 14:46:54,22.1800,3,6654.0000,3,S,22.1800,22.1400,22.0600,22.0400,22.0300,22.2000,22.2100,22.2200,22.2300,22.2500,174,8,17,10,114,105,60,4,2,6
SZ,300446,2017-12-29 14:46:57,22.2000,4,64370.0000,29,B,22.1800,22.1400,22.0600,22.0400,22.0300,22.2000,22.2100,22.2200,22.2300,22.2500,169,8,17,10,114,91,60,4,2,6
SZ,300446,2017-12-29 14:47:03,22.1800,3,379278.0000,171,S,22.1400,22.0600,22.0400,22.0300,22.0000,22.1800,22.2000,22.2100,22.2200,22.2500,8,17,10,114,2,72,91,60,4,6
SZ,300446,2017-12-29 14:47:06,22.1800,5,148585.0000,67,B,22.1400,22.0600,22.0400,22.0300,22.0000,22.1800,22.1900,22.2000,22.2100,22.2200,4,17,25,114,2,26,10,101,60,4
SZ,300446,2017-12-29 14:47:12,22.1400,2,4428.0000,2,S,22.1400,22.0600,22.0400,22.0300,22.0000,22.1800,22.1900,22.2000,22.2100,22.2200,2,17,25,114,43,73,10,102,60,4
SZ,300446,2017-12-29 14:47:15,22.1700,2,17736.0000,8,B,22.0600,22.0400,22.0300,22.0000,21.9800,22.1700,22.1800,22.1900,22.2000,22.2100,17,25,114,43,113,7,81,10,117,60
SZ,300446,2017-12-29 14:47:33,22.0400,1,2204.0000,1,S,22.0400,22.0300,22.0000,21.9800,21.9600,22.1500,22.1700,22.1800,22.1900,22.2000,24,114,43,113,2,5,54,134,55,117
SZ,300446,2017-12-29 14:47:45,22.0600,1,2206.0000,1,S,22.0600,22.0400,22.0300,22.0000,21.9800,22.1200,22.1400,22.1500,22.1600,22.1700,99,24,114,48,113,47,5,13,12,69
SZ,300446,2017-12-29 14:47:57,22.1200,1,2212.0000,1,B,22.0700,22.0600,22.0400,22.0300,22.0000,22.1200,22.1400,22.1500,22.1600,22.1700,11,99,24,114,5,46,11,74,15,79
SZ,300446,2017-12-29 14:48:06,22.1100,1,2211.0000,1,B,22.0700,22.0600,22.0400,22.0300,22.0000,22.1100,22.1200,22.1400,22.1500,22.1600,11,106,24,114,5,9,46,11,74,40
SZ,300446,2017-12-29 14:48:09,22.1000,3,26490.0000,12,S,22.0700,22.0600,22.0400,22.0300,22.0000,22.1000,22.1100,22.1200,22.1300,22.1400,1,109,24,114,5,98,9,46,45,11
SZ,300446,2017-12-29 14:48:12,22.0600,4,127961.0000,58,S,22.0600,22.0400,22.0300,22.0000,21.9800,22.1000,22.1100,22.1200,22.1300,22.1400,55,24,114,5,113,95,9,46,45,11
SZ,300446,2017-12-29 14:48:18,22.0600,3,167684.0000,76,S,22.0400,22.0300,22.0000,21.9800,21.9600,22.0600,22.1000,22.1100,22.1200,22.1300,24,114,5,113,2,4,95,9,46,45
SZ,300446,2017-12-29 14:48:21,22.0400,1,15428.0000,7,S,22.0400,22.0300,22.0000,21.9800,21.9600,22.0600,22.1000,22.1100,22.1200,22.1300,17,114,5,113,2,4,95,9,46,45
SZ,300446,2017-12-29 14:48:30,22.0600,1,8824.0000,4,B,22.0600,22.0400,22.0300,22.0000,21.9800,22.0900,22.1000,22.1100,22.1200,22.1300,7,2,121,5,113,16,109,9,46,45
SZ,300446,2017-12-29 14:48:45,22.0600,1,15442.0000,7,S,22.0400,22.0300,22.0000,21.9800,21.9600,22.0600,22.0700,22.0900,22.1000,22.1100,2,121,5,113,2,33,10,18,109,22
SZ,300446,2017-12-29 14:48:57,22.0600,1,2206.0000,1,B,22.0400,22.0300,22.0000,21.9800,21.9600,22.0600,22.0700,22.0800,22.0900,22.1000,37,121,5,113,2,32,10,20,4,117
SZ,300446,2017-12-29 14:49:03,22.0400,2,30856.0000,14,S,22.0400,22.0300,22.0000,21.9800,21.9600,22.0600,22.0700,22.0800,22.0900,22.1000,23,121,5,113,2,32,10,20,4,117
SZ,300446,2017-12-29 14:49:06,22.0400,1,15428.0000,7,S,22.0400,22.0300,22.0000,21.9800,21.9600,22.0500,22.0600,22.0700,22.0800,22.0900,16,121,5,113,2,3,34,10,20,4
SZ,300446,2017-12-29 14:49:15,22.0400,1,8816.0000,4,S,22.0400,22.0300,22.0000,21.9800,21.9600,22.0500,22.0600,22.0700,22.0800,22.0900,12,121,5,113,2,3,34,10,20,4
SZ,300446,2017-12-29 14:49:30,22.0400,3,24244.0000,11,S,22.0400,22.0300,22.0000,21.9800,21.9600,22.0500,22.0600,22.0700,22.0800,22.0900,1,121,5,113,2,3,34,10,20,4
SZ,300446,2017-12-29 14:49:48,22.0900,9,154476.0000,70,B,22.0900,22.0400,22.0300,22.0000,21.9800,22.1000,22.1100,22.1200,22.1300,22.1400,1,1,121,5,113,117,22,49,45,11
SZ,300446,2017-12-29 14:50:03,22.1000,1,22100.0000,10,B,22.0900,22.0500,22.0400,22.0300,22.0000,22.1000,22.1100,22.1200,22.1300,22.1400,1,1,1,114,5,107,22,49,45,11
SZ,300446,2017-12-29 14:50:09,22.0900,1,2208.0000,1,S,22.0500,22.0400,22.0300,22.0000,21.9800,22.0900,22.1000,22.1100,22.1200,22.1300,1,1,114,5,113,1,107,22,49,45
SZ,300446,2017-12-29 14:50:24,22.0300,3,15424.0000,7,S,22.0300,22.0000,21.9800,21.9600,21.9500,22.0900,22.1000,22.1100,22.1200,22.1300,109,5,113,2,150,33,107,22,46,45
SZ,300446,2017-12-29 14:50:42,22.0800,1,2208.0000,1,B,22.0300,22.0000,21.9800,21.9600,21.9500,22.0800,22.0900,22.1000,22.1100,22.1200,109,5,113,2,150,4,50,107,22,47
SZ,300446,2017-12-29 14:51:06,22.1000,9,293834.0000,133,B,22.0300,22.0000,21.9900,21.9800,21.9600,22.0700,22.1000,22.1100,22.1200,22.1300,109,5,15,113,2,2,46,22,47,46
