万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
000001.SZ,000001,20240102,92054000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,94000,0,0,0,0,0,0,0,0,0,145200,14200,0,0,0,0,0,0,0,0,94000,0,0,0,0,0,0,0,0,0,145200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92103000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,149700,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,149700,121100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92112000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,192600,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,192600,78600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92121000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,198700,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,198700,72500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92130000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,216100,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,216100,62800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92139000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,225900,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,225900,68800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92148000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,232500,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,232500,98300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92157000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,232800,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,232800,100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92206000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,265200,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,265200,99600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92215000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,266300,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,266300,177000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92224000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,269400,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,269400,175900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92233000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,269400,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,269400,207800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92242000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,269400,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,269400,277600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92251000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,269900,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,269900,316900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92300000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,279800,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,279800,328200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92309000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,315800,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,315800,303400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92318000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,317104,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,317104,319596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92327000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,323104,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,323104,336496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92336000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,417404,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,417404,270496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92345000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,437004,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,437004,267196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92354000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,437204,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,437204,329696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92403000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,437204,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,437204,342696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92412000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,437204,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,437204,369896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92421000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,481204,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,481204,346696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92430000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,487804,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,487804,391196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92439000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,505704,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,505704,385796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92448000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,530565,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,530565,413935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92457000,0,0.0,0.0,0,0,,,0,0,0,0,0,93900,93900,0,0,0,0,0,0,0,0,0,626765,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,626765,408035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20240102,92500000,93900,630065.0,5916310.0,336,0,,,630065,5916310,93900,93900,93900,93900,94000,94100,94200,94300,94400,94500,94600,94700,94800,94900,53500,74300,9400,53000,55800,174300,142800,876800,160900,128700,93900,93800,93700,93600,93500,93400,93300,93200,93100,93000,415135,52600,51300,75900,310900,82300,159600,137800,204600,312500,100600,90600,14559682,6325135,0,0,0,0,0,
000001.SZ,000001,20240102,92618000,93900,0.0,0.0,336,0,,,630065,5916310,93900,93900,93900,93900,94000,94100,94200,94300,94400,94500,94600,94700,94800,94900,53500,74300,9400,53000,55800,174300,142800,876800,160900,128700,93900,93800,93700,93600,93500,93400,93300,93200,93100,93000,415135,52600,51300,75900,310900,82300,159600,137800,204600,312500,100600,90600,14559682,6325135,0,0,0,0,0,
000001.SZ,000001,20240102,92718000,93900,0.0,0.0,336,0,,,630065,5916310,93900,93900,93900,93900,94000,94100,94200,94300,94400,94500,94600,94700,94800,94900,53500,74300,9400,53000,55800,174300,142800,876800,160900,128700,93900,93800,93700,93600,93500,93400,93300,93200,93100,93000,415135,52600,51300,75900,310900,82300,159600,137800,204600,312500,100600,90600,14559682,6325135,0,0,0,0,0,
000001.SZ,000001,20240102,92818000,93900,0.0,0.0,336,0,,,630065,5916310,93900,93900,93900,93900,94000,94100,94200,94300,94400,94500,94600,94700,94800,94900,53500,74300,9400,53000,55800,174300,142800,876800,160900,128700,93900,93800,93700,93600,93500,93400,93300,93200,93100,93000,415135,52600,51300,75900,310900,82300,159600,137800,204600,312500,100600,90600,14559682,6325135,0,0,0,0,0,
000001.SZ,000001,20240102,92918000,93900,0.0,0.0,336,0,,,630065,5916310,93900,93900,93900,93900,94000,94100,94200,94300,94400,94500,94600,94700,94800,94900,53500,74300,9400,53000,55800,174300,142800,876800,160900,128700,93900,93800,93700,93600,93500,93400,93300,93200,93100,93000,415135,52600,51300,75900,310900,82300,159600,137800,204600,312500,100600,90600,14559682,6325135,0,0,0,0,0,
