万得代码,交易所代码,自然日,订单时间,买卖方向,成交价格,订单数量,明细个数,订单明细,
603538.SH,603538,20171229,131542000,65,265200,1,1,4300,
603538.SH,603538,20171229,131539000,66,265100,5,5,100,200,500,700,1500,
603538.SH,603538,20171229,131542000,65,265200,1,1,4300,
603538.SH,603538,20171229,131545000,66,265100,4,4,100,500,700,1500,
603538.SH,603538,20171229,131548000,65,265200,1,1,4200,
603538.SH,603538,20171229,131545000,66,265100,4,4,100,500,700,1500,
603538.SH,603538,20171229,131548000,65,265200,1,1,4200,
603538.SH,603538,20171229,131551000,66,265100,3,3,500,700,1500,
603538.SH,603538,20171229,131557000,65,265200,1,1,200,
603538.SH,603538,20171229,131551000,66,265100,3,3,500,700,1500,
603538.SH,603538,20171229,131603000,65,265600,2,2,100,500,
603538.SH,603538,20171229,131603000,66,265200,1,1,300,
603538.SH,603538,20171229,131603000,65,265600,2,2,100,500,
603538.SH,603538,20171229,131606000,66,265200,2,2,300,100,
603538.SH,603538,20171229,131627000,65,265600,2,2,100,500,
603538.SH,603538,20171229,131627000,66,265200,2,2,100,100,
603538.SH,603538,20171229,131627000,65,265600,2,2,100,500,
603538.SH,603538,20171229,131630000,66,265200,3,3,100,100,200,
603538.SH,603538,20171229,131633000,65,265200,1,1,1700,
603538.SH,603538,20171229,131633000,66,265100,4,4,500,700,1500,200,
603538.SH,603538,20171229,131639000,65,265200,2,2,1700,800,
603538.SH,603538,20171229,131633000,66,265100,4,4,500,700,1500,200,
603538.SH,603538,20171229,131648000,65,265200,2,2,900,800,
603538.SH,603538,20171229,131633000,66,265100,4,4,500,700,1500,200,
603538.SH,603538,20171229,131700000,65,265600,2,2,100,500,
603538.SH,603538,20171229,131700000,66,265200,1,1,300,
603538.SH,603538,20171229,131706000,65,265100,1,1,1300,
603538.SH,603538,20171229,131706000,66,265000,11,11,100,500,200,300,2000,500,500,200,1000,1000,1000,
603538.SH,603538,20171229,131709000,65,265100,1,1,900,
603538.SH,603538,20171229,131706000,66,265000,11,11,100,500,200,300,2000,500,500,200,1000,1000,1000,
603538.SH,603538,20171229,131715000,65,265100,1,1,700,
603538.SH,603538,20171229,131706000,66,265000,11,11,100,500,200,300,2000,500,500,200,1000,1000,1000,
603538.SH,603538,20171229,131718000,65,265600,2,2,100,500,
603538.SH,603538,20171229,131718000,66,265100,1,1,1300,
603538.SH,603538,20171229,131718000,65,265600,2,2,100,500,
603538.SH,603538,20171229,131736000,66,265000,8,8,900,500,500,200,1000,1000,1000,1900,
603538.SH,603538,20171229,131718000,65,265600,2,2,100,500,
603538.SH,603538,20171229,131739000,66,265100,1,1,100,
603538.SH,603538,20171229,131718000,65,265600,2,2,100,500,
603538.SH,603538,20171229,131751000,66,265000,7,7,100,200,1000,1000,1000,1900,200,
603538.SH,603538,20171229,131754000,65,265100,1,1,300,
603538.SH,603538,20171229,131751000,66,265000,7,7,100,200,1000,1000,1000,1900,200,
603538.SH,603538,20171229,131827000,65,265100,1,1,300,
603538.SH,603538,20171229,131827000,66,265000,5,5,1000,1000,1000,1900,200,
603538.SH,603538,20171229,131836000,65,265500,1,1,400,
603538.SH,603538,20171229,131836000,66,265100,1,1,100,
603538.SH,603538,20171229,131836000,65,265500,1,1,400,
603538.SH,603538,20171229,131839000,66,265000,5,5,300,1000,1000,1900,200,
603538.SH,603538,20171229,131836000,65,265500,1,1,400,
603538.SH,603538,20171229,131848000,66,265400,1,1,100,
603538.SH,603538,20171229,131836000,65,265500,1,1,400,
603538.SH,603538,20171229,131851000,66,265000,3,3,900,1900,200,
603538.SH,603538,20171229,131836000,65,265500,1,1,400,
603538.SH,603538,20171229,131854000,66,265100,1,1,300,
603538.SH,603538,20171229,131900000,65,265500,2,2,400,4000,
603538.SH,603538,20171229,131854000,66,265100,1,1,300,
603538.SH,603538,20171229,131900000,65,265500,2,2,400,4000,
603538.SH,603538,20171229,131909000,66,265200,1,1,200,
603538.SH,603538,20171229,131930000,65,265500,2,2,200,4000,
603538.SH,603538,20171229,131909000,66,265200,1,1,200,
603538.SH,603538,20171229,131945000,65,265500,4,4,200,4000,500,1000,
603538.SH,603538,20171229,131909000,66,265200,1,1,200,
603538.SH,603538,20171229,131945000,65,265500,4,4,200,4000,500,1000,
603538.SH,603538,20171229,131954000,66,265000,4,4,500,1900,200,500,
603538.SH,603538,20171229,131957000,65,265000,1,1,1900,
603538.SH,603538,20171229,131957000,66,264600,1,1,400,
603538.SH,603538,20171229,131957000,65,265000,1,1,1900,
603538.SH,603538,20171229,132006000,66,264800,1,1,100,
603538.SH,603538,20171229,132018000,65,265500,5,5,200,4000,500,1000,1000,
603538.SH,603538,20171229,132018000,66,265000,1,1,100,
603538.SH,603538,20171229,132018000,65,265500,5,5,200,4000,500,1000,1000,
603538.SH,603538,20171229,132024000,66,265000,2,2,100,300,
603538.SH,603538,20171229,132018000,65,265500,5,5,200,4000,500,1000,1000,
603538.SH,603538,20171229,132045000,66,265000,3,3,100,300,100,
603538.SH,603538,20171229,132057000,65,265000,1,1,100,
603538.SH,603538,20171229,132057000,66,264800,1,1,100,
603538.SH,603538,20171229,132133000,65,265500,5,5,200,4000,500,1000,1000,
603538.SH,603538,20171229,132133000,66,265000,1,1,200,
603538.SH,603538,20171229,132133000,65,265500,5,5,200,4000,500,1000,1000,
603538.SH,603538,20171229,132142000,66,265000,2,2,200,1000,
603538.SH,603538,20171229,132133000,65,265500,5,5,200,4000,500,1000,1000,
603538.SH,603538,20171229,132206000,66,265000,3,3,200,1000,100,
603538.SH,603538,20171229,132133000,65,265500,5,5,200,4000,500,1000,1000,
603538.SH,603538,20171229,132236000,66,264900,1,1,200,
603538.SH,603538,20171229,132133000,65,265500,5,5,200,4000,500,1000,1000,
603538.SH,603538,20171229,132245000,66,265000,1,1,1000,
603538.SH,603538,20171229,132133000,65,265500,5,5,200,4000,500,1000,1000,
603538.SH,603538,20171229,132324000,66,265000,2,2,1000,1000,
603538.SH,603538,20171229,132133000,65,265500,5,5,200,4000,500,1000,1000,
603538.SH,603538,20171229,132330000,66,265100,1,1,200,
603538.SH,603538,20171229,132133000,65,265500,5,5,200,4000,500,1000,1000,
603538.SH,603538,20171229,132336000,66,265100,2,2,200,900,
603538.SH,603538,20171229,132133000,65,265500,5,5,200,4000,500,1000,1000,
603538.SH,603538,20171229,132348000,66,265100,3,3,200,900,500,
603538.SH,603538,20171229,132415000,65,265500,4,4,200,500,1000,1000,
603538.SH,603538,20171229,132348000,66,265100,3,3,200,900,500,
603538.SH,603538,20171229,132415000,65,265500,4,4,200,500,1000,1000,
603538.SH,603538,20171229,132500000,66,265100,2,2,200,900,
603538.SH,603538,20171229,132415000,65,265500,4,4,200,500,1000,1000,
603538.SH,603538,20171229,132503000,66,265100,2,2,100,900,
603538.SH,603538,20171229,132415000,65,265500,4,4,200,500,1000,1000,
603538.SH,603538,20171229,132521000,66,265200,1,1,300,
603538.SH,603538,20171229,132527000,65,265500,4,4,200,500,1000,1000,
603538.SH,603538,20171229,132527000,66,265200,2,2,300,200,
603538.SH,603538,20171229,132536000,65,265500,1,1,800,
603538.SH,603538,20171229,132527000,66,265200,2,2,300,200,
603538.SH,603538,20171229,132536000,65,265500,1,1,800,
603538.SH,603538,20171229,132539000,66,265200,1,1,300,
603538.SH,603538,20171229,132536000,65,265500,1,1,800,
603538.SH,603538,20171229,132542000,66,265100,2,2,600,200,
603538.SH,603538,20171229,132536000,65,265500,1,1,800,
603538.SH,603538,20171229,132612000,66,265200,1,1,3000,
603538.SH,603538,20171229,132536000,65,265500,1,1,800,
603538.SH,603538,20171229,132618000,66,265300,1,1,1800,
603538.SH,603538,20171229,132536000,65,265500,1,1,800,
603538.SH,603538,20171229,132651000,66,265300,1,1,1100,
603538.SH,603538,20171229,132536000,65,265500,1,1,800,
603538.SH,603538,20171229,132700000,66,265400,1,1,100,
603538.SH,603538,20171229,132730000,65,265400,1,1,100,
603538.SH,603538,20171229,132730000,66,265300,1,1,1100,
603538.SH,603538,20171229,132733000,65,265400,2,2,100,300,
603538.SH,603538,20171229,132730000,66,265300,1,1,1100,
603538.SH,603538,20171229,132739000,65,265300,1,1,300,
603538.SH,603538,20171229,132739000,66,265200,3,3,3000,300,300,
603538.SH,603538,20171229,132745000,65,265200,1,1,1400,
603538.SH,603538,20171229,132745000,66,265100,6,6,600,200,500,200,1000,1700,
603538.SH,603538,20171229,132806000,65,265200,1,1,400,
603538.SH,603538,20171229,132745000,66,265100,6,6,600,200,500,200,1000,1700,
603538.SH,603538,20171229,132815000,65,265300,1,1,300,
603538.SH,603538,20171229,132815000,66,265200,1,1,500,
603538.SH,603538,20171229,132827000,65,265300,1,1,300,
603538.SH,603538,20171229,132827000,66,265200,1,1,200,
603538.SH,603538,20171229,132842000,65,265400,1,1,100,
603538.SH,603538,20171229,132842000,66,265300,1,1,1100,
603538.SH,603538,20171229,132851000,65,265100,1,1,1200,
603538.SH,603538,20171229,132851000,66,265000,5,5,1000,1000,100,200,500,
603538.SH,603538,20171229,132909000,65,265000,1,1,200,
603538.SH,603538,20171229,132909000,66,264800,1,1,100,
603538.SH,603538,20171229,132927000,65,265000,1,1,200,
603538.SH,603538,20171229,132927000,66,264800,2,2,100,400,
603538.SH,603538,20171229,132933000,65,264900,1,1,2600,
603538.SH,603538,20171229,132933000,66,264800,4,4,100,400,300,200,
603538.SH,603538,20171229,132933000,65,264900,1,1,2600,
603538.SH,603538,20171229,132942000,66,264800,3,3,200,300,200,
603538.SH,603538,20171229,132933000,65,264900,1,1,2600,
603538.SH,603538,20171229,132957000,66,264800,4,4,200,300,200,500,
603538.SH,603538,20171229,133000000,65,264800,1,1,800,
603538.SH,603538,20171229,133000000,66,264700,4,4,300,300,2800,200,
603538.SH,603538,20171229,133000000,65,264800,1,1,800,
603538.SH,603538,20171229,133003000,66,264700,2,2,2300,200,
603538.SH,603538,20171229,133009000,65,264800,1,1,700,
603538.SH,603538,20171229,133009000,66,264700,1,1,2300,
603538.SH,603538,20171229,133009000,65,264800,1,1,700,
603538.SH,603538,20171229,133015000,66,264700,1,1,2200,
603538.SH,603538,20171229,133018000,65,264800,2,2,700,900,
603538.SH,603538,20171229,133015000,66,264700,1,1,2200,
603538.SH,603538,20171229,133018000,65,264800,2,2,700,900,
603538.SH,603538,20171229,133024000,66,264700,2,2,2200,200,
603538.SH,603538,20171229,133045000,65,264800,1,1,700,
603538.SH,603538,20171229,133024000,66,264700,2,2,2200,200,
603538.SH,603538,20171229,133051000,65,264800,1,1,200,
603538.SH,603538,20171229,133051000,66,264700,3,3,2200,200,1000,
603538.SH,603538,20171229,133051000,65,264800,1,1,200,
603538.SH,603538,20171229,133057000,66,264700,3,3,1400,200,1000,
603538.SH,603538,20171229,133051000,65,264800,1,1,200,
603538.SH,603538,20171229,133109000,66,264700,3,3,500,200,1000,
603538.SH,603538,20171229,133118000,65,264800,2,2,200,800,
603538.SH,603538,20171229,133109000,66,264700,3,3,500,200,1000,
603538.SH,603538,20171229,133124000,65,264800,1,1,500,
603538.SH,603538,20171229,133124000,66,264700,1,1,200,
603538.SH,603538,20171229,133142000,65,264900,1,1,2600,
603538.SH,603538,20171229,133142000,66,264800,1,1,500,
603538.SH,603538,20171229,133142000,65,264900,1,1,2600,
603538.SH,603538,20171229,133148000,66,264800,1,1,400,
603538.SH,603538,20171229,133151000,65,264800,1,1,300,
603538.SH,603538,20171229,133151000,66,264700,1,1,200,
603538.SH,603538,20171229,133203000,65,264800,2,2,300,2600,
603538.SH,603538,20171229,133151000,66,264700,1,1,200,
603538.SH,603538,20171229,133203000,65,264800,2,2,300,2600,
603538.SH,603538,20171229,133209000,66,264600,4,4,400,300,22700,200,
603538.SH,603538,20171229,133203000,65,264800,2,2,300,2600,
603538.SH,603538,20171229,133215000,66,264600,2,2,20400,200,
603538.SH,603538,20171229,133218000,65,264800,1,1,900,
603538.SH,603538,20171229,133215000,66,264600,2,2,20400,200,
603538.SH,603538,20171229,133227000,65,264800,1,1,900,
603538.SH,603538,20171229,133227000,66,264600,2,2,6700,200,
603538.SH,603538,20171229,133227000,65,264800,1,1,900,
603538.SH,603538,20171229,133236000,66,264600,2,2,900,200,
603538.SH,603538,20171229,133239000,65,264600,2,2,1500,100,
603538.SH,603538,20171229,133239000,66,264500,2,2,600,200,
603538.SH,603538,20171229,133242000,65,264600,3,3,1500,100,3100,
603538.SH,603538,20171229,133239000,66,264500,2,2,600,200,
603538.SH,603538,20171229,133242000,65,264600,3,3,1500,100,3100,
603538.SH,603538,20171229,133251000,66,264500,3,3,600,200,100,
603538.SH,603538,20171229,133257000,65,264500,1,1,300,
603538.SH,603538,20171229,133257000,66,264300,1,1,1500,
603538.SH,603538,20171229,133300000,65,264000,1,1,3000,
603538.SH,603538,20171229,133300000,66,263900,1,1,100,
603538.SH,603538,20171229,133318000,65,263900,1,1,100,
603538.SH,603538,20171229,133318000,66,263700,1,1,200,
603538.SH,603538,20171229,133327000,65,263900,2,2,100,200,
603538.SH,603538,20171229,133327000,66,263700,1,1,200,
603538.SH,603538,20171229,133336000,65,263900,3,3,100,200,500,
603538.SH,603538,20171229,133336000,66,263800,1,1,1400,
603538.SH,603538,20171229,133339000,65,263200,1,1,3400,
603538.SH,603538,20171229,133339000,66,263100,1,1,5000,
603538.SH,603538,20171229,133354000,65,263200,1,1,1700,
603538.SH,603538,20171229,133354000,66,263100,1,1,2000,
603538.SH,603538,20171229,133357000,65,263100,2,2,600,1300,
603538.SH,603538,20171229,133357000,66,263000,2,2,100,500,
603538.SH,603538,20171229,133403000,65,263100,1,1,6800,
603538.SH,603538,20171229,133357000,66,263000,2,2,100,500,
603538.SH,603538,20171229,133403000,65,263100,1,1,6800,
603538.SH,603538,20171229,133409000,66,263000,1,1,100,
603538.SH,603538,20171229,133412000,65,263100,1,1,6700,
603538.SH,603538,20171229,133409000,66,263000,1,1,100,
603538.SH,603538,20171229,133421000,65,263000,1,1,5000,
603538.SH,603538,20171229,133421000,66,262900,1,1,700,
603538.SH,603538,20171229,133427000,65,263000,1,1,4500,
603538.SH,603538,20171229,133427000,66,262900,1,1,700,
603538.SH,603538,20171229,133427000,65,263000,1,1,4500,
603538.SH,603538,20171229,133436000,66,262900,1,1,500,
603538.SH,603538,20171229,133439000,65,262900,1,1,1800,
603538.SH,603538,20171229,133439000,66,262600,1,1,100,
603538.SH,603538,20171229,133439000,65,262900,1,1,1800,
603538.SH,603538,20171229,133442000,66,262700,1,1,500,
603538.SH,603538,20171229,133445000,65,262900,1,1,1300,
603538.SH,603538,20171229,133442000,66,262700,1,1,500,
603538.SH,603538,20171229,133445000,65,262900,1,1,1300,
603538.SH,603538,20171229,133457000,66,262700,1,1,400,
603538.SH,603538,20171229,133500000,65,262700,1,1,300,
603538.SH,603538,20171229,133500000,66,262600,1,1,100,
603538.SH,603538,20171229,133503000,65,263000,1,1,4100,
603538.SH,603538,20171229,133500000,66,262600,1,1,100,
603538.SH,603538,20171229,133503000,65,263000,1,1,4100,
603538.SH,603538,20171229,133506000,66,262600,2,2,100,100,
603538.SH,603538,20171229,133503000,65,263000,1,1,4100,
603538.SH,603538,20171229,133509000,66,262900,1,1,100,
603538.SH,603538,20171229,133527000,65,263000,1,1,4000,
603538.SH,603538,20171229,133527000,66,262800,1,1,400,
603538.SH,603538,20171229,133530000,65,263000,1,1,3500,
603538.SH,603538,20171229,133527000,66,262800,1,1,400,
603538.SH,603538,20171229,133536000,65,263000,1,1,3300,
603538.SH,603538,20171229,133527000,66,262800,1,1,400,
603538.SH,603538,20171229,133542000,65,263100,2,2,6500,900,
603538.SH,603538,20171229,133542000,66,263000,1,1,200,
603538.SH,603538,20171229,133542000,65,263100,2,2,6500,900,
603538.SH,603538,20171229,133548000,66,263000,2,2,200,1000,
603538.SH,603538,20171229,133542000,65,263100,2,2,6500,900,
603538.SH,603538,20171229,133551000,66,263000,3,3,200,1000,100,
603538.SH,603538,20171229,133557000,65,263100,2,2,5500,900,
603538.SH,603538,20171229,133551000,66,263000,3,3,200,1000,100,
603538.SH,603538,20171229,133557000,65,263100,2,2,5500,900,
603538.SH,603538,20171229,133612000,66,263000,4,4,200,1000,100,600,
603538.SH,603538,20171229,133557000,65,263100,2,2,5500,900,
603538.SH,603538,20171229,133618000,66,263000,3,3,800,100,600,
603538.SH,603538,20171229,133557000,65,263100,2,2,5500,900,
603538.SH,603538,20171229,133621000,66,263000,4,4,800,100,600,1000,
603538.SH,603538,20171229,133557000,65,263100,2,2,5500,900,
603538.SH,603538,20171229,133630000,66,263000,4,4,200,100,600,1000,
603538.SH,603538,20171229,133633000,65,263100,1,1,4500,
603538.SH,603538,20171229,133630000,66,263000,4,4,200,100,600,1000,
603538.SH,603538,20171229,133636000,65,263100,1,1,2500,
603538.SH,603538,20171229,133630000,66,263000,4,4,200,100,600,1000,
603538.SH,603538,20171229,133642000,65,263100,2,2,2400,900,
603538.SH,603538,20171229,133630000,66,263000,4,4,200,100,600,1000,
603538.SH,603538,20171229,133648000,65,263100,2,2,2100,900,
603538.SH,603538,20171229,133630000,66,263000,4,4,200,100,600,1000,
603538.SH,603538,20171229,133700000,65,263000,1,1,200,
603538.SH,603538,20171229,133700000,66,262900,1,1,1500,
603538.SH,603538,20171229,133706000,65,263000,1,1,100,
603538.SH,603538,20171229,133700000,66,262900,1,1,1500,
603538.SH,603538,20171229,133718000,65,263100,3,3,2100,900,2100,
603538.SH,603538,20171229,133700000,66,262900,1,1,1500,
603538.SH,603538,20171229,133718000,65,263100,3,3,2100,900,2100,
603538.SH,603538,20171229,133721000,66,262900,2,2,1500,200,
603538.SH,603538,20171229,133727000,65,263000,1,1,300,
603538.SH,603538,20171229,133727000,66,262900,2,2,1500,200,
603538.SH,603538,20171229,133727000,65,263000,1,1,300,
603538.SH,603538,20171229,133730000,66,262900,2,2,1400,200,
603538.SH,603538,20171229,133739000,65,263000,2,2,300,300,
603538.SH,603538,20171229,133730000,66,262900,2,2,1400,200,
603538.SH,603538,20171229,133739000,65,263000,2,2,300,300,
603538.SH,603538,20171229,133748000,66,262900,2,2,1300,200,
603538.SH,603538,20171229,133739000,65,263000,2,2,300,300,
603538.SH,603538,20171229,133751000,66,262900,2,2,1100,200,
603538.SH,603538,20171229,133739000,65,263000,2,2,300,300,
603538.SH,603538,20171229,133757000,66,262900,2,2,800,200,
603538.SH,603538,20171229,133803000,65,263100,3,3,2100,900,2100,
603538.SH,603538,20171229,133757000,66,262900,2,2,800,200,
603538.SH,603538,20171229,133818000,65,263100,2,2,2000,900,
603538.SH,603538,20171229,133757000,66,262900,2,2,800,200,
603538.SH,603538,20171229,133818000,65,263100,2,2,2000,900,
603538.SH,603538,20171229,133824000,66,262900,2,2,400,200,
603538.SH,603538,20171229,133827000,65,263100,1,1,2000,
603538.SH,603538,20171229,133827000,66,262900,2,2,400,200,
603538.SH,603538,20171229,133827000,65,263100,1,1,2000,
603538.SH,603538,20171229,133830000,66,263000,2,2,100,100,
603538.SH,603538,20171229,133833000,65,263100,1,1,1700,
603538.SH,603538,20171229,133830000,66,263000,2,2,100,100,
603538.SH,603538,20171229,133836000,65,262900,1,1,100,
603538.SH,603538,20171229,133836000,66,262800,5,5,400,500,200,200,200,
603538.SH,603538,20171229,133848000,65,263100,2,2,1700,2100,
603538.SH,603538,20171229,133836000,66,262800,5,5,400,500,200,200,200,
603538.SH,603538,20171229,133851000,65,262900,1,1,6300,
603538.SH,603538,20171229,133836000,66,262800,5,5,400,500,200,200,200,
603538.SH,603538,20171229,133857000,65,262900,1,1,6200,
603538.SH,603538,20171229,133836000,66,262800,5,5,400,500,200,200,200,
603538.SH,603538,20171229,133857000,65,262900,1,1,6200,
603538.SH,603538,20171229,133906000,66,262800,5,5,200,500,200,200,200,
603538.SH,603538,20171229,133857000,65,262900,1,1,6200,
603538.SH,603538,20171229,133915000,66,262800,3,3,100,200,200,
603538.SH,603538,20171229,133857000,65,262900,1,1,6200,
603538.SH,603538,20171229,133921000,66,262800,4,4,100,200,200,200,
603538.SH,603538,20171229,133927000,65,262800,1,1,1300,
603538.SH,603538,20171229,133927000,66,262700,1,1,1100,
603538.SH,603538,20171229,133930000,65,262800,2,2,1300,2100,
603538.SH,603538,20171229,133927000,66,262700,1,1,1100,
603538.SH,603538,20171229,133936000,65,262900,1,1,4600,
603538.SH,603538,20171229,133927000,66,262700,1,1,1100,
603538.SH,603538,20171229,133936000,65,262900,1,1,4600,
603538.SH,603538,20171229,133948000,66,262800,1,1,1000,
603538.SH,603538,20171229,133936000,65,262900,1,1,4600,
603538.SH,603538,20171229,133957000,66,262800,2,2,1000,500,
603538.SH,603538,20171229,134015000,65,262800,1,1,500,
603538.SH,603538,20171229,134015000,66,262700,3,3,1100,100,2000,
603538.SH,603538,20171229,134030000,65,262800,1,1,300,
603538.SH,603538,20171229,134015000,66,262700,3,3,1100,100,2000,
603538.SH,603538,20171229,134030000,65,262800,1,1,300,
603538.SH,603538,20171229,134033000,66,262700,3,3,400,100,2000,
603538.SH,603538,20171229,134039000,65,262900,1,1,4600,
603538.SH,603538,20171229,134039000,66,262800,1,1,200,
603538.SH,603538,20171229,134039000,65,262900,1,1,4600,
603538.SH,603538,20171229,134051000,66,262800,2,2,200,600,
603538.SH,603538,20171229,134039000,65,262900,1,1,4600,
603538.SH,603538,20171229,134100000,66,262800,3,3,200,600,300,
603538.SH,603538,20171229,134106000,65,262900,1,1,4400,
603538.SH,603538,20171229,134106000,66,262700,1,1,800,
603538.SH,603538,20171229,134106000,65,262900,1,1,4400,
603538.SH,603538,20171229,134109000,66,262800,1,1,800,
603538.SH,603538,20171229,134112000,65,262900,1,1,3400,
603538.SH,603538,20171229,134112000,66,262800,2,2,800,300,
603538.SH,603538,20171229,134112000,65,262900,1,1,3400,
603538.SH,603538,20171229,134124000,66,262800,4,4,800,300,100,1900,
603538.SH,603538,20171229,134136000,65,263100,1,1,1700,
603538.SH,603538,20171229,134136000,66,262900,1,1,3600,
603538.SH,603538,20171229,134136000,65,263100,1,1,1700,
603538.SH,603538,20171229,134142000,66,262800,1,1,1900,
603538.SH,603538,20171229,134136000,65,263100,1,1,1700,
603538.SH,603538,20171229,134148000,66,262900,1,1,1000,
603538.SH,603538,20171229,134136000,65,263100,1,1,1700,
603538.SH,603538,20171229,134151000,66,262900,2,2,1000,300,
603538.SH,603538,20171229,134136000,65,263100,1,1,1700,
603538.SH,603538,20171229,134212000,66,263000,1,1,100,
603538.SH,603538,20171229,134221000,65,263100,1,1,500,
603538.SH,603538,20171229,134212000,66,263000,1,1,100,
603538.SH,603538,20171229,134224000,65,263100,1,1,400,
603538.SH,603538,20171229,134212000,66,263000,1,1,100,
603538.SH,603538,20171229,134224000,65,263100,1,1,400,
603538.SH,603538,20171229,134236000,66,263000,2,2,100,1000,
603538.SH,603538,20171229,134251000,65,263200,1,1,1700,
603538.SH,603538,20171229,134251000,66,263100,1,1,600,
603538.SH,603538,20171229,134251000,65,263200,1,1,1700,
603538.SH,603538,20171229,134257000,66,263100,1,1,500,
603538.SH,603538,20171229,134306000,65,263100,1,1,100,
603538.SH,603538,20171229,134306000,66,263000,2,2,100,1000,
603538.SH,603538,20171229,134309000,65,263200,1,1,1300,
603538.SH,603538,20171229,134309000,66,263100,1,1,900,
603538.SH,603538,20171229,134315000,65,263200,1,1,900,
603538.SH,603538,20171229,134309000,66,263100,1,1,900,
603538.SH,603538,20171229,134315000,65,263200,1,1,900,
603538.SH,603538,20171229,134318000,66,263100,2,2,900,600,
603538.SH,603538,20171229,134315000,65,263200,1,1,900,
603538.SH,603538,20171229,134321000,66,263100,1,1,400,
603538.SH,603538,20171229,134333000,65,263200,1,1,500,
603538.SH,603538,20171229,134333000,66,263100,1,1,200,
603538.SH,603538,20171229,134342000,65,263200,1,1,400,
603538.SH,603538,20171229,134333000,66,263100,1,1,200,
603538.SH,603538,20171229,134342000,65,263200,1,1,400,
603538.SH,603538,20171229,134403000,66,263100,2,2,200,300,
603538.SH,603538,20171229,134409000,65,264800,1,1,400,
603538.SH,603538,20171229,134409000,66,263200,2,2,400,700,
603538.SH,603538,20171229,134409000,65,264800,1,1,400,
603538.SH,603538,20171229,134421000,66,263300,1,1,100,
603538.SH,603538,20171229,134427000,65,264600,1,1,2000,
603538.SH,603538,20171229,134427000,66,263300,1,1,100,
603538.SH,603538,20171229,134427000,65,264600,1,1,2000,
603538.SH,603538,20171229,134436000,66,263300,2,2,100,1300,
603538.SH,603538,20171229,134427000,65,264600,1,1,2000,
603538.SH,603538,20171229,134445000,66,263300,3,3,100,1300,700,
603538.SH,603538,20171229,134457000,65,264500,1,1,400,
603538.SH,603538,20171229,134445000,66,263300,3,3,100,1300,700,
603538.SH,603538,20171229,134457000,65,264500,1,1,400,
603538.SH,603538,20171229,134521000,66,263300,2,2,200,700,
603538.SH,603538,20171229,134524000,65,264500,2,2,400,2000,
603538.SH,603538,20171229,134521000,66,263300,2,2,200,700,
603538.SH,603538,20171229,134539000,65,264500,3,3,400,2000,400,
603538.SH,603538,20171229,134521000,66,263300,2,2,200,700,
603538.SH,603538,20171229,134539000,65,264500,3,3,400,2000,400,
603538.SH,603538,20171229,134548000,66,263300,3,3,200,700,1200,
603538.SH,603538,20171229,134557000,65,264500,2,2,400,2000,
603538.SH,603538,20171229,134548000,66,263300,3,3,200,700,1200,
603538.SH,603538,20171229,134615000,65,264500,1,1,2000,
603538.SH,603538,20171229,134548000,66,263300,3,3,200,700,1200,
603538.SH,603538,20171229,134615000,65,264500,1,1,2000,
603538.SH,603538,20171229,134633000,66,263300,4,4,200,700,1200,900,
603538.SH,603538,20171229,134648000,65,264500,2,2,2000,2000,
603538.SH,603538,20171229,134633000,66,263300,4,4,200,700,1200,900,
603538.SH,603538,20171229,134654000,65,264400,1,1,700,
603538.SH,603538,20171229,134633000,66,263300,4,4,200,700,1200,900,
603538.SH,603538,20171229,134709000,65,263300,1,1,4000,
603538.SH,603538,20171229,134709000,66,263200,4,4,400,1000,300,3100,
603538.SH,603538,20171229,134733000,65,263300,1,1,3300,
603538.SH,603538,20171229,134709000,66,263200,4,4,400,1000,300,3100,
603538.SH,603538,20171229,134818000,65,263300,1,1,2800,
603538.SH,603538,20171229,134709000,66,263200,4,4,400,1000,300,3100,
603538.SH,603538,20171229,134827000,65,264200,1,1,100,
603538.SH,603538,20171229,134827000,66,263200,4,4,400,1000,300,3100,
603538.SH,603538,20171229,134827000,65,264200,1,1,100,
603538.SH,603538,20171229,134836000,66,263300,1,1,400,
603538.SH,603538,20171229,134827000,65,264200,1,1,100,
603538.SH,603538,20171229,134851000,66,263200,3,3,800,300,3100,
603538.SH,603538,20171229,134857000,65,264000,1,1,200,
603538.SH,603538,20171229,134851000,66,263200,3,3,800,300,3100,
603538.SH,603538,20171229,134927000,65,264000,1,1,200,
603538.SH,603538,20171229,134927000,66,263300,1,1,1200,
603538.SH,603538,20171229,134927000,65,264000,1,1,200,
603538.SH,603538,20171229,134936000,66,263200,3,3,2600,300,500,
603538.SH,603538,20171229,134927000,65,264000,1,1,200,
603538.SH,603538,20171229,134957000,66,263200,2,2,2600,300,
603538.SH,603538,20171229,134927000,65,264000,1,1,200,
603538.SH,603538,20171229,135036000,66,263300,1,1,100,
603538.SH,603538,20171229,134927000,65,264000,1,1,200,
603538.SH,603538,20171229,135051000,66,263200,2,2,2000,300,
603538.SH,603538,20171229,135109000,65,264200,1,1,100,
603538.SH,603538,20171229,135109000,66,264000,1,1,100,
603538.SH,603538,20171229,135109000,65,264200,1,1,100,
603538.SH,603538,20171229,135239000,66,263300,2,2,200,300,
603538.SH,603538,20171229,135306000,65,264400,2,2,700,700,
603538.SH,603538,20171229,135306000,66,264200,1,1,400,
603538.SH,603538,20171229,135324000,65,264400,2,2,300,700,
